DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
DICIEMBRE,11,9,0.0045,0.0095,0.0292,1.5763,101,10.91,1.41,122.08,50.64,245.53
DICIEMBRE,11,10,0.0138,0.0312,0.0344,1.4833,121,15.19,1.79,134.68,40.87,438.61
DICIEMBRE,11,11,0.0445,0.0876,0.0202,1.3033,112,19.38,1.29,158.30,29.56,603.36
DICIEMBRE,11,12,0.0520,0.0180,0.0159,1.1391,83,21.74,1.68,154.92,24.73,715.38
DICIEMBRE,11,13,0.0572,0.0136,0.0123,1.0501,67,23.64,1.70,149.48,21.03,720.72
DICIEMBRE,11,14,0.0561,0.0100,0.0072,0.9396,47,24.95,2.29,166.12,18.04,601.13
DICIEMBRE,11,15,0.0487,0.0060,0.0055,0.9067,20,25.68,2.40,132.93,15.03,621.38
DICIEMBRE,11,16,0.0544,0.0062,0.0064,0.9592,34,26.46,2.39,135.51,14.53,486.78
DICIEMBRE,11,17,0.0510,0.0069,0.0069,0.9834,33,26.12,1.90,142.00,14.02,297.08
DICIEMBRE,11,18,0.0473,0.0066,0.0103,1.0802,41,24.18,1.45,152.17,14.60,89.60
DICIEMBRE,11,19,0.0130,0.0072,0.0401,2.5048,108,19.72,0.96,173.68,17.89,3.70
DICIEMBRE,11,20,0.0035,0.0082,0.0475,4.6944,190,17.48,1.23,207.48,24.73,2.59
DICIEMBRE,11,21,0.0038,0.0092,0.0434,4.7094,246,15.44,1.50,176.59,30.25,2.79
DICIEMBRE,11,22,0.0108,0.0062,0.0300,1.5628,182,15.03,3.02,86.28,32.83,2.74
DICIEMBRE,11,23,0.0228,0.0063,0.0128,1.0782,134,15.41,5.96,101.01,44.62,2.69
DICIEMBRE,12,0,0.0300,0.0062,0.0079,1.0221,106,14.73,5.05,84.89,55.36,2.84
DICIEMBRE,12,1,0.0296,0.0059,0.0076,1.0039,67,13.55,5.00,63.73,61.35,2.92
DICIEMBRE,12,2,0.0336,0.0059,0.0055,0.9744,39,13.09,4.47,73.38,65.42,2.92
DICIEMBRE,12,3,0.0350,0.0054,0.0049,0.9634,31,12.90,4.43,71.32,66.38,2.82
DICIEMBRE,12,4,0.0356,0.0055,0.0039,0.9454,30,12.59,3.97,73.50,68.40,2.84
DICIEMBRE,12,5,0.0316,0.0052,0.0047,0.9567,29,11.83,3.51,92.21,70.54,2.89
DICIEMBRE,12,6,0.0254,0.0058,0.0070,1.0134,43,10.59,2.58,105.67,74.90,2.99
DICIEMBRE,12,7,0.0211,0.0055,0.0119,1.0329,38,10.29,3.88,103.01,78.88,3.19
DICIEMBRE,12,8,0.0219,0.0051,0.0101,1.0635,38,10.32,4.09,106.27,79.68,29.90
DICIEMBRE,12,9,0.0224,0.0053,0.0104,1.1448,42,12.57,3.72,99.42,70.58,201.93
DICIEMBRE,12,10,0.0303,0.0053,0.0081,1.1288,44,15.57,3.99,88.95,60.25,406.75
DICIEMBRE,12,11,0.0385,0.0051,0.0078,1.1046,36,17.69,4.54,82.25,51.49,570.08
DICIEMBRE,12,12,0.0445,0.0050,0.0069,1.0637,37,19.49,4.22,78.96,45.58,668.25
DICIEMBRE,12,13,0.0559,0.0064,0.0070,1.0935,37,22.29,3.00,109.62,36.76,676.85
DICIEMBRE,12,14,0.0675,0.0072,0.0063,1.0514,39,24.34,2.39,142.56,31.50,576.44
DICIEMBRE,12,15,0.0752,0.0052,0.0056,1.0195,42,25.51,1.99,143.35,27.43,611.59
DICIEMBRE,12,16,0.0760,0.0055,0.0071,1.0678,37,25.47,2.41,127.54,24.44,468.67
DICIEMBRE,12,17,0.0710,0.0061,0.0085,1.1449,32,24.67,2.02,129.48,23.70,238.14
DICIEMBRE,12,18,0.0582,0.0055,0.0168,1.2816,40,23.05,1.87,59.51,25.41,76.45
DICIEMBRE,12,19,0.0254,0.0078,0.0408,2.8356,58,20.03,1.55,179.73,29.67,3.51
DICIEMBRE,12,20,0.0073,0.0081,0.0566,2.9681,104,18.28,1.23,104.19,32.86,2.55
DICIEMBRE,12,21,NA,0.0095,0.0541,4.1104,226,16.58,1.01,244.64,35.11,2.65
DICIEMBRE,12,22,0.0105,0.0092,0.0380,1.8781,136,15.87,2.15,96.53,41.83,2.73
DICIEMBRE,12,23,0.0187,0.0054,0.0186,1.2704,69,14.95,2.44,114.97,51.56,2.77
DICIEMBRE,13,0,0.0130,0.0060,0.0199,1.2445,46,14.79,2.38,101.65,57.10,2.81
DICIEMBRE,13,1,0.0083,0.0246,0.0231,1.2933,53,13.59,2.34,98.95,62.15,2.91
DICIEMBRE,13,2,0.0140,0.0368,0.0167,1.1738,57,12.53,2.09,91.42,64.45,2.87
DICIEMBRE,13,3,0.0204,0.0222,0.0091,1.0238,53,11.74,2.76,83.68,66.94,2.94
DICIEMBRE,13,4,0.0193,0.0079,0.0082,1.0252,37,10.77,2.16,78.94,69.91,3.00
DICIEMBRE,13,5,0.0142,0.0064,0.0122,1.0014,35,10.64,2.42,96.78,72.68,2.97
DICIEMBRE,13,6,0.0089,0.0058,0.0170,1.0487,30,10.05,1.87,68.21,74.11,3.13
DICIEMBRE,13,7,0.0047,0.0055,0.0215,1.2628,39,9.30,1.22,80.97,76.78,3.05
DICIEMBRE,13,8,0.0015,0.0054,0.0230,1.3635,37,9.52,1.27,118.19,76.82,41.47
DICIEMBRE,13,9,0.0080,0.0057,0.0202,1.4750,69,12.64,2.74,93.87,69.24,220.78
DICIEMBRE,13,10,0.0198,0.0057,0.0135,1.1363,56,15.73,2.81,104.40,58.56,415.48
DICIEMBRE,13,11,0.0319,0.0056,0.0093,1.0371,58,18.89,2.83,112.78,49.40,575.80
DICIEMBRE,13,12,0.0392,0.0048,0.0065,1.0057,39,21.45,2.82,103.85,40.55,686.42
DICIEMBRE,13,13,0.0504,0.0060,0.0069,1.0085,27,24.07,2.32,138.73,32.81,704.76
DICIEMBRE,13,14,0.0613,0.0053,0.0066,1.0410,62,25.35,2.82,125.34,26.08,576.25
DICIEMBRE,13,15,0.0573,0.0094,0.0085,1.1037,42,26.17,3.29,97.76,18.68,636.60
DICIEMBRE,13,16,0.0549,0.0160,0.0090,1.1896,30,26.61,3.44,102.96,15.08,496.64
DICIEMBRE,13,17,0.0526,0.0356,0.0127,1.6905,26,25.99,3.14,100.97,16.87,302.00
DICIEMBRE,13,18,0.0502,0.0147,0.0122,1.1875,37,24.49,3.99,51.97,19.49,94.41
DICIEMBRE,13,19,0.0457,0.0146,0.0103,1.0470,50,21.62,5.94,42.69,20.38,3.82
DICIEMBRE,13,20,0.0415,0.0315,0.0107,1.0202,43,19.85,5.71,45.25,22.80,2.49
DICIEMBRE,13,21,0.0323,0.0075,0.0134,1.0640,46,18.29,4.50,67.76,32.82,2.48
DICIEMBRE,13,22,0.0254,0.0052,0.0141,1.0642,39,17.26,4.01,89.49,40.55,2.65
DICIEMBRE,13,23,0.0219,0.0041,0.0110,1.0508,30,15.60,3.96,88.58,49.46,2.70
DICIEMBRE,14,0,0.0202,0.0039,0.0092,0.9911,25,14.12,3.19,84.21,57.50,2.84
DICIEMBRE,14,1,0.0173,0.0042,0.0110,0.9774,13,13.24,2.51,81.48,62.14,2.78
DICIEMBRE,14,2,0.0185,0.0040,0.0080,0.9659,15,12.35,2.14,98.05,65.63,2.87
DICIEMBRE,14,3,0.0142,0.0040,0.0107,0.9693,18,11.13,2.33,116.28,70.33,2.90
DICIEMBRE,14,4,0.0105,0.0040,0.0140,0.9941,22,10.35,2.36,107.99,74.49,3.03
DICIEMBRE,14,5,0.0051,0.0040,0.0184,0.9833,22,9.42,1.72,103.18,77.78,3.03
DICIEMBRE,14,6,0.0062,0.0040,0.0173,1.0170,23,8.70,1.04,98.96,79.17,3.04
DICIEMBRE,14,7,0.0017,0.0058,0.0218,1.1529,29,8.26,1.26,111.67,83.79,3.20
DICIEMBRE,14,8,0.0028,0.0058,0.0220,1.4446,48,9.06,1.60,87.58,82.83,44.30
DICIEMBRE,14,9,0.0095,0.0053,0.0177,1.3789,57,11.97,2.95,80.08,73.13,233.49
DICIEMBRE,14,10,0.0182,0.0048,0.0127,1.1009,63,15.62,3.64,98.40,60.35,429.05
DICIEMBRE,14,11,0.0295,0.0044,0.0074,1.0317,61,18.97,4.13,85.49,46.73,589.61
DICIEMBRE,14,12,0.0349,0.0041,0.0059,0.9952,35,21.01,4.16,65.91,38.98,702.88
DICIEMBRE,14,13,0.0401,0.0040,0.0064,1.0072,28,22.85,4.11,97.84,32.75,730.51
DICIEMBRE,14,14,0.0485,0.0044,0.0072,1.0154,31,24.08,3.82,104.50,30.39,580.60
DICIEMBRE,14,15,0.0545,0.0042,0.0073,1.0369,43,24.92,3.76,94.33,27.69,631.53
DICIEMBRE,14,16,0.0603,0.0042,0.0071,1.0194,42,25.62,3.29,99.26,24.73,487.88
DICIEMBRE,14,17,0.0604,0.0039,0.0081,1.0373,34,25.66,2.83,98.09,23.03,298.33
DICIEMBRE,14,18,0.0565,0.0038,0.0099,1.0669,37,24.05,1.95,117.18,25.76,90.35
DICIEMBRE,14,19,0.0179,0.0041,0.0415,2.5242,55,20.45,1.00,136.68,29.32,3.87
DICIEMBRE,14,20,0.0138,0.0056,0.0459,1.9680,107,19.51,1.96,50.13,32.48,2.54
DICIEMBRE,14,21,0.0262,0.0091,0.0128,1.1148,65,18.66,3.85,56.24,40.25,2.60
DICIEMBRE,14,22,0.0166,0.0062,0.0140,1.1248,39,16.49,3.33,94.91,49.25,2.69
DICIEMBRE,14,23,0.0186,0.0042,0.0097,1.0633,33,15.44,3.95,90.17,54.54,2.77
DICIEMBRE,15,0,0.0185,0.0040,0.0085,0.9963,26,14.13,3.65,81.73,61.00,2.71
DICIEMBRE,15,1,0.0189,0.0040,0.0075,0.9786,22,12.96,3.51,84.50,65.45,2.83
DICIEMBRE,15,2,0.0190,0.0038,0.0064,0.9554,17,11.94,3.17,92.97,69.71,2.95
DICIEMBRE,15,3,0.0173,0.0038,0.0077,0.9452,11,11.63,2.94,97.83,72.41,2.98
DICIEMBRE,15,4,0.0171,0.0039,0.0073,0.9377,19,11.24,3.35,103.13,75.12,2.97
DICIEMBRE,15,5,0.0148,0.0038,0.0093,0.9366,16,10.49,3.42,103.06,79.02,3.03
DICIEMBRE,15,6,0.0131,0.0039,0.0094,0.9701,14,9.72,3.41,105.12,83.21,2.92
DICIEMBRE,15,7,0.0049,0.0039,0.0165,1.1022,20,8.98,2.82,110.05,86.11,3.04
DICIEMBRE,15,8,0.0037,0.0039,0.0167,1.1565,33,9.13,3.08,109.45,86.58,40.37
DICIEMBRE,15,9,0.0116,0.0040,0.0117,1.1815,38,11.86,3.28,101.51,77.49,221.04
DICIEMBRE,15,10,0.0191,0.0039,0.0103,1.1428,37,15.05,3.56,95.68,66.05,412.08
DICIEMBRE,15,11,0.0263,0.0040,0.0086,1.0471,39,17.42,3.76,104.74,56.27,570.85
DICIEMBRE,15,12,0.0357,0.0039,0.0063,1.0285,26,20.09,3.00,104.69,47.39,679.11
DICIEMBRE,15,13,0.0454,0.0074,0.0069,1.0246,38,22.82,2.38,142.66,39.22,719.97
DICIEMBRE,15,14,0.0571,0.0164,0.0089,1.0876,49,24.81,1.92,168.79,32.86,579.01
DICIEMBRE,15,15,0.0707,0.0215,0.0104,1.2617,47,25.99,2.33,228.07,27.50,630.84
DICIEMBRE,15,16,0.0698,0.0111,0.0099,1.1307,36,26.22,2.65,265.50,23.59,481.69
DICIEMBRE,15,17,0.0728,0.0071,0.0095,1.1213,63,25.78,2.11,269.86,23.45,286.81
DICIEMBRE,15,18,0.0695,0.0054,0.0165,1.2905,48,23.91,1.72,255.93,24.70,91.55
DICIEMBRE,15,19,0.0284,0.0051,0.0473,2.1094,83,20.43,1.30,202.93,28.47,3.86
DICIEMBRE,15,20,0.0048,0.0060,0.0650,3.3988,233,18.32,1.33,223.33,31.61,2.45
DICIEMBRE,15,21,0.0049,0.0068,0.0643,4.6726,272,17.39,0.96,175.70,36.74,2.56
DICIEMBRE,15,22,NA,0.0084,0.0574,4.1591,214,15.93,1.04,176.43,42.71,2.73
DICIEMBRE,15,23,0.0037,0.0070,0.0423,1.7896,186,14.22,2.06,99.80,50.54,2.70
DICIEMBRE,16,0,0.0148,0.0056,0.0232,1.2287,95,14.34,2.21,106.76,50.83,2.75
DICIEMBRE,16,1,0.0175,0.0052,0.0169,1.0789,47,14.17,2.80,102.07,52.30,2.91
DICIEMBRE,16,2,0.0096,0.0050,0.0194,1.0701,33,12.29,2.54,117.06,58.86,2.87
DICIEMBRE,16,3,0.0101,0.0221,0.0172,1.0521,47,11.04,2.20,119.16,65.21,2.88
DICIEMBRE,16,4,0.0073,0.0206,0.0204,1.0664,44,10.89,2.41,103.01,66.47,3.00
DICIEMBRE,16,5,0.0049,0.0095,0.0204,1.0797,46,9.90,2.28,107.14,70.10,3.10
DICIEMBRE,16,6,0.0012,0.0065,0.0253,1.1320,42,9.64,2.09,107.24,73.28,3.08
DICIEMBRE,16,7,NA,0.0063,0.0271,1.4963,43,8.98,1.35,279.53,71.68,3.16
DICIEMBRE,16,8,NA,0.0061,0.0259,1.9200,63,9.09,1.08,193.16,71.93,37.01
DICIEMBRE,16,9,0.0045,0.0089,0.0250,1.4680,104,12.52,2.65,107.09,67.28,211.73
DICIEMBRE,16,10,0.0130,0.0115,0.0229,1.2849,75,16.28,1.91,110.01,56.37,405.68
DICIEMBRE,16,11,0.0234,0.0363,0.0207,1.1921,76,19.39,2.06,120.40,46.51,567.12
DICIEMBRE,16,12,0.0372,0.0301,0.0187,1.1374,64,22.80,1.72,207.05,37.85,679.64
DICIEMBRE,16,13,0.0535,0.0161,0.0130,1.1443,52,24.83,1.69,231.13,31.22,715.58
DICIEMBRE,16,14,0.0699,0.0239,0.0087,1.2434,54,26.29,1.86,179.71,25.10,579.96
DICIEMBRE,16,15,0.0738,0.0086,0.0080,1.0703,43,26.52,2.16,201.26,22.55,614.72
DICIEMBRE,16,16,0.0743,0.0067,0.0072,1.0465,42,26.84,2.10,240.04,21.57,476.76
DICIEMBRE,16,17,0.0737,0.0063,0.0077,1.0567,41,26.04,2.19,254.29,20.42,291.73
DICIEMBRE,16,18,0.0689,0.0060,0.0140,1.2383,48,24.12,1.82,268.43,21.16,91.73
DICIEMBRE,16,19,0.0258,0.0061,0.0525,2.4869,108,20.57,1.16,227.35,24.11,3.84
DICIEMBRE,16,20,0.0043,0.0069,0.0681,3.1756,214,18.76,1.51,208.62,29.42,2.55
DICIEMBRE,16,21,0.0076,0.0077,0.0631,4.4707,232,16.98,0.96,196.97,31.36,2.67
DICIEMBRE,16,22,0.0091,0.0098,0.0558,4.4636,316,15.50,1.02,168.84,37.55,2.77
DICIEMBRE,16,23,0.0078,0.0133,0.0471,2.4633,288,14.93,2.43,125.91,43.20,2.76
DICIEMBRE,17,0,0.0049,0.0129,0.0452,1.6270,132,13.69,1.61,159.50,44.51,2.87
DICIEMBRE,17,1,0.0126,0.0558,0.0300,1.2607,102,13.75,2.49,128.50,47.20,2.84
DICIEMBRE,17,2,0.0054,0.0514,0.0336,1.2286,79,12.61,1.30,102.72,49.76,2.86
DICIEMBRE,17,3,0.0028,0.0194,0.0329,1.2706,69,11.31,1.22,126.65,52.67,2.93
DICIEMBRE,17,4,0.0051,0.0107,0.0287,1.2079,65,11.12,1.33,121.69,55.76,3.02
DICIEMBRE,17,5,NA,0.0090,0.0316,1.2985,64,9.99,0.98,130.05,54.41,2.97
DICIEMBRE,17,6,NA,0.0082,0.0302,1.3644,80,9.46,1.61,134.05,60.06,3.00
DICIEMBRE,17,7,NA,0.0105,0.0312,1.3479,59,8.61,1.21,157.21,62.73,3.16
DICIEMBRE,17,8,0.0024,0.0423,0.0292,1.4297,63,8.66,1.67,111.39,67.07,23.97
DICIEMBRE,17,9,0.0043,0.0141,0.0285,1.5504,87,10.87,2.24,113.49,62.26,162.79
DICIEMBRE,17,10,0.0136,0.0106,0.0280,1.3383,86,15.27,2.63,113.84,51.70,371.18
DICIEMBRE,17,11,0.0342,0.0174,0.0196,1.2591,94,19.04,1.91,121.99,44.92,532.92
DICIEMBRE,17,12,0.0531,0.0091,0.0160,1.2205,72,22.65,1.67,200.98,38.50,635.91
DICIEMBRE,17,13,0.0668,0.0077,0.0105,1.1978,59,24.74,2.14,233.04,32.49,700.70
DICIEMBRE,17,14,0.0733,0.0065,0.0097,1.2281,51,25.06,2.84,275.52,28.57,520.51
DICIEMBRE,17,15,0.0747,0.0060,0.0112,1.2594,56,24.60,2.50,264.29,28.23,420.06
DICIEMBRE,17,16,0.0762,0.0054,0.0086,1.1416,42,25.43,2.59,260.24,27.08,404.79
DICIEMBRE,17,17,0.0759,0.0053,0.0096,1.1689,45,24.29,2.08,223.89,28.61,199.19
DICIEMBRE,17,18,0.0610,0.0053,0.0168,1.4324,66,21.76,2.05,224.25,33.11,21.78
DICIEMBRE,17,19,0.0550,0.0056,0.0092,1.2215,179,16.82,4.63,164.86,61.83,2.81
DICIEMBRE,17,20,0.0429,0.0057,0.0144,1.3041,41,16.46,2.28,156.67,58.79,2.59
DICIEMBRE,17,21,0.0219,0.0058,0.0311,1.7033,64,16.95,2.16,230.28,55.72,2.61
DICIEMBRE,17,22,0.0307,0.0056,0.0186,1.5324,61,15.81,1.71,237.15,56.84,2.64
DICIEMBRE,17,23,0.0215,0.0053,0.0226,1.5333,67,14.42,1.29,221.13,61.07,2.79
DICIEMBRE,18,0,0.0193,0.0054,0.0229,1.4578,69,13.75,1.57,209.06,64.10,2.75
DICIEMBRE,18,1,0.0248,0.0051,0.0191,1.3250,63,13.55,1.42,232.17,64.63,2.80
DICIEMBRE,18,2,0.0199,0.0052,0.0221,1.3401,49,13.17,1.39,192.49,64.49,2.76
DICIEMBRE,18,3,0.0146,0.0051,0.0243,1.2627,47,12.45,1.50,237.06,66.93,2.81
DICIEMBRE,18,4,0.0072,0.0051,0.0314,1.2898,57,11.16,1.10,128.11,71.11,3.02
DICIEMBRE,18,5,0.0448,0.0055,0.0326,1.3798,67,10.29,1.59,124.13,77.13,3.02
DICIEMBRE,18,6,0.0050,0.0060,0.0305,1.4425,80,9.73,1.52,110.92,81.07,2.97
DICIEMBRE,18,7,0.0363,0.0061,0.0285,1.5540,77,9.48,1.37,204.17,79.69,3.02
DICIEMBRE,18,8,0.0200,0.0078,0.0285,1.4976,86,9.23,1.57,127.24,81.96,33.42
DICIEMBRE,18,9,0.0259,0.0313,0.0293,1.5333,110,12.11,2.04,129.49,76.45,180.81
DICIEMBRE,18,10,0.0161,0.0245,0.0261,1.4677,96,16.01,2.07,125.56,65.55,368.74
DICIEMBRE,18,11,0.0383,0.0160,0.0126,1.1900,71,19.95,1.49,171.42,53.84,520.61
DICIEMBRE,18,12,0.0518,0.0095,0.0084,1.1439,45,22.78,1.56,163.80,45.69,626.00
DICIEMBRE,18,13,0.0572,0.0068,0.0060,1.0850,57,24.03,1.65,181.15,39.22,652.60
DICIEMBRE,18,14,0.0573,0.0059,0.0067,1.0527,27,24.85,2.04,226.33,34.02,579.96
DICIEMBRE,18,15,0.0568,0.0053,0.0080,1.1726,24,25.09,2.43,234.07,31.81,554.94
DICIEMBRE,18,16,0.0511,0.0046,0.0084,1.1444,36,24.08,2.14,217.46,30.83,277.22
DICIEMBRE,18,17,0.0496,0.0044,0.0067,1.1209,25,24.20,1.81,196.84,30.39,218.58
DICIEMBRE,18,18,0.0426,0.0043,0.0144,1.3170,33,21.97,1.61,251.87,33.71,52.20
DICIEMBRE,18,19,0.0259,0.0045,0.0330,1.8476,54,21.07,2.12,277.82,36.75,2.58
DICIEMBRE,18,20,0.0349,0.0045,0.0103,1.1625,75,17.20,4.15,136.85,55.91,2.60
DICIEMBRE,18,21,0.0295,0.0048,0.0074,1.1295,23,14.64,3.25,150.20,74.66,2.81
DICIEMBRE,18,22,0.0152,0.0055,0.0191,1.4557,17,15.34,2.41,277.69,70.89,2.75
DICIEMBRE,18,23,0.0099,0.0072,0.0251,1.8165,32,15.48,1.63,237.72,69.20,2.70
DICIEMBRE,19,0,0.0062,0.0082,0.0229,1.6179,64,14.55,2.13,157.53,73.06,2.70
DICIEMBRE,19,1,NA,0.0078,0.0196,1.3121,36,13.47,1.96,93.48,80.80,2.80
DICIEMBRE,19,2,0.0017,0.0083,0.0206,1.1856,30,12.99,1.05,127.84,81.78,2.86
DICIEMBRE,19,3,NA,0.0077,0.0221,1.2020,32,12.39,1.63,121.48,86.92,2.87
DICIEMBRE,19,4,NA,0.0065,0.0221,1.1505,27,12.13,1.73,116.43,87.83,2.81
DICIEMBRE,19,5,0.0024,0.0078,0.0198,1.1135,33,12.14,2.53,144.99,86.54,2.91
DICIEMBRE,19,6,NA,0.0123,0.0167,1.1019,38,12.27,2.45,128.61,85.13,2.95
DICIEMBRE,19,7,NA,0.0104,0.0193,1.2009,32,12.16,2.22,131.37,85.34,2.93
DICIEMBRE,19,8,0.0019,0.0082,0.0198,1.2405,39,12.25,2.18,134.38,85.08,10.32
DICIEMBRE,19,9,0.0014,0.0227,0.0202,1.3638,66,13.06,1.78,125.23,82.27,65.22
DICIEMBRE,19,10,0.0113,0.0129,0.0186,1.3223,49,15.20,2.71,105.37,74.04,161.74
DICIEMBRE,19,11,0.0064,0.0098,0.0221,1.3691,37,14.72,2.14,146.05,76.32,83.70
DICIEMBRE,19,12,0.0065,0.0129,0.0200,1.4856,47,13.88,1.31,168.79,83.74,80.03
DICIEMBRE,19,13,0.0089,0.0082,0.0218,1.6650,29,13.84,1.80,265.57,84.87,93.32
DICIEMBRE,19,14,0.0121,0.0066,0.0213,1.6834,30,13.99,1.77,268.09,87.16,100.53
DICIEMBRE,19,15,0.0141,0.0061,0.0177,1.5491,17,13.58,2.60,293.13,86.34,90.39
DICIEMBRE,19,16,0.0149,0.0052,0.0158,1.4750,11,13.14,2.54,279.02,87.19,41.55
DICIEMBRE,19,17,0.0135,0.0049,0.0178,1.4736,13,12.98,1.88,251.07,88.24,38.25
DICIEMBRE,19,18,0.0131,0.0049,0.0152,1.2839,10,12.57,2.98,158.86,89.74,12.24
DICIEMBRE,19,19,0.0062,0.0046,0.0221,1.6612,19,12.45,2.04,156.76,91.88,3.17
DICIEMBRE,19,20,0.0065,0.0053,0.0184,1.3966,15,12.33,2.85,102.84,91.63,2.94
DICIEMBRE,19,21,0.0065,0.0053,0.0167,1.3139,17,11.94,2.51,110.54,91.53,2.91
DICIEMBRE,19,22,0.0049,0.0050,0.0167,1.6521,21,11.82,1.50,102.54,92.80,2.95
DICIEMBRE,19,23,0.0016,0.0057,0.0196,1.5841,23,11.79,1.44,216.51,92.78,2.90
DICIEMBRE,20,0,0.0019,0.0054,0.0181,1.5099,21,11.51,1.17,280.99,92.19,2.94
DICIEMBRE,20,1,NA,0.0050,0.0175,1.4588,20,11.10,1.22,209.67,92.55,2.88
DICIEMBRE,20,2,0.0015,0.0049,0.0171,1.3644,22,10.72,1.06,192.38,92.82,2.94
DICIEMBRE,20,3,0.0019,0.0046,0.0144,1.4333,27,10.06,1.01,143.16,93.77,2.89
DICIEMBRE,20,4,NA,0.0044,0.0131,1.3426,23,9.46,0.98,185.09,94.38,2.95
DICIEMBRE,20,5,NA,0.0044,0.0134,1.3343,26,9.63,1.30,248.45,95.45,2.98
DICIEMBRE,20,6,NA,0.0046,0.0148,1.3265,25,9.28,1.97,310.37,93.14,3.00
DICIEMBRE,20,7,NA,0.0044,0.0129,1.4769,21,8.61,1.53,233.51,93.71,3.02
DICIEMBRE,20,8,NA,0.0043,0.0129,1.6847,25,8.67,1.18,221.58,94.62,34.12
DICIEMBRE,20,9,0.0018,0.0044,0.0143,1.7630,36,9.73,1.59,115.00,92.27,122.09
DICIEMBRE,20,10,0.0017,0.0043,0.0189,1.4681,33,11.48,1.61,122.01,91.42,278.05
DICIEMBRE,20,11,0.0045,0.0055,0.0210,1.3930,70,13.89,1.51,128.19,84.57,339.95
DICIEMBRE,20,12,0.0251,0.0057,0.0145,1.1979,56,17.07,1.38,173.97,73.74,362.27
DICIEMBRE,20,13,0.0250,0.0059,0.0184,1.3172,36,17.35,1.64,215.42,76.86,393.41
DICIEMBRE,20,14,0.0307,0.0059,0.0162,1.2390,38,19.46,1.89,252.34,63.03,471.13
DICIEMBRE,20,15,0.0357,0.0054,0.0099,1.1642,16,21.86,2.75,282.66,47.87,665.07
DICIEMBRE,20,16,0.0388,0.0048,0.0099,1.2176,NA,21.87,3.05,286.20,45.49,466.58
DICIEMBRE,20,17,0.0382,0.0045,0.0105,1.2018,14,21.15,2.67,288.06,46.08,231.81
DICIEMBRE,20,18,0.0315,0.0042,0.0207,1.5532,13,18.82,2.15,295.90,52.54,53.44
DICIEMBRE,20,19,0.0048,0.0046,0.0469,3.4994,38,16.88,1.72,293.81,58.69,3.61
DICIEMBRE,20,20,0.0021,0.0052,0.0462,3.5471,71,14.94,1.24,111.10,62.66,2.70
DICIEMBRE,20,21,0.0014,0.0060,0.0414,4.9558,100,13.52,1.35,241.38,67.06,2.85
DICIEMBRE,20,22,NA,0.0061,0.0370,3.5876,98,12.77,1.34,212.74,73.35,2.89
DICIEMBRE,20,23,0.0009,0.0055,0.0336,2.3372,85,11.62,1.13,144.69,83.07,2.94
DICIEMBRE,21,0,0.0007,0.0053,0.0304,1.9601,61,10.92,1.04,167.19,83.56,2.94
DICIEMBRE,21,1,0.0012,0.0053,0.0264,2.0605,56,9.71,0.98,179.74,83.28,3.10
DICIEMBRE,21,2,NA,0.0054,0.0257,2.1629,65,8.89,1.33,131.97,82.55,2.98
DICIEMBRE,21,3,NA,0.0057,0.0223,1.7401,52,8.20,1.05,221.22,84.43,3.07
DICIEMBRE,21,4,NA,0.0056,0.0194,1.6472,50,7.83,1.01,173.03,83.64,3.15
DICIEMBRE,21,5,NA,0.0056,0.0202,1.5621,52,7.40,0.99,116.84,88.12,3.19
DICIEMBRE,21,6,NA,0.0058,0.0203,1.3918,46,6.73,1.23,137.07,91.90,3.09
DICIEMBRE,21,7,NA,0.0058,0.0223,1.7365,49,6.42,1.62,94.74,91.21,3.22
DICIEMBRE,21,8,NA,0.0057,0.0219,1.4643,52,6.58,2.01,105.48,91.47,26.04
DICIEMBRE,21,9,0.0034,0.0053,0.0180,1.2848,32,8.89,2.13,125.38,84.80,173.17
DICIEMBRE,21,10,0.0117,0.0054,0.0134,1.1971,27,12.85,2.77,104.00,73.75,371.03
DICIEMBRE,21,11,0.0189,0.0094,0.0127,1.1060,32,16.16,2.94,117.24,63.30,589.09
DICIEMBRE,21,12,0.0326,0.0120,0.0134,1.0940,37,18.90,3.00,135.12,47.30,695.05
DICIEMBRE,21,13,0.0439,0.0312,0.0157,1.2292,24,21.53,1.88,127.33,37.06,741.97
DICIEMBRE,21,14,0.0643,0.0601,0.0142,1.6559,39,22.55,2.22,207.25,31.15,587.33
DICIEMBRE,21,15,0.0713,0.0335,0.0130,1.4845,31,23.39,2.24,242.54,25.20,658.01
DICIEMBRE,21,16,0.0670,0.0148,0.0104,1.1809,26,23.67,2.52,267.09,20.37,518.36
DICIEMBRE,21,17,0.0626,0.0079,0.0103,1.1131,15,23.24,1.95,254.27,19.68,309.95
DICIEMBRE,21,18,0.0545,0.0068,0.0179,1.2498,23,21.43,1.84,265.47,21.09,106.66
DICIEMBRE,21,19,0.0124,0.0078,0.0596,3.0149,65,17.56,1.57,248.18,26.40,4.59
DICIEMBRE,21,20,0.0047,0.0082,0.0589,2.8703,107,15.09,1.06,97.47,38.87,2.69
