DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
ENERO,13,3,0.004,0.006,0.026,1.243,36,10.34,1.31,88.31,53.3,7.76
ENERO,13,4,0.003,0.006,0.027,1.26,33,9.85,1.19,116.8,56.61,2.88
ENERO,13,5,0.005,0.005,0.025,1.185,33,9.15,1.21,128.98,59.67,3.01
ENERO,13,6,0.002,0.005,0.026,1.234,30,8.96,1.71,111.26,64.23,3.04
ENERO,13,7,0.002,0.005,0.026,1.448,40,8.05,1.82,79.56,67.7,13.16
ENERO,13,8,0.002,0.005,0.026,1.536,45,8.82,1.85,103.73,66.45,25.43
ENERO,13,9,0.003,0.007,0.023,1.503,55,11.94,1.75,132.22,60.23,191.24
ENERO,13,10,0.013,0.007,0.022,1.412,55,15.19,2.56,101.94,51.32,382.36
ENERO,13,11,0.028,0.006,0.016,1.271,51,18.77,2.11,118.94,41.48,549.25
ENERO,13,12,0.042,0.006,0.012,1.199,45,21.76,1.99,186.89,34.32,666.43
ENERO,13,13,0.051,0.015,0.011,1.276,42,23.55,2.43,268.02,30.18,724.16
ENERO,13,14,0.058,0.02,0.009,1.387,25,24.79,2.54,234.06,26.24,591.38
ENERO,13,15,0.063,0.011,0.007,1.253,28,25.14,2.67,242.9,23.97,676.94
ENERO,13,16,0.067,0.006,0.008,1.193,24,25.55,2.83,241.85,21.44,553.74
ENERO,13,17,0.063,0.005,0.008,1.222,30,24.95,2.79,256.6,20.63,354.64
ENERO,13,18,0.057,0.004,0.009,1.231,26,23.46,2.58,262.78,19.74,139.95
ENERO,13,19,0.028,0.004,0.036,2.024,54,20.25,1.46,250.14,22.24,15.72
ENERO,13,20,0.024,0.008,0.037,1.899,92,18.14,2.63,51.78,30.22,30.81
ENERO,13,21,0.042,0.008,0.015,1.244,56,18.05,3.87,48.19,21.37,9.42
ENERO,13,22,0.03,0.005,0.015,1.294,42,15.13,2.66,69,32.12,28.9
ENERO,13,23,0.021,0.004,0.016,1.235,26,13.29,2.96,98.67,49.45,16.81
ENERO,14,0,0.02,0.004,0.017,1.171,33,12.28,2.74,101.5,55.25,29.72
ENERO,14,1,0.024,0.004,0.011,1.109,7,11.38,3.44,100.18,59.31,10.06
ENERO,14,2,0.029,0.004,0.008,1.085,12,10.45,3.16,89.05,62.14,21.48
ENERO,14,3,0.022,0.004,0.011,1.091,NA,8.99,2.7,101.1,66.85,15.44
ENERO,14,4,0.016,0.004,0.016,1.107,12,7.92,2.82,106.89,70.78,3.06
ENERO,14,5,0.014,0.007,0.016,1.124,20,6.9,2.18,102.73,73.69,15.84
ENERO,14,6,0.009,0.008,0.019,1.174,33,5.74,2.23,90.63,77.75,3.24
ENERO,14,7,0.006,0.005,0.024,1.323,31,4.99,1.92,81.71,79.63,3.2
ENERO,14,8,0.006,0.005,0.026,1.531,34,5.31,1.78,74.55,79.66,28.66
ENERO,14,9,0.018,0.006,0.022,1.489,39,9.29,2.13,78.71,67.19,209.79
ENERO,14,10,0.028,0.007,0.015,1.282,35,12.28,2.63,89.08,54.9,407.39
ENERO,14,11,0.029,0.006,0.014,1.217,30,15.22,2.85,112.11,49.88,577.61
ENERO,14,12,0.042,0.01,0.012,1.225,42,18.68,2.07,117,35.24,700.47
ENERO,14,13,0.05,0.006,0.012,1.27,35,21.76,2.03,222.84,28.67,757.81
ENERO,14,14,0.054,0.005,0.01,1.195,32,23.37,2.57,255.25,22.06,617.35
ENERO,14,15,0.054,0.005,0.007,1.17,23,24.05,3.37,266.79,17.72,685.41
ENERO,14,16,0.056,0.005,0.007,1.171,24,24.71,3.39,266.09,16.61,550.77
ENERO,14,17,0.053,0.005,0.008,1.187,21,24.76,2.9,279.7,17.32,367.2
ENERO,14,18,0.05,0.005,0.008,1.224,23,23.64,2.53,255.78,19.48,154.95
ENERO,14,19,0.033,0.005,0.027,1.752,61,20.39,1.79,209.06,23.49,11.55
ENERO,14,20,0.017,0.005,0.038,2.12,103,17.57,1.15,175.64,26.51,16.44
ENERO,14,21,0.009,0.006,0.046,2.74,158,15.99,1.2,215.8,28.21,19.64
ENERO,14,22,0.024,0.005,0.024,1.582,110,15.48,1.21,185.38,30.8,29.48
ENERO,14,23,0.014,0.006,0.033,1.835,81,14.36,1.05,121.87,35.58,16.35
ENERO,15,0,0.012,0.008,0.036,1.961,96,12.64,0.97,78.66,42.95,11.97
ENERO,15,1,0.007,0.01,0.035,1.777,112,11.79,0.97,143.24,42.63,7.68
ENERO,15,2,0.013,0.008,0.032,1.922,104,11.57,0.98,271.05,39.58,8.89
ENERO,15,3,0.006,0.008,0.031,1.981,95,11.39,1.31,279.45,48.87,8.16
ENERO,15,4,0.006,0.01,0.029,1.765,73,10.3,1.03,220.8,50.11,14.56
ENERO,15,5,0.007,0.009,0.03,1.492,55,9.61,0.98,256.41,52.21,26.51
ENERO,15,6,0.003,0.008,0.027,1.621,64,9.5,1.05,191.24,56.81,2.98
ENERO,15,7,NA,0.007,0.031,1.768,80,9.55,1.02,208.75,61.35,2.99
ENERO,15,8,NA,0.007,0.033,2.402,78,9.66,0.98,174.72,65.67,21.41
ENERO,15,9,0.002,0.008,0.033,2.172,113,12.67,1.25,95.18,64.48,175.35
ENERO,15,10,0.017,0.009,0.021,1.428,85,16.92,1.43,127.7,56.88,369.64
ENERO,15,11,0.03,0.012,0.012,1.318,65,20.15,1.98,224.36,53.01,511.42
ENERO,15,12,0.038,0.009,0.006,1.2,34,21.62,2.29,241.63,45.59,667.82
ENERO,15,13,0.042,0.008,0.006,1.181,16,23.87,1.99,225.26,36.94,738.27
ENERO,15,14,0.049,0.011,0.007,1.245,20,24.94,2.34,251.84,31.77,592.46
ENERO,15,15,0.063,0.03,0.008,1.451,27,25.23,2.24,180.43,28.61,667.22
ENERO,15,16,0.055,0.017,0.006,1.237,25,26.29,2.22,201.86,24.53,548.04
ENERO,15,17,0.045,0.008,0.005,1.194,1,26.57,2.14,247.98,22.58,403.68
ENERO,15,18,0.038,0.009,0.008,1.2,2,23.53,4.43,72.32,26.03,172.11
ENERO,15,19,0.03,0.009,0.014,1.41,30,18.31,2.51,169.35,45.25,6.19
ENERO,15,20,0.023,0.009,0.018,1.6,22,17.11,1.34,131.34,51.67,2.53
ENERO,15,21,0.007,0.009,0.032,2.692,31,16.16,0.97,144.79,52.68,2.65
ENERO,15,22,0.004,0.01,0.033,3.653,79,15.68,1.28,231.04,57.41,3.16
ENERO,15,23,0.004,0.01,0.032,2.574,91,15.14,1.64,249.65,57.05,2.68
ENERO,16,0,0.003,0.016,0.028,1.908,70,14.33,2.22,161.75,57.44,2.77
ENERO,16,1,0.01,0.021,0.021,1.431,48,14.67,2.49,221.8,56.52,2.79
ENERO,16,2,0.026,0.013,0.009,1.206,38,14.31,2.4,259.19,59.71,2.79
ENERO,16,3,0.023,0.01,0.008,1.174,28,13.34,1.47,247.71,60.15,3.41
ENERO,16,4,0.012,0.01,0.011,1.189,32,11.26,2.67,107.38,81.98,3.06
ENERO,16,5,0.025,0.01,0.007,1.137,37,9.65,3.87,105.19,79.2,3.12
ENERO,16,6,0.025,0.008,0.008,1.136,48,8.8,3.34,106.1,75.48,3.1
ENERO,16,7,0.028,0.008,0.007,1.182,53,8.07,3.46,93.04,73.07,3.04
ENERO,16,8,0.024,0.008,0.01,1.226,59,7.69,3.26,99.82,72.68,20.32
ENERO,16,9,0.026,0.008,0.01,1.258,58,9.75,3.13,87.82,66.08,192.9
ENERO,16,10,0.033,0.008,0.008,1.242,64,12.49,3.71,101.43,56.07,396.4
ENERO,16,11,0.04,0.008,0.008,1.195,66,14.83,4.5,85.04,46.52,569.58
ENERO,16,12,0.044,0.008,0.007,1.203,54,17.08,3.65,89.8,43.62,692.33
ENERO,16,13,0.049,0.008,0.006,1.147,45,19.83,2.34,123.48,35.34,757.25
ENERO,16,14,0.052,0.01,0.006,1.172,33,21.73,2.1,175.22,32.79,616.55
ENERO,16,15,0.056,0.009,0.008,1.27,30,22.87,2.06,249.06,32.1,684.28
ENERO,16,16,0.055,0.008,0.009,1.26,27,23.69,2.24,225.3,30.66,521.69
ENERO,16,17,0.053,0.008,0.006,1.188,26,23.04,2.58,258.48,31.83,349.91
ENERO,16,18,0.047,0.007,0.012,1.442,25,21.44,2.65,291.22,35.05,111.6
ENERO,16,19,0.028,0.007,0.028,1.911,39,19.1,1.62,301.97,40.78,8.59
ENERO,16,20,0.008,0.008,0.045,3.157,52,17.43,1.2,263.1,44.86,2.54
ENERO,16,21,0.012,0.008,0.034,2.16,81,16.08,1.76,197.93,51.55,2.62
ENERO,16,22,0.02,0.007,0.014,1.432,40,15.49,2.37,234.97,53.74,2.68
ENERO,16,23,0.019,0.007,0.014,1.401,31,14.67,1.77,249.94,56.59,2.81
ENERO,17,0,0.011,0.007,0.019,1.53,33,13.4,1.2,230.47,58.64,2.82
ENERO,17,1,0.003,0.007,0.025,1.475,43,12.04,1.06,151.22,64.8,2.89
ENERO,17,2,0.006,0.007,0.02,1.275,36,11.53,0.97,118.33,65.41,2.91
ENERO,17,3,0.001,0.007,0.024,1.444,34,10.74,1.05,120.13,70.57,2.91
ENERO,17,4,0.007,0.008,0.023,1.41,40,9.87,0.98,99.85,74.83,3.58
ENERO,17,5,0.008,0.008,0.024,1.37,39,9.11,0.98,170.87,75.39,3.67
ENERO,17,6,0.007,0.009,0.022,1.354,45,8.62,1.21,125.4,79.1,3.05
ENERO,17,7,0.006,0.009,0.021,1.711,53,8.02,1.18,103.13,83.43,3.06
ENERO,17,8,0.005,0.009,0.02,1.896,69,7.6,1.32,126.62,83.54,16.14
ENERO,17,9,0.005,0.012,0.022,1.626,60,10.36,1.83,121.17,76.61,153.23
ENERO,17,10,0.016,0.036,0.024,1.569,90,14.26,2.01,124.85,65.86,360.79
ENERO,17,11,0.026,0.014,0.013,1.286,59,19.06,1.94,225.36,55.62,558.38
ENERO,17,12,0.036,0.011,0.01,1.241,45,21.04,2.38,254.09,47.92,693.87
ENERO,17,13,0.04,0.009,0.005,1.151,24,22.04,2.35,248.53,39.12,762.03
ENERO,17,14,0.046,0.008,0.005,1.181,21,23.05,2.51,253.52,34.91,629.26
ENERO,17,15,0.047,0.007,0.005,1.144,19,23.46,2.43,239.71,32.78,688.95
ENERO,17,16,0.049,0.007,0.006,1.151,24,24.11,2.55,246.62,29.91,538.16
ENERO,17,17,0.044,0.006,0.008,1.227,29,21.87,2.96,270.43,30.45,137.91
ENERO,17,18,0.036,0.006,0.013,1.353,33,19.91,1.97,266.54,33.32,48.33
ENERO,17,19,0.021,0.006,0.027,2.018,38,18.86,0.96,284.05,34.42,11.5
ENERO,17,20,0.024,0.022,0.021,1.761,76,17.42,3.42,71.48,38.21,2.63
ENERO,17,21,0.019,0.026,0.02,1.367,41,15.62,2.03,140.01,41.67,2.68
ENERO,17,22,0.017,0.01,0.018,1.338,68,13.72,2.16,171.13,48.92,3.36
ENERO,17,23,0.006,0.008,0.027,1.737,51,12.9,1.3,247.13,51.06,2.8
ENERO,18,0,0.003,0.012,0.03,1.559,47,12.27,1.19,206.41,54.24,2.86
ENERO,18,1,0.002,0.016,0.028,1.461,70,11.02,1.34,124.97,60.36,2.98
ENERO,18,2,0.001,0.016,0.028,1.289,59,10.39,1.29,138.18,63.21,3.04
ENERO,18,3,0.002,0.018,0.027,1.226,45,9.91,1.42,123.96,64.71,3
ENERO,18,4,0.002,0.015,0.026,1.216,38,9.15,1.75,146.93,64.63,3.08
ENERO,18,5,0.002,0.011,0.024,1.199,41,8.68,1.19,153.28,64.83,3.1
ENERO,18,6,0.003,0.036,0.026,1.323,54,8.63,1.11,123.52,66,3.04
ENERO,18,7,0.003,0.027,0.024,1.689,82,7.77,1.17,101.96,71.11,3.11
ENERO,18,8,0.001,0.014,0.025,1.632,99,7.41,1.64,119.74,71.96,22.42
ENERO,18,9,0.002,0.012,0.025,1.532,66,10.97,1.9,122.39,62.94,183.47
ENERO,18,10,0.009,0.04,0.026,1.491,61,15.22,2.05,112.63,53.99,383.21
ENERO,18,11,0.026,0.024,0.015,1.255,66,19.05,1.59,170.52,47.82,559.1
ENERO,18,12,0.038,0.011,0.013,1.27,47,21.55,1.86,223.36,41.68,692.72
ENERO,18,13,0.042,0.01,0.008,1.212,35,23,2.58,260.64,35.09,763.69
ENERO,18,14,0.05,0.008,0.007,1.224,19,23.52,3.17,279.38,32.06,632.63
ENERO,18,15,0.054,0.007,0.006,1.173,19,23.99,3.28,274.62,29.13,673.3
ENERO,18,16,0.055,0.006,0.006,1.175,13,24.68,3.18,271.74,26.14,552.82
ENERO,18,17,0.05,0.006,0.007,1.191,15,24.66,3.03,267.95,22.91,368.42
ENERO,18,18,0.051,0.006,0.006,1.171,21,23.75,2.59,256.06,23.73,181.54
ENERO,18,19,0.028,0.006,0.025,1.708,31,20.55,1.47,249.77,25.88,13.53
ENERO,18,20,0.008,0.006,0.043,2.232,86,18.08,1.56,208.34,30.19,2.5
ENERO,18,21,0.015,0.006,0.028,1.692,93,16.78,1.78,240.06,32.78,2.58
ENERO,18,22,0.017,0.005,0.019,1.495,47,15.59,1.46,199.21,32.88,3.28
ENERO,18,23,0.034,0.007,0.024,1.52,42,14.22,1.49,99.49,36.05,2.79
ENERO,19,0,0.026,0.007,0.028,1.515,75,13.51,1.62,279.11,42.45,2.8
ENERO,19,1,0.006,0.006,0.026,1.54,51,12.4,1.24,264,44.26,2.85
ENERO,19,2,0.004,0.007,0.025,1.533,53,11.32,1.36,250.09,47.82,2.95
ENERO,19,3,0.003,0.007,0.025,1.371,52,10.66,1.69,248.08,52.33,2.95
ENERO,19,4,0.003,0.007,0.026,1.33,50,10.05,1.12,282.99,53.58,2.94
ENERO,19,5,NA,0.006,0.024,1.327,49,9,1.01,282.44,56.41,3.07
ENERO,19,6,0.004,0.007,0.02,1.265,37,8.33,1.02,251.34,58.18,3.06
ENERO,19,7,0.021,0.008,0.022,1.808,52,7.53,1.28,125.12,68.23,3.17
ENERO,19,8,0.071,0.011,0.023,1.798,101,6.62,1.78,120.87,72.37,24.64
ENERO,19,9,0.014,0.013,0.028,1.709,103,11.09,2.03,111.56,60.33,201.87
ENERO,19,10,0.03,0.013,0.021,1.343,75,16.38,1.38,117.42,47.7,406.51
ENERO,19,11,0.035,0.011,0.012,1.228,42,19.8,1.61,215.62,41.58,583.99
ENERO,19,12,0.039,0.013,0.012,1.227,37,21.57,2.06,258.17,33.99,698.6
ENERO,19,13,0.044,0.009,0.008,1.149,24,23.69,2.06,237.57,26.27,795.05
ENERO,19,14,0.055,0.007,0.008,1.143,18,23.43,2.44,261.94,21.75,560.66
ENERO,19,15,0.055,0.006,0.007,1.126,26,23.52,3.32,264.26,19.39,534.49
ENERO,19,16,0.044,0.005,0.006,1.083,11,23.14,3.22,257.02,13.67,427.92
ENERO,19,17,0.046,0.005,0.006,1.122,15,22.57,2.97,254.56,15.69,263.28
ENERO,19,18,0.038,0.005,0.008,1.172,26,22.11,2.18,247.41,14.17,162.85
ENERO,19,19,0.016,0.005,0.026,1.743,40,19.37,1.39,237.52,14.19,22.39
ENERO,19,20,0.004,0.006,0.038,2.852,93,16.38,1.2,233.06,15.25,2.65
ENERO,19,21,0.004,0.006,0.036,3.653,98,14.99,1.03,273.62,19.9,2.74
ENERO,19,22,0.004,0.007,0.033,4.217,102,13.51,1.07,227.08,25.52,2.77
ENERO,19,23,0.005,0.007,0.032,2.855,102,12.96,1.34,263.04,32.7,2.83
ENERO,20,0,0.002,0.007,0.032,1.973,78,11.95,1.17,273.02,34.36,2.84
ENERO,20,1,0.001,0.007,0.027,2.032,72,10.94,1.06,244.17,38.25,2.88
ENERO,20,2,0.008,0.007,0.025,1.978,90,9.98,1.01,130.58,43.05,2.94
ENERO,20,3,0.008,0.008,0.025,1.571,81,8.19,1.76,106.56,49.35,3.09
ENERO,20,4,0.007,0.009,0.025,1.481,72,7.53,1.1,123.34,49.97,3.16
ENERO,20,5,0.006,0.015,0.025,1.46,70,6.68,1.52,130.87,52.52,3.17
ENERO,20,6,0.006,0.012,0.026,1.445,92,6.44,1.4,111.8,54.2,3.06
ENERO,20,7,0.006,0.014,0.025,1.577,75,6.41,2.14,105.66,52.99,3.02
ENERO,20,8,0.006,0.009,0.024,1.559,77,6.08,2.07,119.86,53.41,14.29
ENERO,20,9,0.006,0.031,0.023,1.583,84,7.35,2.22,120.01,52.87,155.01
ENERO,20,10,0.015,0.014,0.023,1.446,90,13.67,2.88,114.67,38.83,357.53
ENERO,20,11,0.03,0.019,0.015,1.25,56,16.2,2.74,121.34,35.6,496.68
ENERO,20,12,0.04,0.016,0.012,1.202,46,20.57,2,160.55,28.57,682.82
ENERO,20,13,0.048,0.008,0.01,1.18,30,22.75,2.15,144.63,24.35,787.74
ENERO,20,14,0.056,0.007,0.007,1.126,24,24.57,1.88,188.27,20.3,646.16
ENERO,20,15,0.054,0.006,0.006,1.115,21,24.93,2.23,226.27,17.88,523.86
ENERO,20,16,0.051,0.006,0.007,1.17,19,23.14,2.54,253.76,18.33,273.29
ENERO,20,17,0.052,0.005,0.007,1.182,11,23.43,1.68,176.05,17.78,247.22
ENERO,20,18,0.048,0.005,0.011,1.258,21,21.75,1.68,162.32,19.51,87.58
ENERO,20,19,0.023,0.005,0.027,1.795,54,19.77,1.14,215.62,19.8,15.19
ENERO,20,20,0.008,0.006,0.04,2.491,91,18.49,1.25,212.62,21.24,2.51
ENERO,20,21,0.017,0.006,0.026,1.591,97,18.1,1.96,198.79,23.17,2.54
ENERO,20,22,0.014,0.006,0.023,1.678,75,17.28,2.03,245.22,24.04,2.56
ENERO,20,23,0.024,0.005,0.011,1.288,39,17.12,2.49,245.65,23.45,2.58
ENERO,21,0,0.025,0.006,0.01,1.227,36,16.13,2.33,255.01,27.54,2.67
ENERO,21,1,0.022,0.006,0.014,1.215,44,15.48,2.19,146.34,30.87,2.67
ENERO,21,2,0.014,0.008,0.018,1.259,46,13.92,2.5,96.94,51.8,2.77
ENERO,21,3,0.013,0.008,0.019,1.263,49,13.25,2.38,117.68,60.95,2.86
ENERO,21,4,0.009,0.009,0.021,1.274,44,12.47,1.35,130.78,64.12,2.81
ENERO,21,5,0.006,0.008,0.024,1.259,44,12.22,2.37,117.83,66.47,2.81
ENERO,21,6,0.006,0.017,0.023,1.264,52,11.4,2.09,114.5,69.36,2.87
ENERO,21,7,0.004,0.012,0.025,1.344,54,11.52,2.29,103.53,69.18,2.98
ENERO,21,8,0.004,0.01,0.024,1.367,56,11.3,2.21,157.78,70.51,5.15
ENERO,21,9,0.006,0.023,0.025,1.77,73,12.05,1.61,120.51,70.03,58.9
ENERO,21,10,0.009,0.038,0.023,1.55,76,13.36,2.18,125.59,66.12,147.14
ENERO,21,11,0.021,0.051,0.019,1.515,73,17.8,2.07,154.22,50.34,434.09
ENERO,21,12,0.033,0.039,0.013,1.396,69,16.75,1.6,174.56,46.55,179.47
ENERO,21,13,0.038,0.03,0.014,1.409,50,17.17,1.11,241.81,43.45,182.85
ENERO,21,14,0.037,0.026,0.021,1.693,49,17.97,2.34,271.77,40.33,218.8
ENERO,21,15,0.026,0.011,0.022,1.558,51,17.39,2.77,273.73,38.7,131.09
ENERO,21,16,0.021,0.008,0.028,1.774,52,16.65,2.48,302.57,38.68,38.72
ENERO,21,17,0.012,0.008,0.035,1.89,63,16.07,1.37,245.14,40.76,22.96
ENERO,21,18,0.006,0.008,0.043,2.365,101,15.77,1.07,232.83,43,18.12
ENERO,21,19,0.006,0.008,0.04,2.119,138,15.28,1.16,159.47,45.13,5.48
ENERO,21,20,0.006,0.008,0.037,1.924,183,14.54,1.72,122.63,50.1,2.76
ENERO,21,21,0.007,0.009,0.036,1.895,132,14.2,1.6,98.73,52.36,2.75
ENERO,21,22,0.01,0.015,0.036,1.866,104,13.77,1.69,116.37,54.84,2.79
ENERO,21,23,0.005,0.015,0.033,1.679,98,13.19,1.41,129.49,55.91,2.79
ENERO,22,0,0.006,0.012,0.031,1.625,89,12.76,1.9,105.71,56.76,2.89
ENERO,22,1,0.005,0.011,0.029,1.51,59,11.98,2.13,121.58,61.57,2.92
ENERO,22,2,0.006,0.009,0.026,1.432,49,11.43,2.31,109.64,65.18,3
ENERO,22,3,0.007,0.008,0.026,1.42,48,11.39,2.77,110.2,68.07,2.9
ENERO,22,4,0.004,0.008,0.026,1.407,43,11.25,2.66,101.63,70.12,2.88
ENERO,22,5,0.002,0.008,0.026,1.401,35,10.2,2.48,122.27,73.87,2.88
ENERO,22,6,0.002,0.01,0.025,1.389,43,9.07,2.74,117.76,78.09,3.09
ENERO,22,7,0.003,0.008,0.023,1.465,46,8.33,2.61,105.11,80.56,2.96
ENERO,22,8,0.004,0.007,0.022,1.448,46,7.58,2.46,132.24,80.96,24.2
ENERO,22,9,0.009,0.018,0.02,1.494,53,11.09,3.14,107.17,71.27,198.56
ENERO,22,10,0.02,0.01,0.017,1.407,51,14.68,3.69,87.33,56.54,402.68
ENERO,22,11,0.031,0.008,0.011,1.272,40,17.85,3.25,92.67,45.82,576.18
ENERO,22,12,0.04,0.009,0.007,1.167,25,20.88,2.65,119.02,36.23,736.24
ENERO,22,13,0.048,0.007,0.005,1.134,16,23.48,2.41,179.45,30.5,826
ENERO,22,14,0.054,0.006,0.005,1.143,16,24.06,1.76,163.57,28.26,529.09
ENERO,22,15,0.056,0.009,0.009,1.253,23,23.56,2.27,243.79,28.18,433.83
ENERO,22,16,0.058,0.007,0.006,1.187,21,23.05,1.53,167.03,29.16,275.72
ENERO,22,17,0.057,0.006,0.007,1.223,16,23.93,1.9,109.86,26.97,289.43
ENERO,22,18,0.05,0.007,0.011,1.335,26,22.77,2.47,93.06,28.01,149.59
ENERO,22,19,0.034,0.007,0.026,1.74,36,20.35,1.78,92.11,31.95,12.86
ENERO,22,20,0.013,0.008,0.041,2.044,76,18.95,1.76,124.4,36.54,2.43
ENERO,22,21,0.024,0.006,0.019,1.5,84,17.3,2.43,165.64,40.24,2.6
ENERO,22,22,0.024,0.006,0.015,1.479,56,16.48,2.22,221.58,40.43,2.64
ENERO,22,23,0.02,0.006,0.016,1.463,57,15.56,2.26,164.87,40.76,2.69
ENERO,23,0,0.024,0.006,0.009,1.282,42,14.36,3.54,107.49,51.19,2.79
ENERO,23,1,0.021,0.005,0.008,1.212,39,11.46,3.47,113.39,60.83,2.88
ENERO,23,2,0.022,0.005,0.006,1.186,25,10.28,3.4,106.85,65.71,2.98
ENERO,23,3,0.019,0.005,0.008,1.186,22,9.15,3.79,106.37,70.69,3.04
ENERO,23,4,0.022,0.005,0.006,1.165,17,8.42,3.66,100,73.99,3.08
ENERO,23,5,0.021,0.005,0.005,1.16,14,7.62,3.31,102.41,77.24,3.03
ENERO,23,6,0.018,0.005,0.007,1.159,18,6.95,3,105.81,81.02,3.15
ENERO,23,7,0.016,0.005,0.008,1.2,18,6.44,3.25,98.44,83.48,3.21
ENERO,23,8,0.016,0.005,0.008,1.263,16,6.44,3.67,101.09,84.25,24.78
ENERO,23,9,0.018,0.005,0.008,1.279,23,8.67,3.92,97.34,77.78,193.94
ENERO,23,10,0.023,0.005,0.006,1.26,30,11.2,4.83,103.32,68.72,397.77
ENERO,23,11,0.027,0.005,0.007,1.256,31,13.53,4.38,101.02,60.82,576.1
ENERO,23,12,0.034,0.006,0.007,1.282,32,15.58,3.35,94.59,53.75,539.3
ENERO,23,13,0.045,0.005,0.006,1.234,27,18.67,3.04,83.17,43.79,713.5
ENERO,23,14,0.05,0.009,0.006,1.19,23,21.26,1.8,166.56,35.39,478.27
ENERO,23,15,0.058,0.04,0.009,1.541,26,22.83,1.91,250.17,32.3,591.84
ENERO,23,16,0.063,0.026,0.008,1.483,31,23.91,1.98,220.55,29.73,524.58
ENERO,23,17,0.056,0.01,0.01,1.406,26,23.71,2.73,259.95,29.61,355.63
ENERO,23,18,0.052,0.007,0.012,1.438,35,22.03,3.34,292.68,32.35,145.42
ENERO,23,19,0.04,0.006,0.019,1.644,33,19.94,2.5,285.37,35.55,9.16
ENERO,23,20,0.018,0.005,0.035,2.172,49,19.36,1.85,288.87,37.12,2.4
ENERO,23,21,0.008,0.006,0.04,2.371,67,18.11,1.47,204.07,39.09,2.42
ENERO,23,22,0.027,0.006,0.019,1.643,96,17.04,2.11,217.45,45.93,2.52
ENERO,23,23,0.024,0.005,0.012,1.451,47,16.31,2.18,238.66,51.14,2.71
ENERO,24,0,0.021,0.005,0.01,1.357,32,15.17,1.82,249.54,55.88,2.66
ENERO,24,1,0.025,0.005,0.007,1.234,33,14.84,1.97,254.08,58.67,2.76
ENERO,24,2,0.025,0.005,0.006,1.211,22,15.23,2.08,257.52,57.49,2.66
ENERO,24,3,0.023,0.004,0.006,1.195,24,14.82,1.87,251.49,59.13,2.73
ENERO,24,4,0.023,0.005,0.006,1.177,27,13.87,2.24,272.3,63.12,2.81
ENERO,24,5,0.025,0.005,0.006,1.178,23,13.36,2.09,264.93,65.8,2.82
ENERO,24,6,0.025,0.005,0.007,1.205,24,13.32,1.65,258.29,65.63,2.74
ENERO,24,7,0.024,0.004,0.009,1.289,27,12.69,1.5,205,65.32,2.82
ENERO,24,8,0.016,0.005,0.017,1.456,42,11.94,1.17,203.97,68.51,24.82
ENERO,24,9,0.017,0.005,0.019,1.629,52,15.7,1.27,223.44,62.83,189.1
ENERO,24,10,0.03,0.005,0.012,1.321,68,17.95,2.16,212.49,55.32,330.14
ENERO,24,11,0.035,0.005,0.006,1.243,46,18.13,2.57,153.95,53.05,355.31
ENERO,24,12,0.039,0.004,0.005,1.218,29,19.57,2.68,195.01,47.81,441.16
ENERO,24,13,0.041,0.004,0.005,1.213,29,21.4,3.8,214,41.29,725.66
ENERO,24,14,0.04,0.004,0.005,1.212,51,22.47,4.56,239.85,35.09,638.7
ENERO,24,15,0.041,0.004,0.005,1.244,77,23.23,5.2,239.69,30.68,682.27
ENERO,24,16,0.039,0.004,0.006,1.253,71,22.64,4.26,265.2,31.37,285.23
ENERO,24,17,0.038,0.003,0.006,1.241,54,21.3,5.4,256.58,30.39,89.11
ENERO,24,18,0.033,0.003,0.006,1.217,83,20.28,5.55,252.64,29.86,103.92
ENERO,24,19,0.031,0.003,0.009,1.317,55,18.8,4.08,244.45,34.42,22.77
ENERO,24,20,0.024,0.003,0.012,1.374,46,17.16,2.82,225.37,36.42,2.52
ENERO,24,21,0.021,0.003,0.015,1.469,49,15.89,2.36,240.84,39.84,2.66
ENERO,24,22,0.029,0.003,0.008,1.282,28,15.68,2.62,224.23,42.72,2.63
ENERO,24,23,0.026,0.003,0.007,1.256,24,14.87,2.51,257.89,46.89,2.67
ENERO,25,0,0.024,0.004,0.007,1.253,22,13.75,2.28,255.83,52.23,2.73
ENERO,25,1,0.025,0.003,0.006,1.198,16,12.8,1.96,274.41,55.91,2.86
ENERO,25,2,0.025,0.004,0.005,1.181,21,12.2,1.65,247.42,59.32,2.79
ENERO,25,3,0.02,0.004,0.009,1.208,18,12.05,1.49,244.52,60.56,2.85
ENERO,25,4,0.024,0.004,0.006,1.15,23,12.87,1.35,233.94,59.8,2.79
ENERO,25,5,0.022,0.004,0.008,1.159,22,12.88,1.39,263.22,59.46,2.77
ENERO,25,6,0.018,0.004,0.011,1.187,19,12.46,1.78,222.03,60.84,2.79
ENERO,25,7,0.017,0.004,0.015,1.269,23,12.16,1.48,222.27,60.56,2.79
ENERO,25,8,0.013,0.005,0.021,1.517,37,11.95,1.94,271.2,60.25,10.28
ENERO,25,9,0.018,0.004,0.015,1.451,30,15.38,1.27,248.77,56.75,203.24
