DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
NOVIEMBRE,7,11,0.0317,0.0061,1.9483,0.0122,18,12,18.3,3.38,99.13,44.06,626.46,3.09
NOVIEMBRE,7,12,0.0392,0.0074,1.9216,0.0123,15,12,21.26,2.43,106.13,32.33,625.89,3.91
NOVIEMBRE,7,13,0.0493,0.0356,1.961,0.0117,16,14,23.92,1.93,125.48,21.97,625.05,4.16
NOVIEMBRE,7,14,0.0531,0.0281,2.0899,0.0092,16,18,25.87,1.83,150.26,18.38,624.19,3.9
NOVIEMBRE,7,15,0.0472,0.0106,1.8363,0.011,7,15,26.78,2.26,125.46,15.14,623.53,2.99
NOVIEMBRE,7,16,0.0442,0.0046,1.8307,0.0135,19,4,26.79,3.36,84.18,12.9,623.21,1.99
NOVIEMBRE,7,17,0.0479,0.0057,1.8242,0.0138,28,4,26.4,3.21,77.14,16.26,623.36,0.99
NOVIEMBRE,7,18,0.0464,0.0056,1.9339,0.0197,44,7,25.45,1.92,65.55,18.3,623.51,0.25
NOVIEMBRE,7,19,0.0256,0.0045,2.3027,0.0453,57,13,23.16,1.69,104.95,19.68,623.82,0.01
NOVIEMBRE,7,20,0.0326,0.0043,1.7812,0.0144,46,13,21.13,4.46,45.23,15.83,624.37,0.01
NOVIEMBRE,7,21,0.0268,0.0809,3.1535,0.0202,45,5,19.54,4.81,61.56,22.56,625.09,0.01
NOVIEMBRE,7,22,0.0182,0.0181,1.8803,0.0241,56,4,16.78,3.1,83.99,31.34,625.84,0.01
NOVIEMBRE,7,23,0.0237,0.0044,1.8187,0.0122,42,11,15.72,3.83,82.63,37.55,626.17,0.01
NOVIEMBRE,8,0,0.0281,0.0043,1.6735,0.0053,29,7,14.65,4.62,73.32,43.97,626.33,0.01
NOVIEMBRE,8,1,0.0276,0.0043,1.676,0.004,27,3,13.7,3.73,74.91,52.04,626.43,0.01
NOVIEMBRE,8,2,0.0267,0.0042,1.6655,0.0039,15,4,13.11,3.53,78.08,58.31,626.32,0.01
NOVIEMBRE,8,3,0.0254,0.0046,1.6737,0.0042,12,5,12.22,2.93,91.77,63.23,626.21,0.01
NOVIEMBRE,8,4,0.0137,0.0317,1.7059,0.0226,20,5,10.76,2.47,108.36,72.44,626.16,0.01
NOVIEMBRE,8,5,0.0105,0.0293,1.7359,0.0249,35,10,10.48,2.31,102.17,75.34,626.09,0.01
NOVIEMBRE,8,6,0.0093,0.0068,1.8132,0.0209,23,23,9.83,2.56,99.12,79.08,626.1,0.01
NOVIEMBRE,8,7,0.0032,0.0053,2.1164,0.0303,23,14,9.38,2.26,96.63,80.89,626.41,0.01
NOVIEMBRE,8,8,0.0059,0.0068,2.2261,0.0297,34,14,10.25,2.77,98.09,76.57,626.83,0.26
NOVIEMBRE,8,9,0.0133,0.0051,2.1373,0.0205,36,14,12.74,2.37,90.21,68.05,627.22,0.97
NOVIEMBRE,8,10,0.0226,0.0049,2.0165,0.0135,34,22,15.59,2.9,78.12,59.29,627.48,2.05
NOVIEMBRE,8,11,0.0286,0.0051,1.9337,0.0126,22,7,18.49,2.14,104.45,50.6,627.29,2.99
NOVIEMBRE,8,12,0.0401,0.0266,1.9697,0.0149,21,11,21.62,1.46,146.14,38.95,626.6,3.81
NOVIEMBRE,8,13,0.0611,0.0485,2.4572,0.0178,29,17,23.94,1.57,171.08,31.19,625.83,4.12
NOVIEMBRE,8,14,0.0593,0.0175,2.0336,0.0081,26,39,26.03,1.64,215.16,23.12,625.01,3.9
NOVIEMBRE,8,15,0.061,0.0187,1.9447,0.0073,19,13,26.86,1.99,196.15,20.77,624.3,3.04
NOVIEMBRE,8,16,0.0559,0.015,1.9918,0.0147,26,8,27.44,2.24,142.56,17.75,623.95,2.01
NOVIEMBRE,8,17,0.0446,0.0077,2.0347,0.0228,34,6,27.14,2.35,97.04,14.32,623.87,0.92
NOVIEMBRE,8,18,0.0374,0.0044,2.1462,0.0316,40,6,25.97,2.83,85.97,14,624.12,0.28
NOVIEMBRE,8,19,0.0148,0.0069,2.8018,0.0696,85,6,23.85,1.79,72.29,17.66,624.37,0.01
NOVIEMBRE,8,20,0.011,0.0146,2.8907,0.0657,94,18,21.95,2.03,65.98,19.27,624.76,0.01
NOVIEMBRE,8,21,0.0212,0.036,2.2268,0.0296,63,7,19.9,3.29,75.6,24.57,625.38,0.01
NOVIEMBRE,8,22,0.022,0.0046,1.8599,0.0178,57,9,17.93,3.25,81.78,32.13,625.77,0.01
NOVIEMBRE,8,23,0.0179,0.0045,1.8417,0.0196,38,8,16.57,2.7,87.32,38.78,626.12,0.01
NOVIEMBRE,9,0,0.0218,0.0044,1.7553,0.0112,33,6,15.22,3.24,86.49,45.45,626.41,0.01
NOVIEMBRE,9,1,0.0244,0.0044,1.6956,0.0091,25,7,14.44,3.34,91.52,50.22,626.45,0.01
NOVIEMBRE,9,2,0.0243,0.0043,1.695,0.0074,17,5,13.26,3.06,92.01,57.22,626.34,0.01
NOVIEMBRE,9,3,0.0194,0.0065,1.7037,0.0132,15,3,11.98,3.3,112.94,64.45,626.15,0.01
NOVIEMBRE,9,4,0.0198,0.0115,1.719,0.0119,19,4,11.68,3.64,90.52,68.14,626.12,0.01
NOVIEMBRE,9,5,0.019,0.0057,1.7234,0.0109,14,2,10.86,3.16,104.62,73.18,626.21,0.01
NOVIEMBRE,9,6,0.0117,0.005,1.8112,0.0192,15,1,10.01,2.8,100.06,78.56,626.36,0.01
NOVIEMBRE,9,7,0.0121,0.0048,1.9552,0.0165,21,4,9.61,3.81,86,80.78,626.67,0.01
NOVIEMBRE,9,8,0.0086,0.0047,2.1244,0.0241,25,8,9.99,3.29,88.7,79.19,627.1,0.25
NOVIEMBRE,9,9,0.0155,0.0047,2.1123,0.018,34,12,12.56,3.48,92.75,69.99,627.31,0.97
NOVIEMBRE,9,10,0.0231,0.0053,2.0438,0.0142,38,14,14.94,3.81,95.96,60.76,627.6,1.97
NOVIEMBRE,9,11,0.0288,0.0047,2.0008,0.0152,27,17,17.36,3.32,102.74,51.37,627.44,3.02
NOVIEMBRE,9,12,0.0365,0.0069,1.94,0.0155,19,19,19.82,2.67,107.47,40.16,626.63,3.79
NOVIEMBRE,9,13,0.0482,0.0222,1.9541,0.0133,27,14,22.73,1.87,166.97,29.09,625.62,4.08
NOVIEMBRE,9,14,0.0604,0.0368,2.3108,0.0154,28,26,24.97,2.07,156.31,25.39,624.5,3.8
NOVIEMBRE,9,15,0.0611,0.0277,2.1366,0.0152,25,16,25.85,2.28,160.55,23.67,623.62,2.99
NOVIEMBRE,9,16,0.0581,0.0263,2.1333,0.0164,31,9,27.21,1.9,170.88,19.77,623.1,1.99
NOVIEMBRE,9,17,0.0579,0.0144,1.9548,0.0112,32,8,27.42,1.85,184.57,14.33,622.9,0.97
NOVIEMBRE,9,18,0.0336,0.0101,2.1981,0.0283,32,8,25.92,2.7,47.89,8.71,623.18,0.25
NOVIEMBRE,9,19,0.01,0.0131,3.641,0.0716,74,8,23.34,1.29,92.6,15.3,623.28,0.01
NOVIEMBRE,9,20,0.0072,0.0074,3.9158,0.0672,162,27,20.06,1.18,223.09,22.63,623.49,0.01
NOVIEMBRE,9,21,0.0172,0.0183,2.0684,0.0338,114,49,19.67,2.29,83.58,22.79,623.89,0.01
NOVIEMBRE,9,22,0.019,0.0348,2.2227,0.0309,48,8,18.58,2.18,100.01,25.08,624.25,0.01
NOVIEMBRE,9,23,0.0161,0.0057,1.9309,0.027,47,7,15.93,2,89.77,34.66,624.54,0.01
NOVIEMBRE,10,0,0.0203,0.0043,1.7866,0.0174,37,7,15,2.03,77.25,39.71,624.7,0.01
NOVIEMBRE,10,1,0.0167,0.0046,1.7648,0.0215,32,6,13.82,2.32,90.83,47.79,624.45,0.01
NOVIEMBRE,10,2,0.0153,0.008,1.7558,0.0213,27,16,12.53,2.19,104.98,56.44,624.24,0.01
NOVIEMBRE,10,3,0.0119,0.0119,1.7744,0.0284,31,14,11.62,2.39,104.09,63.1,624.03,0.01
NOVIEMBRE,10,4,0.0144,0.0094,1.7762,0.0217,26,16,11.29,2.42,91.05,67.01,623.83,0.01
NOVIEMBRE,10,5,0.0095,0.0119,1.8146,0.0303,32,16,10.71,2.57,96.59,70.65,623.73,0.01
