DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
AGO,3,17,44.43,3.77,0.348,0.31,40,12
AGO,3,18,48.89,3.74,0.320,0.35,42,12
AGO,3,19,51.73,3.63,0.290,2.19,52,13
AGO,3,20,52.50,3.46,0.285,9.29,58,13
AGO,3,21,52.38,3.29,0.292,10.10,60,13
AGO,3,22,50.67,3.10,0.304,10.23,59,13
AGO,3,23,44.81,3.26,0.321,18.42,58,13
AGO,4,0,37.93,3.25,0.325,11.20,58,13
AGO,4,1,32.43,3.22,0.316,4.88,58,13
AGO,4,2,26.37,3.20,0.308,5.97,58,13
AGO,4,3,20.79,3.24,0.295,6.75,58,13
AGO,4,4,17.14,3.55,0.267,4.81,58,13
AGO,4,5,14.25,3.83,0.232,3.76,58,13
AGO,4,6,10.72,3.98,0.206,11.25,58,14
AGO,4,7,9.72,4.00,0.188,9.01,57,14
AGO,4,8,8.85,4.01,0.199,8.25,56,14
AGO,4,9,9.27,4.05,0.230,5.23,55,14
AGO,4,10,11.51,4.11,0.255,3.43,55,14
AGO,4,11,14.79,4.08,0.278,3.05,55,14
AGO,4,12,18.14,4.04,0.304,2.55,55,14
AGO,4,13,21.71,4.12,0.323,2.63,55,14
AGO,4,14,27.72,4.12,0.316,0.30,55,14
AGO,4,15,33.98,4.36,0.330,2.49,54,14
AGO,4,16,40.91,4.69,0.338,2.56,54,14
AGO,4,17,46.47,5.04,0.324,1.64,54,15
AGO,4,18,49.99,5.27,0.311,0.83,52,15
AGO,4,19,51.72,5.32,0.314,6.21,42,16
AGO,4,20,51.30,5.50,0.312,9.95,35,16
AGO,4,21,48.97,5.55,0.308,10.79,33,16
AGO,4,22,45.82,5.55,0.314,9.13,34,16
AGO,4,23,42.61,5.48,0.293,9.30,34,15
AGO,5,0,38.44,5.53,0.257,9.09,33,15
AGO,5,1,34.22,5.53,0.233,6.98,32,15
AGO,5,2,30.30,5.51,0.220,5.91,32,15
AGO,5,3,26.53,5.50,0.194,6.01,32,16
AGO,5,4,24.60,5.24,0.176,5.48,32,16
AGO,5,5,23.31,5.00,0.165,7.57,32,16
AGO,5,6,22.81,4.94,0.164,7.50,31,16
AGO,5,7,19.75,4.89,0.216,23.00,31,16
AGO,5,8,16.99,4.91,0.248,15.24,31,16
AGO,5,9,15.00,4.97,0.283,9.37,31,17
AGO,5,10,14.59,5.00,0.321,6.46,31,17
AGO,5,11,16.34,5.13,0.360,6.82,40,17
AGO,5,12,18.79,5.27,0.385,5.94,48,18
AGO,5,13,22.80,5.34,0.396,2.08,48,18
AGO,5,14,26.82,5.35,0.399,1.23,48,18
AGO,5,15,33.37,4.82,0.346,1.09,49,18
AGO,5,16,40.09,4.22,0.322,2.31,49,18
AGO,5,17,46.26,3.78,0.294,0.30,48,18
AGO,5,18,50.98,3.54,0.267,0.66,49,18
AGO,5,19,53.46,3.40,0.252,4.91,49,17
AGO,5,20,51.78,3.15,0.262,12.79,49,17
AGO,5,21,48.75,3.16,0.289,13.11,48,17
AGO,5,22,45.50,3.30,0.292,6.59,49,17
AGO,5,23,41.51,3.40,0.297,6.41,50,17
AGO,6,0,37.62,3.42,0.293,4.72,50,17
AGO,6,1,33.19,3.54,0.287,2.38,49,17
AGO,6,2,29.68,3.62,0.276,0.30,49,17
AGO,6,3,26.51,3.55,0.249,2.01,49,17
AGO,6,4,26.45,3.46,0.210,2.08,49,16
AGO,6,5,26.04,3.36,0.167,3.74,48,16
AGO,6,6,24.64,3.28,0.158,5.22,49,16
AGO,6,7,22.08,3.26,0.167,12.83,49,16
AGO,6,8,19.65,3.21,0.183,10.14,49,16
AGO,6,9,20.68,3.02,0.190,3.57,48,15
AGO,6,10,21.43,3.33,0.221,5.08,47,15
AGO,6,11,23.66,3.70,0.253,4.96,40,15
AGO,6,12,26.45,3.82,0.267,1.73,32,15
AGO,6,13,31.04,3.95,0.280,0.95,31,15
AGO,6,14,36.60,4.00,0.288,1.63,32,15
AGO,6,15,44.35,4.06,0.269,0.51,31,15
AGO,6,16,51.34,4.20,0.249,0.34,31,16
AGO,6,17,54.91,4.30,0.247,0.42,30,15
AGO,6,18,57.59,4.28,0.222,0.91,30,15
AGO,6,19,57.16,4.36,0.202,4.57,31,15
AGO,6,20,55.72,4.48,0.200,5.51,31,15
AGO,6,21,53.06,4.48,0.194,5.59,30,16
AGO,6,22,49.13,4.40,0.199,8.81,28,15
AGO,6,23,45.11,4.66,0.221,7.91,27,15
AGO,7,0,43.81,4.67,0.215,0.30,27,15
AGO,7,1,40.92,4.61,0.222,2.41,27,15
AGO,7,2,37.60,4.46,0.222,1.25,27,15
AGO,7,3,36.18,4.41,0.217,1.90,26,15
AGO,7,4,34.72,4.40,0.213,4.05,26,15
AGO,7,5,33.53,4.48,0.214,4.32,26,14
AGO,7,6,31.85,4.47,0.232,12.12,24,14
AGO,7,7,28.13,4.47,0.282,20.88,24,14
AGO,7,8,22.26,4.65,0.364,16.84,24,14
AGO,7,9,20.14,5.55,0.400,12.28,25,14
AGO,7,10,19.27,5.90,0.453,10.41,34,14
AGO,7,11,20.24,6.23,0.490,8.73,33,15
AGO,7,12,23.10,6.68,0.514,7.33,32,15
AGO,7,13,26.65,6.74,0.535,4.64,33,15
AGO,7,14,32.55,6.87,0.522,2.94,32,15
