DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,9,16,51.00,4.37,0.394,0.91,88,35
DIC,9,17,58.91,4.29,0.309,3.69,89,35
DIC,9,18,64.55,4.27,0.261,5.16,91,35
DIC,9,19,64.94,4.38,0.287,13.93,95,37
DIC,9,20,61.28,4.36,0.313,16.05,94,40
DIC,9,21,55.57,4.31,0.340,14.14,92,40
DIC,9,22,50.10,4.18,0.347,7.02,88,38
DIC,9,23,43.71,4.13,0.357,6.24,85,37
DIC,10,0,36.70,4.06,0.373,10.39,84,37
DIC,10,1,30.33,4.02,0.392,13.14,83,37
DIC,10,2,24.35,4.07,0.378,16.34,81,36
DIC,10,3,22.80,4.15,0.312,5.62,77,35
DIC,10,4,23.28,4.12,0.269,1.43,74,35
DIC,10,5,22.24,4.08,0.232,8.27,72,34
DIC,10,6,18.64,4.08,0.244,19.39,69,34
DIC,10,7,15.09,4.08,0.306,20.71,69,33
DIC,10,8,12.40,4.03,0.436,20.51,69,33
DIC,10,9,10.89,3.93,0.532,20.40,70,33
DIC,10,10,11.56,3.84,0.596,15.72,70,33
DIC,10,11,13.06,3.91,0.628,9.97,69,33
DIC,10,12,16.41,4.08,0.639,3.28,69,33
DIC,10,13,22.39,4.24,0.649,2.10,68,33
DIC,10,14,29.85,4.54,0.632,1.49,68,33
DIC,10,15,37.02,4.56,0.558,0.86,68,33
DIC,10,16,45.24,4.63,0.414,1.14,68,33
DIC,10,17,52.80,4.60,0.289,0.74,68,33
DIC,10,18,57.61,4.50,0.221,4.67,65,32
DIC,10,19,56.17,4.28,0.249,24.74,62,30
DIC,10,20,50.94,4.13,0.358,31.17,62,27
DIC,10,21,43.23,3.98,0.487,34.97,64,27
DIC,10,22,35.59,3.82,0.576,25.70,68,28
DIC,10,23,28.42,3.72,0.600,16.01,69,30
DIC,11,0,20.75,3.67,0.611,9.33,71,30
DIC,11,1,14.81,3.53,0.612,2.44,71,30
DIC,11,2,10.48,3.39,0.602,0.82,70,29
DIC,11,3,10.19,3.28,0.543,0.30,70,29
DIC,11,4,11.28,3.23,0.429,0.30,69,29
DIC,11,5,13.09,3.19,0.292,1.33,69,29
DIC,11,6,14.69,3.07,0.204,1.80,69,29
DIC,11,7,15.45,3.00,0.204,5.73,68,29
DIC,11,8,15.69,2.95,0.231,8.35,66,28
DIC,11,9,15.68,2.93,0.277,6.09,63,27
DIC,11,10,16.23,2.94,0.312,1.78,62,27
DIC,11,11,17.34,2.78,0.335,1.02,62,26
DIC,11,12,18.94,2.44,0.355,1.78,63,25
DIC,11,13,21.62,2.14,0.387,2.99,65,25
DIC,11,14,25.11,1.88,0.410,3.60,66,25
DIC,11,15,29.81,1.86,0.423,3.34,67,25
DIC,11,16,34.20,1.83,0.412,3.94,67,25
DIC,11,17,37.05,1.84,0.407,7.17,68,25
DIC,11,18,37.94,2.02,0.425,10.29,68,26
DIC,11,19,37.36,3.33,0.454,12.42,68,26
DIC,11,20,35.94,3.34,0.477,9.52,66,25
