DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
SEP,20,5,21.34,5.10,0.137,5.07,32,11
SEP,20,6,21.03,4.87,0.174,4.85,32,11
SEP,20,7,18.75,4.72,0.232,7.54,31,11
SEP,20,8,16.50,4.47,0.331,8.04,30,11
SEP,20,9,16.47,4.18,0.382,8.55,30,12
SEP,20,10,17.61,3.94,0.408,5.83,30,12
SEP,20,11,19.39,3.67,0.435,4.45,31,13
SEP,20,12,23.68,3.31,0.465,3.32,32,13
SEP,20,13,29.63,2.95,0.500,2.95,33,14
SEP,20,14,37.06,2.67,0.490,2.73,34,14
SEP,20,15,44.65,2.52,0.450,2.04,35,15
SEP,20,16,51.22,2.54,0.362,1.36,36,16
SEP,20,17,55.13,2.66,0.328,2.35,37,16
SEP,20,18,56.43,2.67,0.341,2.82,38,17
SEP,20,19,56.84,2.71,0.347,3.95,38,17
SEP,20,20,55.09,2.74,0.322,1.13,31,18
SEP,20,21,52.14,2.78,0.296,1.09,31,18
SEP,20,22,48.67,2.78,0.272,1.70,32,18
SEP,20,23,45.57,2.79,0.251,0.30,31,19
