DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
FEB,14,18,46.22,1.43,NA,1.55,57,25
FEB,14,19,45.89,1.40,NA,7.97,56,24
FEB,14,20,41.45,1.36,NA,22.32,55,23
FEB,14,21,35.60,1.33,NA,25.86,55,24
FEB,14,22,31.66,1.32,NA,17.64,55,25
FEB,14,23,28.91,1.30,NA,5.90,54,26
FEB,15,0,25.81,1.28,NA,7.18,54,26
FEB,15,1,22.28,1.27,NA,14.07,54,25
FEB,15,2,17.09,1.26,NA,23.44,54,25
FEB,15,3,13.87,1.26,NA,22.67,54,25
FEB,15,4,12.96,1.25,NA,24.93,54,26
FEB,15,5,12.50,1.26,NA,21.81,54,25
FEB,15,6,11.37,1.24,NA,21.13,54,25
FEB,15,7,8.62,1.26,NA,20.77,53,24
FEB,15,8,NA,1.34,NA,21.21,53,24
FEB,15,9,NA,1.42,NA,25.02,52,24
FEB,15,10,NA,1.43,NA,22.06,50,25
FEB,15,11,NA,1.42,NA,8.91,50,24
FEB,15,12,NA,1.41,NA,3.40,49,23
FEB,15,13,NA,1.41,NA,1.06,49,23
FEB,15,14,31.03,1.40,NA,0.74,50,23
FEB,15,15,33.39,1.39,NA,0.30,55,23
FEB,15,16,35.78,1.39,NA,0.30,55,24
FEB,15,17,41.60,1.40,NA,1.06,54,24
FEB,15,18,45.88,1.40,NA,1.22,53,25
FEB,15,19,46.84,1.40,NA,10.62,53,25
FEB,15,20,42.06,1.40,NA,36.21,53,25
FEB,15,21,36.46,1.40,NA,37.13,54,25
FEB,15,22,31.67,1.42,NA,30.17,55,23
FEB,15,23,29.40,1.45,NA,27.99,56,23
FEB,16,0,22.08,1.46,0.524,22.62,58,23
FEB,16,1,16.88,1.46,0.477,23.12,58,23
FEB,16,2,NA,1.45,0.432,21.17,58,23
FEB,16,3,NA,1.46,0.476,20.57,58,22
FEB,16,4,NA,1.46,0.460,20.93,58,21
FEB,16,5,NA,1.47,NA,20.00,58,21
FEB,16,6,NA,1.48,NA,20.35,58,20
FEB,16,7,NA,1.46,NA,20.22,58,20
FEB,16,8,NA,1.37,NA,21.01,57,20
FEB,16,9,NA,1.32,NA,25.30,58,20
FEB,16,10,NA,1.32,NA,15.42,58,21
FEB,16,11,NA,1.32,NA,6.49,58,21
FEB,16,12,NA,1.32,NA,1.94,58,21
