DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
JUN,27,14,19.94,4.83,0.342,46
JUN,27,15,23.85,4.78,0.316,46
JUN,27,16,26.92,4.95,0.290,47
JUN,27,17,29.08,4.95,0.274,46
JUN,27,18,30.09,4.93,0.272,46
JUN,27,19,29.81,4.63,0.273,45
JUN,27,20,28.49,4.80,0.271,46
JUN,27,21,26.66,6.22,0.270,47
JUN,27,22,24.77,8.43,0.257,47
JUN,27,23,22.63,9.43,0.255,47
JUN,28,0,20.41,9.72,0.250,48
JUN,28,1,18.52,9.80,0.244,48
JUN,28,2,17.33,9.74,0.229,49
JUN,28,3,16.75,9.60,0.219,49
JUN,28,4,16.38,9.59,0.210,48
JUN,28,5,16.18,9.81,0.198,48
JUN,28,6,14.49,9.72,0.195,48
JUN,28,7,12.72,10.03,0.215,48
JUN,28,8,11.05,10.19,0.231,47
JUN,28,9,9.98,10.89,0.244,36
JUN,28,10,9.24,11.05,0.258,26
JUN,28,11,9.01,11.46,0.271,27
JUN,28,12,9.60,11.78,0.290,27
JUN,28,13,10.68,11.72,0.305,27
JUN,28,14,13.17,11.68,0.305,26
JUN,28,15,15.80,11.67,0.289,26
JUN,28,16,18.39,11.58,0.279,26
JUN,28,17,20.15,11.77,0.274,26
JUN,28,18,20.97,12.01,0.269,26
JUN,28,19,21.20,12.35,0.271,26
JUN,28,20,20.60,12.45,0.261,26
JUN,28,21,19.24,11.34,0.251,26
JUN,28,22,17.48,9.52,0.251,25
JUN,28,23,15.64,8.75,0.245,25
JUN,29,0,13.55,8.87,0.241,25
JUN,29,1,11.97,9.41,0.234,25
JUN,29,2,10.87,9.57,0.224,25
JUN,29,3,9.76,10.04,0.209,25
JUN,29,4,8.83,10.32,0.201,25
JUN,29,5,8.67,10.08,0.195,25
JUN,29,6,8.65,10.49,0.189,25
JUN,29,7,7.86,10.38,0.198,24
JUN,29,8,7.37,10.20,0.210,24
JUN,29,9,6.76,9.35,0.222,23
JUN,29,10,6.90,9.15,0.236,22
JUN,29,11,8.12,8.63,0.243,21
JUN,29,12,10.08,8.16,0.251,20
JUN,29,13,12.41,8.10,0.257,20
JUN,29,14,15.02,8.15,0.260,20
JUN,29,15,18.50,8.05,0.253,19
JUN,29,16,21.48,8.41,0.247,19
JUN,29,17,23.82,8.44,0.241,19
JUN,29,18,24.57,9.15,0.236,19
JUN,29,19,23.99,8.88,0.242,19
JUN,29,20,22.52,8.71,0.246,18
JUN,29,21,20.38,8.42,0.246,18
JUN,29,22,17.61,8.54,0.251,18
JUN,29,23,14.77,8.64,0.249,18
JUN,30,0,12.39,8.28,0.245,18
JUN,30,1,10.18,7.68,0.241,17
JUN,30,2,8.86,7.74,0.234,17
JUN,30,3,7.69,7.59,0.221,18
JUN,30,4,7.12,7.26,0.209,17
JUN,30,5,6.32,7.35,0.203,17
JUN,30,6,5.80,7.11,0.196,17
JUN,30,7,5.53,6.92,0.205,18
JUN,30,8,4.92,6.83,0.214,17
JUN,30,9,6.72,6.85,0.223,17
JUN,30,10,8.88,6.96,0.231,17
JUN,30,11,11.64,7.48,0.238,17
JUN,30,12,14.69,7.62,0.241,17
JUN,30,13,18.53,8.06,0.260,17
JUN,30,14,22.52,8.92,0.278,17
JUN,30,15,26.49,8.98,0.268,17
JUN,30,16,30.89,8.84,0.253,17
JUN,30,17,32.66,8.86,0.243,16
JUN,30,18,33.69,8.16,0.243,16
JUN,30,19,34.01,8.10,0.254,15
JUN,30,20,32.74,8.03,0.285,16
JUN,30,21,30.33,8.19,0.303,16
JUN,30,22,28.51,7.94,0.302,16
JUN,30,23,26.66,7.62,0.308,16
