DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
NOV,27,5,3.42,2.34,0.530,53
NOV,27,6,3.22,2.34,0.471,55
NOV,27,7,2.84,2.29,0.446,55
NOV,27,8,2.66,2.20,0.439,56
NOV,27,9,2.34,2.15,0.454,56
NOV,27,10,2.72,2.15,0.450,56
NOV,27,11,4.19,2.21,0.466,57
NOV,27,12,7.24,2.28,0.473,57
NOV,27,13,11.95,2.36,0.473,58
NOV,27,14,18.17,2.45,0.467,59
NOV,27,15,24.14,2.61,0.430,60
NOV,27,16,29.46,2.70,0.365,61
NOV,27,17,34.41,2.76,0.309,61
NOV,27,18,38.18,2.80,0.279,61
NOV,27,19,39.77,2.84,0.264,62
NOV,27,20,39.07,2.82,0.263,61
NOV,27,21,35.20,2.78,0.292,60
NOV,27,22,29.62,2.71,0.320,59
NOV,27,23,24.64,2.62,0.335,59
NOV,28,0,19.50,2.55,0.386,58
NOV,28,1,14.61,2.51,0.400,57
NOV,28,2,10.80,2.55,0.411,56
NOV,28,3,8.41,2.56,0.395,55
NOV,28,4,6.95,2.53,0.378,54
NOV,28,5,7.50,2.48,0.329,52
NOV,28,6,8.04,2.46,0.289,51
NOV,28,7,7.86,2.48,0.291,50
NOV,28,8,8.29,2.49,0.275,49
NOV,28,9,9.56,2.45,0.274,48
NOV,28,10,11.35,2.41,0.271,47
NOV,28,11,13.78,2.37,0.276,46
NOV,28,12,16.89,2.40,0.285,46
NOV,28,13,20.66,2.42,0.291,46
NOV,28,14,21.89,2.36,0.307,46
NOV,28,15,24.13,2.24,0.301,46
NOV,28,16,29.97,2.31,0.253,46
NOV,28,17,34.80,2.45,0.246,46
NOV,28,18,37.64,2.61,0.296,45
NOV,28,19,35.39,2.80,0.466,44
NOV,28,20,30.61,3.07,0.635,45
NOV,28,21,23.78,3.37,0.831,47
NOV,28,22,21.23,3.64,0.833,50
NOV,28,23,19.99,3.87,0.788,50
NOV,29,0,15.35,4.11,0.818,50
NOV,29,1,10.52,4.26,0.843,51
NOV,29,2,6.22,4.21,0.822,51
NOV,29,3,5.20,4.19,0.688,52
NOV,29,4,5.27,4.19,0.552,53
NOV,29,5,5.16,4.17,0.399,53
NOV,29,6,4.67,4.16,0.324,54
NOV,29,7,3.56,4.11,0.314,55
NOV,29,8,3.34,4.10,0.317,56
NOV,29,9,3.51,4.08,0.309,56
NOV,29,10,4.89,4.05,0.292,57
NOV,29,11,7.22,3.97,0.296,57
NOV,29,12,10.49,4.34,0.296,57
NOV,29,13,16.08,5.19,0.306,58
NOV,29,14,23.37,5.29,0.308,57
NOV,29,15,30.69,5.17,0.286,57
NOV,29,16,37.57,5.02,0.252,56
NOV,29,17,43.46,4.84,0.246,56
NOV,29,18,47.47,4.66,0.248,57
NOV,29,19,46.54,4.47,0.407,58
NOV,29,20,42.83,4.35,0.723,60
NOV,29,21,37.37,4.27,0.964,63
NOV,29,22,30.84,4.12,1.049,65
NOV,29,23,23.98,3.97,1.129,66
NOV,30,0,18.15,3.79,1.158,66
NOV,30,1,13.17,3.66,1.155,65
NOV,30,2,7.77,3.72,1.183,66
NOV,30,3,5.99,3.80,1.068,66
NOV,30,4,6.02,3.90,0.781,67
NOV,30,5,6.04,4.00,0.564,68
NOV,30,6,5.29,4.10,0.509,69
NOV,30,7,4.77,4.22,0.460,71
NOV,30,8,3.62,4.28,0.489,72
NOV,30,9,2.54,4.36,0.522,73
NOV,30,10,3.85,4.44,0.505,73
NOV,30,11,6.82,4.56,0.478,74
NOV,30,12,10.87,4.21,0.472,74
NOV,30,13,15.78,3.37,0.453,73
NOV,30,14,21.85,3.17,0.427,72
NOV,30,15,28.45,3.15,0.399,72
NOV,30,16,34.27,3.17,0.341,71
NOV,30,17,38.92,3.17,0.287,70
NOV,30,18,41.79,3.17,0.280,70
NOV,30,19,40.16,3.22,0.384,69
NOV,30,20,36.05,3.27,0.700,69
NOV,30,21,30.97,3.33,1.028,67
NOV,30,22,24.97,3.50,1.308,71
NOV,30,23,18.59,3.64,1.386,73
