DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
OCT,27,5,16.98,2.70,0.224,19
OCT,27,6,15.14,2.74,0.226,20
OCT,27,7,13.09,2.76,0.237,20
OCT,27,8,10.76,2.80,0.257,20
OCT,27,9,9.12,2.82,0.282,20
OCT,27,10,9.28,2.84,0.298,20
OCT,27,11,10.34,2.83,0.319,21
OCT,27,12,13.04,2.80,0.324,21
OCT,27,13,15.83,2.78,0.320,21
OCT,27,14,19.21,2.76,0.309,21
OCT,27,15,22.54,2.50,0.295,20
OCT,27,16,26.34,2.32,0.275,20
OCT,27,17,29.89,2.22,0.263,20
OCT,27,18,31.82,2.19,0.264,20
OCT,27,19,31.48,2.18,0.278,20
OCT,27,20,28.84,2.17,0.361,19
OCT,27,21,25.64,2.20,0.426,18
OCT,27,22,23.11,2.24,0.452,19
OCT,27,23,20.51,2.29,0.476,19
OCT,28,0,18.41,2.36,0.487,19
OCT,28,1,16.25,2.42,0.483,19
OCT,28,2,13.87,2.44,0.469,19
OCT,28,3,11.66,2.44,0.447,19
OCT,28,4,11.00,2.43,0.372,20
OCT,28,5,10.59,2.43,0.322,20
OCT,28,6,9.28,2.43,0.315,20
OCT,28,7,7.81,2.47,0.322,20
OCT,28,8,5.83,2.51,0.374,21
OCT,28,9,4.56,2.53,0.396,22
OCT,28,10,4.76,2.55,0.409,22
OCT,28,11,7.26,2.56,0.400,22
OCT,28,12,10.89,2.55,0.389,22
OCT,28,13,15.19,2.53,0.377,22
OCT,28,14,19.73,2.52,0.373,22
OCT,28,15,24.45,2.49,0.342,22
OCT,28,16,29.18,2.44,0.276,23
OCT,28,17,33.10,2.39,0.244,22
OCT,28,18,35.52,2.33,0.239,23
OCT,28,19,34.89,2.27,0.292,23
OCT,28,20,32.02,2.19,0.369,24
OCT,28,21,27.87,2.21,0.426,24
OCT,28,22,24.07,2.16,0.451,25
OCT,28,23,21.01,2.08,0.461,26
OCT,29,0,17.66,1.99,0.470,25
OCT,29,1,13.41,1.92,0.488,25
OCT,29,2,9.30,1.91,0.488,26
OCT,29,3,7.67,1.93,0.436,27
OCT,29,4,7.25,1.93,0.366,26
OCT,29,5,7.16,1.93,0.315,26
OCT,29,6,8.12,1.98,0.305,27
OCT,29,7,6.48,2.03,0.341,27
OCT,29,8,5.06,2.07,0.414,27
OCT,29,9,5.13,2.11,0.458,27
OCT,29,10,6.28,2.14,0.469,27
OCT,29,11,8.31,2.14,0.472,27
OCT,29,12,11.86,2.14,0.474,28
OCT,29,13,17.08,2.17,0.475,28
OCT,29,14,20.66,2.20,0.463,29
OCT,29,15,25.56,2.21,0.420,29
OCT,29,16,30.37,2.23,0.340,30
OCT,29,17,34.62,2.24,0.282,29
OCT,29,18,37.56,2.24,0.260,30
OCT,29,19,37.75,2.25,0.264,30
OCT,29,20,36.41,2.27,0.263,29
OCT,29,21,33.74,2.16,0.263,28
OCT,29,22,30.74,2.14,0.257,26
OCT,29,23,27.93,2.15,0.263,26
OCT,29,0,25.02,2.16,0.265,26
OCT,30,1,21.96,2.16,0.267,26
OCT,30,2,19.21,2.13,0.264,26
OCT,30,3,18.02,2.07,0.245,25
OCT,30,4,16.86,2.03,0.230,24
OCT,30,5,15.19,1.98,0.217,24
OCT,30,6,13.13,1.91,0.215,24
OCT,30,7,11.15,1.86,0.241,23
OCT,30,8,9.38,1.83,0.302,23
OCT,30,9,8.24,1.79,0.340,23
OCT,30,10,8.26,1.74,0.350,24
OCT,30,11,8.71,1.73,0.365,24
OCT,30,12,9.80,1.71,0.374,23
OCT,30,13,12.24,1.70,0.389,23
OCT,30,14,16.32,1.71,0.390,23
OCT,30,15,20.40,1.70,0.359,23
OCT,30,16,24.28,1.68,0.295,23
OCT,30,17,27.77,1.68,0.260,24
OCT,30,18,29.75,1.70,0.270,23
OCT,30,19,30.09,1.72,0.274,24
OCT,30,20,29.92,1.74,0.275,24
OCT,30,21,28.33,1.75,0.271,24
OCT,30,22,25.24,1.75,0.271,24
OCT,30,23,22.15,1.74,0.272,24
OCT,31,0,19.39,1.75,0.272,24
OCT,31,1,15.94,1.78,0.271,24
OCT,31,2,13.26,1.78,0.255,24
OCT,31,3,11.16,1.81,0.249,24
OCT,31,4,8.85,1.85,0.250,25
OCT,31,5,7.02,1.88,0.250,25
OCT,31,6,6.35,1.88,0.252,25
OCT,31,7,5.60,1.90,0.278,25
OCT,31,8,4.35,1.89,0.316,24
OCT,31,9,3.78,1.95,0.345,24
OCT,31,10,4.06,2.04,0.359,23
OCT,31,11,5.37,2.14,0.369,24
OCT,31,12,7.18,2.24,0.380,24
OCT,31,13,9.20,2.43,0.392,24
OCT,31,14,10.35,2.55,0.396,24
OCT,31,15,11.84,2.75,0.380,25
OCT,31,16,13.78,2.93,0.354,26
OCT,31,17,15.61,3.00,0.331,26
OCT,31,18,15.95,3.04,0.326,26
OCT,31,19,14.78,3.28,0.334,27
OCT,31,20,13.00,3.52,0.331,27
OCT,31,21,11.15,3.59,0.321,27
OCT,31,22,10.21,3.67,0.313,27
OCT,31,23,9.44,3.75,0.302,27
