DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
DIC,27,6,4.35,3.56,0.476,48
DIC,27,7,3.55,3.57,0.464,49
DIC,27,8,3.03,3.49,0.465,48
DIC,27,9,2.90,3.41,0.467,48
DIC,27,10,3.20,3.13,0.460,49
DIC,27,11,5.14,2.87,0.446,49
DIC,27,12,7.86,2.78,0.431,49
DIC,27,13,10.84,2.71,0.413,49
DIC,27,14,14.41,2.68,0.396,49
DIC,27,15,17.93,2.68,0.375,49
DIC,27,16,21.48,2.66,0.329,49
DIC,27,17,24.95,2.66,0.276,50
DIC,27,18,27.68,2.71,0.251,50
DIC,27,19,27.74,2.77,0.315,50
DIC,27,20,26.17,2.82,0.342,51
DIC,27,21,23.92,2.79,0.370,48
DIC,27,22,21.09,2.73,0.393,44
DIC,27,23,17.98,2.77,0.422,42
DIC,28,0,15.00,2.81,0.442,41
DIC,28,1,11.99,2.86,0.456,41
DIC,28,2,9.54,2.80,0.463,40
DIC,28,3,7.80,2.76,0.397,39
DIC,28,4,7.56,2.72,0.365,38
DIC,28,5,7.35,2.66,0.339,37
DIC,28,6,6.59,2.53,0.325,36
DIC,28,7,6.26,2.57,0.316,35
DIC,28,8,5.89,3.23,0.369,35
DIC,28,9,5.42,3.56,0.413,36
DIC,28,10,4.91,3.68,0.430,35
DIC,28,11,5.38,3.74,0.433,35
DIC,28,12,6.10,3.79,0.438,35
DIC,28,13,7.07,3.80,0.432,34
DIC,28,14,8.86,3.79,0.421,34
DIC,28,15,10.82,3.80,0.404,35
DIC,28,16,12.68,3.79,0.335,36
DIC,28,17,14.34,3.81,0.288,36
DIC,28,18,15.69,3.76,0.274,36
DIC,28,19,16.00,3.70,0.288,35
DIC,28,20,14.79,3.65,0.313,33
DIC,28,21,12.91,3.58,0.347,32
DIC,28,22,11.32,3.55,0.367,32
DIC,28,23,9.86,3.52,0.380,32
DIC,29,0,8.67,3.48,0.384,31
DIC,29,1,8.74,3.43,0.367,30
DIC,29,2,8.84,3.39,0.349,29
DIC,29,3,9.12,3.35,0.316,29
DIC,29,4,10.02,3.31,0.279,28
DIC,29,5,11.55,3.30,0.242,28
DIC,29,6,12.83,3.29,0.217,27
DIC,29,7,13.78,3.15,0.195,26
DIC,29,8,14.49,2.38,0.183,25
DIC,29,9,14.24,1.92,0.189,23
DIC,29,10,14.45,1.70,0.192,21
DIC,29,11,15.12,1.59,0.195,20
DIC,29,12,16.11,1.53,0.198,19
DIC,29,13,17.50,1.52,0.204,19
DIC,29,14,18.73,1.52,0.209,19
DIC,29,15,19.89,1.52,0.209,18
DIC,29,16,20.66,1.56,0.209,18
DIC,29,17,21.46,1.60,0.203,18
DIC,29,18,21.25,1.67,0.204,18
DIC,29,19,20.48,1.77,0.213,17
DIC,29,20,18.92,1.89,0.247,17
DIC,29,21,16.57,2.01,0.275,17
DIC,29,22,14.03,2.14,0.327,17
DIC,29,23,11.41,2.31,0.406,19
DIC,30,0,9.14,2.54,0.455,21
DIC,30,1,6.91,2.70,0.484,23
DIC,30,2,5.43,2.79,0.520,24
DIC,30,3,4.12,2.89,0.545,25
DIC,30,4,3.29,2.94,0.541,26
DIC,30,5,2.74,3.05,0.532,28
DIC,30,6,2.47,3.12,0.487,28
DIC,30,7,2.40,3.21,0.443,30
DIC,30,8,2.30,3.37,0.458,32
DIC,30,9,2.32,3.53,0.468,33
DIC,30,10,2.64,3.71,0.464,36
DIC,30,11,4.42,3.87,0.438,36
DIC,30,12,7.06,4.03,0.410,37
DIC,30,13,10.49,4.15,0.393,37
DIC,30,14,14.13,4.27,0.387,37
DIC,30,15,17.65,4.35,0.355,37
DIC,30,16,21.33,4.41,0.296,37
DIC,30,17,24.96,4.44,0.255,36
DIC,30,18,27.95,4.48,0.220,37
DIC,30,19,28.20,4.52,0.250,38
DIC,30,20,26.03,4.63,0.321,40
DIC,30,21,23.79,4.70,0.338,42
DIC,30,22,21.25,4.70,0.360,42
DIC,30,23,18.14,4.77,0.431,42
DIC,31,0,14.53,4.84,0.503,42
DIC,31,1,10.95,5.04,0.553,41
DIC,31,2,7.57,5.21,0.596,42
DIC,31,3,5.49,5.28,0.570,42
DIC,31,4,5.07,5.33,0.504,42
DIC,31,5,4.17,5.30,0.485,41
DIC,31,6,3.29,5.28,0.464,41
DIC,31,7,2.94,5.22,0.403,40
DIC,31,8,2.97,5.09,0.350,39
DIC,31,9,3.39,4.98,0.324,38
DIC,31,10,4.44,4.83,0.298,37
DIC,31,11,6.10,4.71,0.298,37
DIC,31,12,8.52,4.58,0.304,37
DIC,31,13,11.40,4.47,0.303,36
DIC,31,14,14.82,4.38,0.298,36
DIC,31,15,18.31,4.30,0.288,37
DIC,31,16,21.78,4.20,0.266,37
DIC,31,17,24.97,4.11,0.253,37
DIC,31,18,27.19,4.02,0.265,37
DIC,31,19,27.30,3.92,0.320,36
DIC,31,20,25.59,3.76,0.383,35
DIC,31,21,22.49,3.73,0.533,36
DIC,31,22,19.43,3.77,0.618,40
DIC,31,23,16.18,3.91,0.783,44
