DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
FEB,28,9,NA,8.68,0.459,37
FEB,28,10,NA,7.80,0.465,35
FEB,28,11,NA,7.39,0.469,35
FEB,28,12,NA,6.82,0.467,35
FEB,28,13,NA,6.04,0.466,34
FEB,28,14,NA,5.11,0.446,34
FEB,28,15,32.11,4.66,0.379,33
FEB,28,16,34.01,4.67,0.306,33
FEB,28,17,36.07,4.82,0.256,34
FEB,28,18,40.23,4.98,0.230,34
FEB,28,19,42.37,NA,0.211,35
FEB,28,20,41.66,NA,0.226,34
FEB,28,21,40.34,NA,0.232,34
FEB,28,22,37.52,NA,0.250,32
FEB,28,23,33.95,NA,0.292,31
