DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
AGO,6,21,36.86,5.70,0.343,23
AGO,6,22,33.75,5.15,0.350,23
AGO,6,23,30.53,5.29,0.367,22
AGO,7,0,28.86,5.55,0.364,22
AGO,7,1,26.71,5.67,0.375,22
AGO,7,2,24.29,5.73,0.334,22
AGO,7,3,23.67,5.75,0.285,23
AGO,7,4,23.66,5.76,0.258,23
AGO,7,5,23.09,5.76,0.238,22
AGO,7,6,22.87,5.77,0.232,22
AGO,7,7,20.60,5.77,0.257,22
AGO,7,8,17.47,5.78,0.283,21
AGO,7,9,16.30,5.91,0.291,21
AGO,7,10,15.22,5.70,0.347,22
AGO,7,11,15.28,5.88,0.384,22
AGO,7,12,16.58,6.57,0.397,21
AGO,7,13,19.00,6.79,0.402,21
AGO,7,14,22.35,7.16,0.400,20
AGO,7,15,28.31,7.29,0.359,21
AGO,7,16,33.71,7.43,0.340,22
AGO,7,17,36.50,7.52,0.322,22
AGO,7,18,38.84,6.82,0.273,22
AGO,7,19,39.81,6.08,0.255,20
AGO,7,20,39.35,6.07,0.258,20
AGO,7,21,37.31,6.07,0.269,20
AGO,7,22,34.08,5.97,0.278,20
AGO,7,23,30.17,5.77,0.283,21
AGO,8,0,26.99,5.50,0.280,20
AGO,8,1,25.50,5.38,0.277,20
AGO,8,2,23.73,6.05,0.267,20
AGO,8,3,22.36,6.74,0.252,20
AGO,8,4,21.03,6.85,0.241,20
AGO,8,5,20.13,6.90,0.229,19
AGO,8,6,18.65,6.93,0.235,20
AGO,8,7,16.60,6.96,0.266,21
AGO,8,8,14.61,7.04,0.308,21
AGO,8,9,13.16,6.95,0.333,21
AGO,8,10,13.57,6.61,0.351,20
AGO,8,11,14.67,5.77,0.371,20
AGO,8,12,16.96,4.90,0.377,19
AGO,8,13,20.18,4.62,0.376,19
AGO,8,14,24.39,4.20,0.358,19
AGO,8,15,28.98,4.04,0.322,18
AGO,8,16,32.71,3.90,0.274,18
AGO,8,17,35.26,3.81,0.248,17
AGO,8,18,36.60,3.77,0.228,16
AGO,8,19,37.06,3.72,0.213,17
AGO,8,20,36.09,3.66,0.218,18
AGO,8,21,34.22,3.62,0.224,17
AGO,8,22,31.94,3.59,0.236,17
AGO,8,23,29.35,3.49,0.241,17
AGO,9,0,27.31,3.42,0.245,17
AGO,9,1,25.23,3.36,0.248,17
AGO,9,2,22.98,2.61,0.254,17
AGO,9,3,20.20,1.92,0.250,17
AGO,9,4,17.68,1.78,0.239,17
AGO,9,5,15.57,1.73,0.232,17
AGO,9,6,13.29,1.69,0.256,17
AGO,9,7,11.30,1.66,0.300,17
AGO,9,8,8.94,1.69,0.376,18
AGO,9,9,6.61,1.86,0.428,18
AGO,9,10,5.80,2.05,0.452,19
AGO,9,11,7.38,2.19,0.463,19
AGO,9,12,9.75,2.46,0.474,20
AGO,9,13,12.87,2.61,0.483,20
AGO,9,14,18.39,2.84,0.456,21
AGO,9,15,24.59,3.09,0.413,22
AGO,9,16,30.83,3.27,0.337,22
AGO,9,17,36.28,3.66,0.285,23
AGO,9,18,40.38,3.84,0.261,23
AGO,9,19,42.28,3.88,0.269,23
AGO,9,20,41.63,7.07,0.347,25
AGO,9,21,39.66,9.46,0.452,25
AGO,9,22,37.67,9.65,0.443,26
AGO,9,23,35.12,9.75,0.436,26
AGO,10,0,32.33,9.82,0.433,26
AGO,10,1,30.26,9.91,0.431,25
AGO,10,2,27.09,10.04,0.427,25
AGO,10,3,25.27,10.11,0.404,25
AGO,10,4,24.49,10.18,0.310,26
AGO,10,5,24.47,10.24,0.192,26
AGO,10,6,21.98,10.27,0.200,26
AGO,10,7,18.34,10.30,0.227,26
AGO,10,8,14.88,10.22,0.261,26
AGO,10,9,11.53,10.32,0.275,25
AGO,10,10,10.54,10.45,0.287,25
AGO,10,11,9.73,10.44,0.296,25
AGO,10,12,10.76,10.32,0.304,25
AGO,10,13,12.86,10.26,0.312,35
AGO,10,14,15.83,10.13,0.305,37
AGO,10,15,19.49,9.94,0.275,36
AGO,10,16,22.99,9.80,0.241,36
AGO,10,17,25.62,9.42,0.224,37
AGO,10,18,26.29,9.23,0.233,37
AGO,10,19,25.27,9.31,0.260,36
AGO,10,20,22.86,6.73,0.295,35
AGO,10,21,18.84,4.50,0.323,35
AGO,10,22,14.77,4.36,0.349,35
AGO,10,23,11.84,4.29,0.363,35
AGO,11,0,9.08,4.21,0.375,35
AGO,11,1,6.42,4.13,0.389,35
AGO,11,2,4.97,4.00,0.373,36
AGO,11,3,4.57,3.91,0.346,35
AGO,11,4,4.57,3.93,0.313,35
AGO,11,5,5.16,4.00,0.282,35
AGO,11,6,6.37,4.10,0.263,34
AGO,11,7,7.27,4.23,0.280,32
AGO,11,8,8.30,4.33,0.295,31
AGO,11,9,10.67,4.17,0.309,31
AGO,11,10,13.04,3.91,0.324,30
AGO,11,11,15.54,3.78,0.333,30
AGO,11,12,19.03,3.68,0.341,29
AGO,11,13,22.45,3.69,0.347,18
AGO,11,14,25.39,4.53,0.356,16
AGO,11,15,28.55,5.25,0.335,15
AGO,11,16,31.78,5.42,0.308,15
AGO,11,17,35.20,6.15,0.315,13
AGO,11,18,39.45,6.75,0.326,14
AGO,11,19,41.88,6.99,0.328,15
AGO,11,20,41.21,6.99,0.346,16
AGO,11,21,39.52,7.51,0.361,16
AGO,11,22,38.31,7.67,0.355,16
AGO,11,23,36.29,7.80,0.357,16
AGO,12,0,33.34,7.93,0.364,16
AGO,12,1,29.37,8.02,0.331,17
AGO,12,2,24.06,8.04,0.300,16
AGO,12,3,20.15,8.08,0.281,16
AGO,12,4,18.11,8.01,0.245,16
AGO,12,5,16.57,7.89,0.216,16
AGO,12,6,14.01,7.78,0.203,16
AGO,12,7,11.25,7.64,0.210,16
AGO,12,8,9.51,7.51,0.218,17
AGO,12,9,8.47,7.36,0.236,17
AGO,12,10,8.40,7.22,0.253,17
AGO,12,11,8.96,7.18,0.277,18
AGO,12,12,11.57,10.16,0.373,19
AGO,12,13,16.47,12.72,0.455,21
AGO,12,14,21.30,12.20,0.455,22
AGO,12,15,26.60,12.05,0.439,22
AGO,12,16,31.39,12.45,0.428,22
AGO,12,17,36.19,12.52,0.435,23
AGO,12,18,40.26,12.23,0.440,22
AGO,12,19,43.31,12.33,0.439,22
AGO,12,20,44.02,11.87,0.403,21
AGO,12,21,41.27,11.45,0.377,22
AGO,12,22,39.54,11.41,0.389,23
AGO,12,23,37.43,11.35,0.401,23
AGO,13,0,33.89,11.68,0.445,23
AGO,13,1,29.61,11.96,0.431,22
AGO,13,2,25.06,12.04,0.418,22
AGO,13,3,21.39,12.07,0.406,23
AGO,13,4,18.56,12.08,0.359,23
AGO,13,5,16.63,12.10,0.319,23
AGO,13,6,13.09,12.11,0.330,24
AGO,13,7,9.90,12.12,0.351,24
AGO,13,8,8.71,12.13,0.335,24
AGO,13,9,9.04,12.16,0.349,24
AGO,13,10,10.35,12.19,0.363,24
AGO,13,11,12.32,12.17,0.373,24
AGO,13,12,15.08,9.00,0.378,24
AGO,13,13,19.29,6.24,0.386,22
AGO,13,14,24.03,5.83,0.371,21
AGO,13,15,28.98,5.19,0.336,20
AGO,13,16,34.18,4.82,0.305,20
AGO,13,17,38.57,4.11,0.283,20
AGO,13,18,42.44,3.90,0.262,20
AGO,13,19,44.69,3.90,0.245,19
AGO,13,20,45.49,3.86,0.252,19
AGO,13,21,43.94,4.05,0.238,18
AGO,13,22,42.80,3.91,0.233,18
AGO,13,23,41.26,3.80,0.235,18
AGO,14,0,39.42,3.33,0.233,18
AGO,14,1,36.68,2.97,0.230,19
AGO,14,2,33.01,2.91,0.229,19
AGO,14,3,29.01,2.89,0.225,18
AGO,14,4,25.17,2.88,0.200,18
AGO,14,5,22.70,2.87,0.191,18
AGO,14,6,19.44,2.85,0.202,18
AGO,14,7,16.03,2.86,0.240,18
AGO,14,8,12.30,2.92,0.294,19
AGO,14,9,10.72,2.99,0.309,20
AGO,14,10,11.06,3.07,0.322,20
AGO,14,11,12.87,3.81,0.328,20
AGO,14,12,16.34,4.37,0.328,20
AGO,14,13,22.00,5.70,0.359,20
AGO,14,14,30.83,7.00,0.375,22
AGO,14,15,40.94,9.22,0.413,24
AGO,14,16,49.77,10.01,0.385,25
AGO,14,17,55.03,10.38,0.376,26
AGO,14,18,59.65,10.78,0.377,26
AGO,14,19,62.69,10.65,0.389,27
AGO,14,20,62.85,10.65,0.399,27
AGO,14,21,59.94,10.49,0.391,27
AGO,14,22,54.56,10.57,0.377,27
AGO,14,23,47.94,10.66,0.311,27
AGO,15,0,42.03,10.74,0.292,26
AGO,15,1,37.37,10.78,0.294,26
AGO,15,2,30.94,10.72,0.277,27
AGO,15,3,25.94,10.66,0.258,27
AGO,15,4,22.44,11.15,0.256,27
AGO,15,5,20.12,11.51,0.238,27
AGO,15,6,16.67,11.60,0.250,29
AGO,15,7,13.24,11.61,0.276,30
AGO,15,8,10.32,11.61,0.316,30
AGO,15,9,9.33,11.53,0.329,31
AGO,15,10,10.84,11.47,0.341,31
AGO,15,11,12.97,10.69,0.348,31
AGO,15,12,16.48,10.13,0.343,31
AGO,15,13,20.73,8.83,0.357,30
AGO,15,14,26.57,7.59,0.336,29
AGO,15,15,32.77,5.54,0.299,28
AGO,15,16,39.88,4.85,0.293,28
AGO,15,17,45.60,4.72,0.318,28
AGO,15,18,49.44,4.33,0.345,28
AGO,15,19,51.87,4.08,0.386,27
AGO,15,20,52.13,3.94,0.450,27
AGO,15,21,50.30,3.64,0.515,28
AGO,15,22,46.35,3.51,0.575,28
AGO,15,23,41.01,3.42,0.636,29
AGO,16,0,37.75,3.35,0.643,31
AGO,16,1,34.70,3.31,0.646,32
AGO,16,2,31.55,3.32,0.666,31
AGO,16,3,29.13,3.33,0.676,31
AGO,16,4,27.13,2.84,0.669,31
AGO,16,5,25.82,2.46,0.647,31
AGO,16,6,24.44,2.39,0.672,30
AGO,16,7,23.52,2.38,0.754,29
AGO,16,8,19.67,2.36,0.857,28
AGO,16,9,16.87,2.39,0.893,28
AGO,16,10,15.20,2.44,0.913,29
AGO,16,11,14.12,2.96,0.925,29
AGO,16,12,15.54,4.88,0.962,30
AGO,16,13,19.66,6.27,1.010,32
AGO,16,14,26.47,6.94,0.960,33
AGO,16,15,33.94,7.43,0.851,33
AGO,16,16,40.89,7.64,0.723,33
AGO,16,17,46.13,7.72,0.653,33
AGO,16,18,50.90,8.04,0.595,33
AGO,16,19,53.61,8.27,0.541,33
AGO,16,20,51.99,8.41,0.498,33
AGO,16,21,46.59,8.53,0.457,33
AGO,16,22,39.20,8.68,0.478,33
AGO,16,23,31.91,8.85,0.504,34
AGO,17,0,26.49,8.98,0.496,32
AGO,17,1,22.16,9.06,0.489,33
AGO,17,2,17.50,9.08,0.477,34
AGO,17,3,14.40,9.07,0.470,34
AGO,17,4,12.74,9.05,0.436,34
AGO,17,5,11.29,9.07,0.387,35
AGO,17,6,11.25,9.07,0.362,35
AGO,17,7,11.63,9.09,0.352,35
AGO,17,8,10.10,9.13,0.391,36
AGO,17,9,8.03,9.18,0.424,37
AGO,17,10,7.15,9.19,0.436,37
AGO,17,11,7.30,8.73,0.440,37
AGO,17,12,9.61,6.83,0.433,36
AGO,17,13,14.26,5.68,0.433,35
AGO,17,14,19.19,5.53,0.401,35
AGO,17,15,23.77,5.50,0.354,35
AGO,17,16,28.89,5.30,0.303,34
AGO,17,17,33.67,5.05,0.265,34
AGO,17,18,37.41,4.77,0.244,34
AGO,17,19,39.16,4.62,0.229,33
AGO,17,20,38.25,4.56,0.237,33
AGO,17,21,35.26,4.53,0.235,33
AGO,17,22,31.73,4.47,0.242,32
AGO,17,23,28.54,4.37,0.250,31
AGO,18,0,26.05,4.46,0.255,31
AGO,18,1,24.04,4.54,0.256,30
AGO,18,2,21.56,4.59,0.269,29
AGO,18,3,19.20,4.71,0.280,29
AGO,18,4,19.54,4.80,0.260,29
AGO,18,5,20.22,4.83,0.246,28
AGO,18,6,20.09,4.86,0.238,27
AGO,18,7,19.60,4.84,0.246,26
AGO,18,8,18.08,4.78,0.275,24
AGO,18,9,16.61,4.74,0.292,23
AGO,18,10,16.90,4.80,0.296,22
AGO,18,11,18.78,4.96,0.301,21
AGO,18,12,20.30,5.16,0.325,21
AGO,18,13,23.17,5.01,0.348,21
AGO,18,14,27.47,4.54,0.359,21
AGO,18,15,31.89,4.08,0.348,21
AGO,18,16,35.99,3.79,0.315,21
AGO,18,17,40.20,3.63,0.295,21
AGO,18,18,43.54,3.54,0.278,21
AGO,18,19,45.30,3.48,0.270,21
AGO,18,20,44.52,3.43,0.292,21
AGO,18,21,41.83,3.46,0.342,21
AGO,18,22,38.27,3.63,0.379,21
AGO,18,23,32.93,3.73,0.427,21
AGO,19,0,28.21,3.65,0.440,20
AGO,19,1,22.95,3.58,0.452,21
AGO,19,2,17.40,3.52,0.459,22
AGO,19,3,12.88,4.05,0.453,22
AGO,19,4,9.86,4.20,0.414,23
AGO,19,5,7.89,4.23,0.350,24
AGO,19,6,5.71,4.23,0.312,24
AGO,19,7,5.21,4.19,0.291,25
AGO,19,8,4.71,4.14,0.322,26
AGO,19,9,5.11,4.15,0.335,26
AGO,19,10,6.34,4.65,0.350,27
AGO,19,11,7.95,4.56,0.364,27
AGO,19,12,10.07,4.46,0.375,27
AGO,19,13,12.89,4.41,0.377,26
AGO,19,14,16.52,4.31,0.367,26
AGO,19,15,19.88,4.28,0.342,26
AGO,19,16,22.75,4.43,0.331,27
AGO,19,17,24.53,4.57,0.325,28
AGO,19,18,24.16,5.54,0.408,29
AGO,19,19,22.96,7.75,0.443,28
AGO,19,20,20.93,8.10,0.450,28
AGO,19,21,18.36,8.46,0.455,27
AGO,19,22,15.73,9.30,0.464,26
AGO,19,23,13.67,9.43,0.452,26
AGO,20,0,12.02,9.78,0.420,26
AGO,20,1,10.60,10.33,0.404,25
AGO,20,2,10.83,10.64,0.300,25
AGO,20,3,10.59,10.33,0.249,24
AGO,20,4,10.48,10.93,0.225,25
AGO,20,5,10.35,11.09,0.208,25
AGO,20,6,9.28,12.17,0.204,25
AGO,20,7,7.94,12.71,0.228,26
AGO,20,8,6.72,13.06,0.248,26
AGO,20,9,6.40,13.21,0.259,26
AGO,20,10,6.65,12.70,0.268,26
AGO,20,11,7.81,12.95,0.272,26
AGO,20,12,9.71,12.89,0.278,26
AGO,20,13,12.38,12.90,0.287,26
AGO,20,14,16.06,13.15,0.282,26
AGO,20,15,19.88,13.18,0.260,26
AGO,20,16,23.76,13.01,0.238,26
AGO,20,17,26.97,12.84,0.224,25
AGO,20,18,28.22,11.86,0.224,25
AGO,20,19,27.93,9.87,0.230,26
AGO,20,20,26.75,9.88,0.234,27
AGO,20,21,24.90,10.28,0.234,27
AGO,20,22,22.01,9.48,0.235,27
AGO,20,23,19.26,9.81,0.235,28
AGO,21,0,16.20,9.78,0.237,28
AGO,21,1,13.32,9.48,0.237,29
AGO,21,2,11.80,9.32,0.229,30
AGO,21,3,11.13,9.13,0.220,30
AGO,21,4,10.82,8.48,0.213,29
AGO,21,5,10.13,8.45,0.208,29
AGO,21,6,10.11,7.56,0.215,28
AGO,21,7,9.03,7.23,0.238,27
AGO,21,8,8.21,7.13,0.262,27
AGO,21,9,8.06,7.42,0.279,27
AGO,21,10,8.99,7.49,0.295,27
AGO,21,11,10.73,7.31,0.307,27
AGO,21,12,13.28,7.40,0.319,27
AGO,21,13,17.11,7.44,0.325,26
AGO,21,14,21.46,7.32,0.314,25
AGO,21,15,26.97,7.28,0.291,25
AGO,21,16,32.66,7.28,0.269,25
AGO,21,17,37.40,7.36,0.253,25
AGO,21,18,40.62,7.34,0.234,24
AGO,21,19,42.55,7.09,0.221,23
AGO,21,20,42.02,6.69,0.212,24
AGO,21,21,39.81,5.82,0.206,24
AGO,21,22,36.88,5.52,0.208,24
AGO,21,23,33.19,5.77,0.235,24
AGO,22,0,29.23,5.49,0.237,23
AGO,22,1,25.96,5.26,0.234,23
AGO,22,2,23.14,5.18,0.234,22
AGO,22,3,20.37,5.11,0.236,21
AGO,22,4,18.81,5.00,0.230,21
AGO,22,5,18.08,4.86,0.225,21
AGO,22,6,17.13,4.67,0.217,20
AGO,22,7,15.60,4.50,0.202,19
AGO,22,8,13.86,4.29,0.209,19
AGO,22,9,11.59,3.83,0.223,18
AGO,22,10,10.07,3.66,0.223,18
AGO,22,11,9.69,3.46,0.222,18
AGO,22,12,10.60,3.40,0.222,17
AGO,22,13,12.49,3.72,0.222,17
AGO,22,14,14.26,3.67,0.222,17
AGO,22,15,16.43,3.70,0.207,17
AGO,22,16,19.28,3.69,0.195,17
AGO,22,17,22.25,3.65,0.181,17
AGO,22,18,23.09,3.63,0.181,17
AGO,22,19,22.71,3.62,0.181,17
AGO,22,20,20.72,3.62,0.181,16
AGO,22,21,17.30,3.63,0.181,15
AGO,22,22,14.28,3.61,0.181,15
AGO,22,23,11.82,2.72,0.181,14
AGO,23,0,10.77,2.54,0.181,13
AGO,23,1,9.08,2.44,0.181,14
AGO,23,2,7.95,2.37,NA,14
AGO,23,3,6.84,2.30,NA,14
AGO,23,4,6.21,2.22,NA,15
AGO,23,5,6.25,2.18,NA,15
AGO,23,6,6.31,2.13,NA,15
AGO,23,7,6.31,2.09,NA,15
AGO,23,8,4.73,2.04,NA,14
AGO,23,9,3.68,2.02,NA,15
AGO,23,10,4.05,2.10,NA,15
AGO,23,11,5.73,2.82,NA,15
AGO,23,12,9.00,3.40,NA,15
AGO,23,13,12.64,3.20,NA,15
AGO,23,14,16.16,3.23,NA,15
AGO,23,15,19.39,3.26,NA,15
AGO,23,16,22.71,3.28,NA,15
AGO,23,17,26.32,3.31,NA,14
AGO,23,18,29.69,3.37,NA,14
AGO,23,19,31.11,3.42,NA,14
AGO,23,20,29.26,3.48,NA,15
AGO,23,21,27.03,3.56,NA,15
AGO,23,22,24.82,3.64,NA,15
AGO,23,23,22.64,3.74,NA,15
AGO,24,0,20.89,3.95,NA,16
AGO,24,1,19.18,4.15,NA,15
AGO,24,2,16.59,4.31,NA,15
AGO,24,3,14.74,4.64,NA,15
AGO,24,4,15.27,4.82,NA,14
AGO,24,5,14.97,4.90,NA,14
AGO,24,6,14.79,4.97,NA,14
AGO,24,7,15.29,5.01,NA,14
AGO,24,8,14.64,5.06,NA,14
AGO,24,9,13.36,5.10,NA,14
AGO,24,10,13.59,5.03,NA,14
AGO,24,11,14.12,4.35,NA,14
AGO,24,12,15.28,3.70,NA,13
AGO,24,13,18.00,3.55,NA,13
AGO,24,14,21.96,3.62,NA,13
AGO,24,15,25.99,3.76,NA,13
AGO,24,16,30.55,3.85,NA,13
AGO,24,17,34.74,3.86,NA,14
AGO,24,18,36.90,3.83,NA,13
AGO,24,19,38.84,3.77,NA,13
AGO,24,20,39.34,3.72,NA,13
AGO,24,21,38.45,3.69,NA,13
AGO,24,22,35.65,3.67,NA,13
AGO,24,23,32.33,3.62,NA,13
AGO,25,0,28.60,3.46,NA,13
AGO,25,1,25.01,3.30,NA,13
AGO,25,2,22.71,3.15,NA,13
AGO,25,3,20.96,2.85,NA,13
AGO,25,4,18.18,2.71,NA,13
AGO,25,5,15.17,2.66,NA,14
AGO,25,6,12.83,2.63,NA,15
AGO,25,7,10.56,2.62,NA,15
AGO,25,8,8.90,2.62,NA,15
AGO,25,9,8.54,2.63,NA,15
AGO,25,10,8.73,2.68,NA,16
AGO,25,11,9.61,2.72,NA,16
AGO,25,12,12.66,2.75,NA,16
AGO,25,13,16.26,2.73,NA,16
AGO,25,14,20.24,2.60,NA,16
AGO,25,15,24.10,2.43,NA,16
AGO,25,16,27.37,2.35,NA,15
AGO,25,17,29.80,2.33,NA,15
AGO,25,18,30.96,2.35,NA,17
AGO,25,19,30.53,2.40,NA,17
AGO,25,20,28.96,2.42,NA,17
AGO,25,21,27.14,2.42,NA,16
AGO,25,22,24.90,2.43,NA,16
AGO,25,23,21.74,2.46,NA,16
AGO,26,0,18.81,2.57,NA,16
AGO,26,1,15.41,2.65,NA,17
AGO,26,2,12.54,2.70,NA,18
AGO,26,3,10.24,2.71,NA,18
AGO,26,4,7.99,2.72,NA,19
AGO,26,5,6.15,2.74,NA,19
AGO,26,6,4.41,2.75,NA,19
AGO,26,7,3.72,2.80,NA,20
AGO,26,8,3.05,2.85,NA,21
AGO,26,9,2.87,2.82,NA,22
AGO,26,10,2.92,2.76,NA,21
AGO,26,11,3.74,2.73,NA,22
AGO,26,12,5.66,2.65,NA,22
AGO,26,13,8.26,2.61,NA,22
AGO,26,14,10.97,2.56,NA,22
AGO,26,15,14.32,2.52,NA,23
AGO,26,16,18.13,2.46,NA,23
AGO,26,17,21.30,2.41,NA,24
AGO,26,18,23.69,2.35,NA,23
AGO,26,19,24.83,2.36,NA,22
AGO,26,20,25.14,2.37,NA,23
AGO,26,21,24.49,2.38,NA,23
AGO,26,22,22.79,2.43,NA,24
AGO,26,23,21.39,2.71,NA,24
AGO,27,0,19.80,2.70,NA,24
AGO,27,1,18.52,2.71,NA,24
AGO,27,2,17.25,2.69,NA,23
AGO,27,3,16.62,2.68,NA,23
AGO,27,4,15.20,2.65,NA,22
AGO,27,5,13.79,2.59,NA,21
AGO,27,6,13.35,2.56,NA,21
AGO,27,7,11.84,2.47,NA,20
AGO,27,8,10.09,2.39,NA,19
AGO,27,9,9.14,2.37,NA,19
