DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
JUL,27,8,14.40,5.84,0.240,20
JUL,27,9,15.03,6.05,0.262,21
JUL,27,10,15.81,6.12,0.288,22
JUL,27,11,16.02,5.80,0.303,22
JUL,27,12,16.57,5.23,0.315,21
JUL,27,13,17.70,5.61,0.320,21
JUL,27,14,20.19,5.75,0.314,21
JUL,27,15,23.07,5.87,0.304,20
JUL,27,16,26.24,5.97,0.274,21
JUL,27,17,29.19,6.04,0.255,21
JUL,27,18,31.52,5.81,0.246,21
JUL,27,19,31.64,6.32,0.287,22
JUL,27,20,30.78,6.42,0.318,21
JUL,27,21,29.53,6.29,0.331,21
JUL,27,22,27.65,6.53,0.349,21
JUL,27,23,24.47,6.70,0.365,21
JUL,28,0,20.87,6.88,0.376,21
JUL,28,1,17.00,6.87,0.382,21
JUL,28,2,12.42,6.87,0.376,21
JUL,28,3,9.94,7.10,0.323,21
JUL,28,4,8.47,7.84,0.285,22
JUL,28,5,7.49,8.06,0.272,22
JUL,28,6,6.45,7.84,0.265,22
JUL,28,7,6.49,7.59,0.264,21
JUL,28,8,7.07,7.84,0.270,21
JUL,28,9,8.63,8.43,0.278,21
JUL,28,10,11.53,8.70,0.282,20
JUL,28,11,14.78,8.97,0.290,20
JUL,28,12,18.39,9.00,0.297,20
JUL,28,13,22.08,8.72,0.303,20
JUL,28,14,25.73,8.87,0.308,20
JUL,28,15,29.72,9.83,0.329,21
JUL,28,16,33.75,10.31,0.337,21
JUL,28,17,36.67,10.32,0.322,20
JUL,28,18,38.80,10.26,0.308,19
JUL,28,19,40.35,10.54,0.350,19
JUL,28,20,38.96,12.47,0.379,20
JUL,28,21,36.73,12.51,0.422,20
JUL,28,22,33.53,12.43,0.421,20
JUL,28,23,29.61,12.54,0.390,21
JUL,29,0,25.46,12.65,0.364,21
JUL,29,1,21.17,12.59,0.363,21
JUL,29,2,16.66,12.51,0.365,21
JUL,29,3,12.24,12.24,0.310,22
JUL,29,4,9.92,11.43,0.268,21
JUL,29,5,7.77,11.14,0.217,22
JUL,29,6,6.31,11.17,0.215,22
JUL,29,7,5.21,11.20,0.238,23
JUL,29,8,4.10,10.79,0.264,23
JUL,29,9,3.43,10.01,0.276,24
JUL,29,10,2.91,9.65,0.279,24
JUL,29,11,2.53,9.27,0.281,24
JUL,29,12,2.21,9.03,0.287,24
JUL,29,13,2.01,8.81,0.286,25
JUL,29,14,2.02,8.37,0.272,25
JUL,29,15,2.02,7.22,0.242,25
JUL,29,16,2.13,6.47,0.220,25
JUL,29,17,2.13,6.43,0.220,26
JUL,29,18,2.14,6.66,0.219,26
JUL,29,19,2.17,6.02,0.241,26
JUL,29,20,NA,3.88,0.247,24
JUL,29,21,NA,3.08,0.252,24
JUL,29,22,NA,2.74,0.258,24
JUL,29,23,NA,2.40,0.259,23
JUL,30,0,NA,2.01,0.256,22
JUL,30,1,NA,1.86,0.239,22
JUL,30,2,NA,1.79,0.232,21
JUL,30,3,NA,1.76,0.211,20
JUL,30,4,NA,1.74,0.199,20
JUL,30,5,NA,1.71,0.192,19
JUL,30,6,NA,1.65,0.197,19
JUL,30,7,NA,1.60,0.210,19
JUL,30,8,NA,1.60,0.222,18
JUL,30,9,NA,1.61,0.236,18
JUL,30,10,NA,1.67,0.241,18
JUL,30,11,NA,1.65,0.248,18
JUL,30,12,NA,1.83,0.252,18
JUL,30,13,NA,1.98,0.259,19
JUL,30,14,NA,2.05,0.267,18
JUL,30,15,NA,2.16,0.254,18
JUL,30,16,NA,2.30,0.240,19
JUL,30,17,NA,2.33,0.226,18
JUL,30,18,NA,2.37,0.229,18
JUL,30,19,NA,2.39,0.239,19
JUL,30,20,NA,2.45,0.265,20
JUL,30,21,36.92,2.63,0.286,22
JUL,30,22,34.18,2.77,0.279,23
JUL,30,23,31.92,2.89,0.286,24
JUL,31,0,28.37,3.14,0.285,25
JUL,31,1,24.52,3.58,0.285,26
JUL,31,2,20.55,3.84,0.277,27
JUL,31,3,17.46,3.97,0.261,28
JUL,31,4,15.45,4.66,0.234,29
JUL,31,5,14.26,5.13,0.214,30
JUL,31,6,12.51,5.25,0.217,31
JUL,31,7,10.74,5.28,0.239,32
JUL,31,8,8.97,5.28,0.271,33
JUL,31,9,7.83,5.31,0.291,34
JUL,31,10,8.30,5.47,0.306,35
JUL,31,11,9.24,5.48,0.315,36
JUL,31,12,10.55,5.31,0.320,37
JUL,31,13,12.87,5.16,0.319,37
JUL,31,14,15.91,5.41,0.315,37
JUL,31,15,19.79,5.41,0.285,37
JUL,31,16,23.95,5.47,0.257,38
JUL,31,17,26.72,6.43,0.325,40
JUL,31,18,26.68,7.68,0.392,40
JUL,31,19,25.84,10.35,0.438,40
JUL,31,20,24.43,10.60,0.458,40
JUL,31,21,22.26,10.75,0.472,40
JUL,31,22,20.12,11.02,0.476,40
JUL,31,23,16.75,11.42,0.484,40
