DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
MAY,27,6,13.40,7.25,0.194,28
MAY,27,7,11.47,6.93,0.219,27
MAY,27,8,9.89,6.31,0.232,27
MAY,27,9,8.89,5.86,0.243,28
MAY,27,10,8.91,5.80,0.265,28
MAY,27,11,10.01,5.82,0.280,29
MAY,27,12,12.74,5.63,0.292,29
MAY,27,13,16.53,6.44,0.343,30
MAY,27,14,21.11,6.49,0.359,30
MAY,27,15,26.13,5.99,0.343,31
MAY,27,16,31.56,5.79,0.330,31
MAY,27,17,36.68,5.65,0.321,31
MAY,27,18,40.74,5.29,0.308,31
MAY,27,19,43.51,4.94,0.303,31
MAY,27,20,43.51,4.91,0.323,32
MAY,27,21,40.76,4.81,0.306,34
MAY,27,22,37.56,4.79,0.294,35
MAY,27,23,34.28,4.71,0.296,36
MAY,28,0,30.94,4.64,0.296,36
MAY,28,1,26.91,4.62,0.302,36
MAY,28,2,23.41,3.83,0.297,37
MAY,28,3,20.36,3.54,0.288,37
MAY,28,4,18.46,3.50,0.256,37
MAY,28,5,17.56,3.42,0.222,37
MAY,28,6,16.57,3.34,0.215,37
MAY,28,7,15.06,3.31,0.225,38
MAY,28,8,13.05,3.27,0.248,38
MAY,28,9,13.23,3.26,0.252,38
MAY,28,10,14.30,3.28,0.255,38
MAY,28,11,15.99,3.21,0.261,38
MAY,28,12,18.46,3.04,0.270,38
MAY,28,13,21.56,2.14,0.277,38
MAY,28,14,25.82,1.78,0.275,38
MAY,28,15,31.25,1.69,0.253,37
MAY,28,16,37.33,1.63,0.225,37
MAY,28,17,41.81,1.66,0.219,37
MAY,28,18,44.88,1.74,0.229,38
MAY,28,19,46.79,1.83,0.251,39
MAY,28,20,47.45,1.90,0.268,38
MAY,28,21,47.64,1.97,0.288,38
MAY,28,22,47.01,2.05,0.302,38
MAY,28,23,45.09,2.16,0.316,39
MAY,29,0,42.38,2.26,0.324,39
MAY,29,1,38.85,2.31,0.329,40
MAY,29,2,33.97,2.41,0.335,41
MAY,29,3,30.02,2.46,0.322,42
MAY,29,4,26.17,2.49,0.303,42
MAY,29,5,22.11,2.54,0.287,43
MAY,29,6,18.16,2.61,0.292,43
MAY,29,7,14.67,2.65,0.318,44
MAY,29,8,11.23,2.71,0.350,44
MAY,29,9,9.50,2.75,0.362,44
MAY,29,10,10.48,2.78,0.354,44
MAY,29,11,11.97,2.84,0.348,44
MAY,29,12,14.77,2.90,0.358,44
MAY,29,13,18.63,2.97,0.358,44
MAY,29,14,23.25,3.03,0.345,44
MAY,29,15,29.23,3.07,0.309,44
MAY,29,16,35.59,3.12,0.271,44
MAY,29,17,41.12,3.15,0.250,44
MAY,29,18,44.85,3.16,0.238,44
MAY,29,19,46.76,3.17,0.245,44
MAY,29,20,46.46,3.21,0.253,43
MAY,29,21,46.17,3.26,0.265,44
MAY,29,22,44.89,3.28,0.271,43
MAY,29,23,42.26,3.29,0.276,42
MAY,30,0,38.69,3.32,0.276,43
MAY,30,1,34.32,3.32,0.276,42
MAY,30,2,30.41,3.22,0.272,41
MAY,30,3,27.14,3.17,0.256,41
MAY,30,4,25.34,3.14,0.231,41
MAY,30,5,22.84,3.10,0.214,42
MAY,30,6,19.81,3.04,0.214,42
MAY,30,7,16.22,2.98,0.240,42
MAY,30,8,13.69,2.90,0.268,42
MAY,30,9,13.68,2.82,0.283,42
MAY,30,10,14.63,2.75,0.296,42
MAY,30,11,16.43,2.74,0.307,42
MAY,30,12,18.90,2.72,0.314,42
MAY,30,13,22.78,2.64,0.317,41
MAY,30,14,28.13,2.57,0.307,41
MAY,30,15,34.82,2.57,0.277,41
MAY,30,16,41.69,2.79,0.257,41
MAY,30,17,45.53,2.78,0.299,41
MAY,30,18,45.82,3.29,0.345,45
MAY,30,19,43.77,3.84,0.385,45
MAY,30,20,39.42,4.09,0.449,45
MAY,30,21,34.83,4.23,0.459,44
MAY,30,22,30.20,4.24,0.462,44
MAY,30,23,25.41,4.25,0.459,44
MAY,31,0,20.10,4.23,0.452,44
MAY,31,1,15.90,4.28,0.403,44
MAY,31,2,14.44,4.31,0.348,43
MAY,31,3,14.59,4.31,0.303,43
MAY,31,4,16.06,4.30,0.239,43
MAY,31,5,15.76,4.33,0.234,43
MAY,31,6,14.13,4.38,0.245,43
MAY,31,7,12.23,4.51,0.280,43
MAY,31,8,10.83,4.57,0.307,42
MAY,31,9,10.66,4.63,0.322,41
MAY,31,10,11.55,4.66,0.336,41
MAY,31,11,13.25,4.50,0.345,41
MAY,31,12,16.07,4.35,0.351,41
MAY,31,13,19.54,4.35,0.358,41
MAY,31,14,23.35,4.37,0.350,41
MAY,31,15,27.51,4.33,0.320,41
MAY,31,16,31.34,4.19,0.294,40
MAY,31,17,33.55,5.47,0.305,39
MAY,31,18,34.11,5.32,0.307,35
MAY,31,19,33.08,4.87,0.305,35
MAY,31,20,30.69,4.73,0.302,35
MAY,31,21,27.87,4.88,0.292,34
MAY,31,22,25.42,5.19,0.287,34
MAY,31,23,22.44,5.67,0.282,32
