DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
MZO,27,7,10.72,10.24,0.205,35
MZO,27,8,9.54,10.41,0.227,35
MZO,27,9,10.09,10.57,0.250,35
MZO,27,10,11.05,11.13,0.268,35
MZO,27,11,12.85,10.93,0.282,35
MZO,27,12,15.88,11.14,0.287,35
MZO,27,13,19.53,11.87,0.288,35
MZO,27,14,24.13,11.41,0.291,33
MZO,27,15,29.75,11.32,0.277,33
MZO,27,16,35.13,11.65,0.256,32
MZO,27,17,38.87,12.80,0.277,32
MZO,27,18,40.83,12.86,0.291,32
MZO,27,19,40.94,11.79,0.291,31
MZO,27,20,39.35,11.72,0.298,30
MZO,27,21,37.03,11.56,0.308,29
MZO,27,22,33.52,11.41,0.314,29
MZO,27,23,29.42,11.17,0.309,28
MZO,28,0,25.95,10.75,0.307,28
MZO,28,1,22.81,9.67,0.261,27
MZO,28,2,20.15,9.52,0.232,27
MZO,28,3,18.53,9.31,0.220,27
MZO,28,4,17.31,8.94,0.214,27
MZO,28,5,16.37,8.68,0.202,27
MZO,28,6,15.68,8.38,0.195,26
MZO,28,7,14.26,8.07,0.215,26
MZO,28,8,12.36,7.89,0.253,26
MZO,28,9,11.42,7.72,0.278,26
MZO,28,10,11.51,7.43,0.287,26
MZO,28,11,12.81,7.46,0.292,25
MZO,28,12,15.95,6.95,0.293,26
MZO,28,13,20.92,6.33,0.307,25
MZO,28,14,26.29,6.33,0.313,26
MZO,28,15,32.30,6.30,0.293,26
MZO,28,16,39.12,6.12,0.255,27
MZO,28,17,45.32,4.98,0.232,27
MZO,28,18,49.83,4.14,0.219,26
MZO,28,19,52.39,3.54,0.224,27
MZO,28,20,51.21,3.27,0.262,27
MZO,28,21,46.86,3.06,0.326,27
MZO,28,22,40.65,2.90,0.420,29
MZO,28,23,35.22,2.87,0.444,30
MZO,29,0,29.65,2.83,0.460,31
MZO,29,1,24.10,2.79,0.466,31
MZO,29,2,20.77,2.85,0.481,31
MZO,29,3,16.22,2.89,0.477,32
MZO,29,4,13.18,3.01,0.450,32
MZO,29,5,13.12,3.10,0.383,33
MZO,29,6,16.11,3.26,0.307,33
MZO,29,7,19.41,3.59,0.328,37
MZO,29,8,21.10,3.97,0.377,38
MZO,29,9,19.67,4.18,0.444,39
MZO,29,10,18.96,4.16,0.452,40
MZO,29,11,22.64,4.12,0.454,40
MZO,29,12,27.74,4.17,0.444,40
MZO,29,13,32.18,4.07,0.442,40
MZO,29,14,35.11,4.01,0.423,40
MZO,29,15,37.23,4.02,0.379,40
MZO,29,16,41.23,3.78,0.318,39
MZO,29,17,48.23,3.52,0.243,39
MZO,29,18,53.03,3.52,0.220,39
MZO,29,19,54.63,3.49,0.221,39
MZO,29,20,54.66,3.49,0.237,39
MZO,29,21,53.27,3.48,0.255,39
MZO,29,22,50.50,3.42,0.286,37
MZO,29,23,47.14,3.33,0.316,36
MZO,30,0,43.54,3.28,0.328,36
MZO,30,1,39.26,3.22,0.353,36
MZO,30,2,34.12,3.16,0.378,36
MZO,30,3,29.17,3.13,0.388,36
MZO,30,4,25.82,3.13,0.379,36
MZO,30,5,23.07,3.12,0.365,36
MZO,30,6,21.89,3.02,0.342,36
MZO,30,7,19.64,2.81,0.354,33
MZO,30,8,16.29,2.57,0.424,32
MZO,30,9,13.58,2.58,0.465,32
MZO,30,10,14.68,2.59,0.472,32
MZO,30,11,17.59,2.59,0.465,32
MZO,30,12,19.90,2.59,0.456,32
MZO,30,13,22.46,2.58,0.452,33
MZO,30,14,25.27,2.59,0.446,32
MZO,30,15,30.11,2.60,0.410,33
MZO,30,16,36.02,2.62,0.333,33
MZO,30,17,41.71,2.63,0.267,33
MZO,30,18,44.05,2.63,0.235,32
MZO,30,19,44.21,2.63,0.221,32
MZO,30,20,42.73,2.62,0.250,31
MZO,30,21,39.91,2.64,0.292,32
MZO,30,22,36.01,2.70,0.327,32
MZO,30,23,32.19,2.77,0.348,32
MZO,31,0,27.71,2.83,0.373,33
MZO,31,1,24.12,2.86,0.388,33
MZO,31,2,20.92,2.86,0.395,33
MZO,31,3,17.59,3.00,0.408,32
MZO,31,4,14.40,3.12,0.386,32
MZO,31,5,12.60,3.21,0.357,32
MZO,31,6,11.73,3.35,0.333,33
MZO,31,7,10.63,3.39,0.328,33
MZO,31,8,10.02,3.37,0.326,34
MZO,31,9,10.60,3.25,0.337,33
MZO,31,10,12.45,3.22,0.350,32
MZO,31,11,16.32,3.20,0.358,34
MZO,31,12,22.08,3.22,0.360,34
MZO,31,13,28.08,3.25,0.353,34
MZO,31,14,34.35,3.55,0.344,34
MZO,31,15,40.87,3.73,0.333,35
MZO,31,16,46.83,3.78,0.304,35
MZO,31,17,50.87,3.81,0.281,35
MZO,31,18,52.96,3.84,0.263,36
MZO,31,19,53.24,3.86,0.252,36
MZO,31,20,51.28,3.90,0.263,36
MZO,31,21,48.29,3.92,0.283,35
MZO,31,22,44.37,3.95,0.301,35
MZO,31,23,38.75,3.98,0.349,35
