DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,12,20,0.029,0.043,0.011,0.782,23,0.007
SEPTIEMBRE,12,21,0.03,0.041,0.011,0.796,25,0.006
SEPTIEMBRE,12,22,0.025,0.038,0.01,0.798,24,0.007
SEPTIEMBRE,12,23,0.022,0.034,0.01,0.797,24,0.006
SEPTIEMBRE,13,0,0.025,0.031,0.01,0.793,24,0.004
SEPTIEMBRE,13,1,0.028,0.028,0.01,0.776,22,0.004
SEPTIEMBRE,13,2,0.02,0.026,0.01,0.741,25,0.007
SEPTIEMBRE,13,3,0.025,0.025,0.009,0.699,19,0.003
SEPTIEMBRE,13,4,0.023,0.025,0.009,0.668,18,0.005
SEPTIEMBRE,13,5,0.021,0.023,0.009,0.644,19,0.005
SEPTIEMBRE,13,6,0.012,0.022,0.009,0.664,20,0.01
SEPTIEMBRE,13,7,0.01,0.02,0.009,0.701,26,0.01
SEPTIEMBRE,13,8,0.015,0.019,0.01,0.733,32,0.009
SEPTIEMBRE,13,9,0.026,0.019,0.01,0.752,33,0.006
SEPTIEMBRE,13,10,0.034,0.021,0.01,0.763,32,0.005
SEPTIEMBRE,13,11,0.039,0.022,0.01,0.774,29,0.004
SEPTIEMBRE,13,12,0.045,0.025,0.009,0.785,22,0.003
SEPTIEMBRE,13,13,0.043,0.028,0.009,0.797,20,0.004
SEPTIEMBRE,13,14,0.045,0.032,0.01,0.776,18,0.004
SEPTIEMBRE,13,15,0.045,0.036,0.01,0.742,17,0.005
SEPTIEMBRE,13,16,0.045,0.04,0.011,0.713,18,0.005
SEPTIEMBRE,13,17,0.042,0.042,0.013,0.705,22,0.005
SEPTIEMBRE,13,18,0.041,0.043,0.013,0.713,21,0.005
SEPTIEMBRE,13,19,0.035,0.043,0.013,0.716,22,0.006
SEPTIEMBRE,13,20,0.03,0.041,0.012,0.728,25,0.007
SEPTIEMBRE,13,21,0.031,0.039,0.012,0.724,25,0.005
SEPTIEMBRE,13,22,0.032,0.038,0.012,0.72,23,0.005
SEPTIEMBRE,13,23,0.027,0.035,0.013,0.712,22,0.005
SEPTIEMBRE,14,0,0.029,0.034,0.013,0.701,20,0.004
SEPTIEMBRE,14,1,0.026,0.032,0.013,0.689,24,0.006
SEPTIEMBRE,14,2,0.026,0.03,0.013,0.667,24,0.005
SEPTIEMBRE,14,3,0.027,0.029,0.013,0.652,20,0.004
SEPTIEMBRE,14,4,0.024,0.028,0.013,0.627,17,0.005
SEPTIEMBRE,14,5,0.02,0.026,0.013,0.624,17,0.007
SEPTIEMBRE,14,6,0.019,0.025,0.013,0.636,19,0.008
SEPTIEMBRE,14,7,0.008,0.022,0.013,0.666,26,0.012
SEPTIEMBRE,14,8,0.013,0.02,0.013,0.691,29,0.01
SEPTIEMBRE,14,9,0.025,0.02,0.013,0.705,30,0.005
SEPTIEMBRE,14,10,0.036,0.022,0.013,0.715,31,0.004
SEPTIEMBRE,14,11,0.039,0.023,0.013,0.725,28,0.004
SEPTIEMBRE,14,12,0.042,0.025,0.013,0.74,25,0.004
SEPTIEMBRE,14,13,0.046,0.029,0.013,0.746,23,0.004
SEPTIEMBRE,14,14,0.052,0.033,0.013,0.738,21,0.004
SEPTIEMBRE,14,15,0.049,0.038,0.013,0.715,22,0.005
SEPTIEMBRE,14,16,0.046,0.042,0.012,0.705,24,0.005
SEPTIEMBRE,14,17,0.045,0.044,0.012,0.703,23,0.005
SEPTIEMBRE,14,18,0.04,0.045,0.011,0.714,25,0.005
SEPTIEMBRE,14,19,0.031,0.044,0.011,0.726,27,0.007
SEPTIEMBRE,14,20,0.027,0.042,0.012,0.735,26,0.007
SEPTIEMBRE,14,21,0.029,0.04,0.011,0.738,26,0.005
SEPTIEMBRE,14,22,0.026,0.036,0.012,0.741,24,0.005
SEPTIEMBRE,14,23,0.023,0.033,0.012,0.74,23,0.005
SEPTIEMBRE,15,0,0.024,0.031,0.012,0.73,24,0.005
SEPTIEMBRE,15,1,0.027,0.028,0.011,0.719,18,0.003
SEPTIEMBRE,15,2,0.025,0.026,0.011,0.705,15,0.003
SEPTIEMBRE,15,3,0.021,0.025,0.011,0.686,16,0.003
SEPTIEMBRE,15,4,0.022,0.025,0.011,0.664,16,0.004
SEPTIEMBRE,15,5,0.012,0.023,0.011,0.654,16,0.006
SEPTIEMBRE,15,6,0.005,0.02,0.011,0.658,18,0.009
SEPTIEMBRE,15,7,0.001,0.017,0.011,0.713,30,0.012
SEPTIEMBRE,15,8,0.011,0.016,0.011,0.758,40,0.009
