DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MAYO,11,19,0.0499,0.0632,0.0062,0.514,33,21,0.0164
MAYO,11,20,0.0453,0.0603,0.0062,0.522,42,20,0.0152
MAYO,11,21,0.0366,0.0553,0.0062,0.533,46,19,0.0201
MAYO,11,22,0.0122,0.0461,0.0063,0.538,48,19,0.0312
MAYO,11,23,0.0199,0.0400,0.0062,0.554,53,23,0.0226
MAYO,12,0,0.0247,0.0373,0.0063,0.560,45,19,0.0187
MAYO,12,1,0.0365,0.0353,0.0062,0.516,41,22,0.0103
MAYO,12,2,0.0392,0.0330,0.0060,0.481,30,22,0.0094
MAYO,12,3,0.0394,0.0317,0.0059,0.442,24,19,0.0089
MAYO,12,4,0.0339,0.0303,0.0058,0.423,24,14,0.0104
MAYO,12,5,0.0306,0.0296,0.0058,0.418,21,13,0.0131
MAYO,12,6,0.0137,0.0297,0.0059,0.420,22,14,0.0268
MAYO,12,7,0.0062,0.0280,0.0060,0.432,29,17,0.0305
MAYO,12,8,0.0105,0.0262,0.0060,0.467,36,18,0.0275
MAYO,12,9,0.0303,0.0255,0.0060,0.532,32,19,0.0176
MAYO,12,10,0.0458,0.0263,0.0063,0.584,26,23,0.0144
MAYO,12,11,0.0579,0.0286,0.0064,0.598,33,30,0.0113
MAYO,12,12,0.0618,0.0321,0.0063,0.595,32,34,0.0067
MAYO,12,13,0.0644,0.0363,0.0063,0.593,26,33,0.0068
MAYO,12,14,0.0661,0.0429,0.0062,0.573,23,36,0.0063
MAYO,12,15,0.0667,0.0504,0.0062,0.542,22,30,0.0059
MAYO,12,16,0.0691,0.0578,0.0062,0.480,26,27,0.007
MAYO,12,17,0.0473,0.0599,0.0063,0.426,39,25,0.0102
MAYO,12,18,0.0398,0.0591,0.0065,0.389,40,19,0.0116
MAYO,12,19,0.0377,0.0566,0.0066,0.415,39,16,0.0133
MAYO,12,20,0.0307,0.0527,0.0068,0.445,57,19,0.0099
MAYO,12,21,0.0315,0.0486,0.0069,0.447,43,15,0.0074
MAYO,12,22,0.0307,0.0442,0.0071,0.447,33,13,0.0078
MAYO,12,23,0.0315,0.0398,0.0071,0.446,20,12,0.0063
MAYO,13,0,0.0307,0.0350,0.0072,0.450,14,11,0.0067
MAYO,13,1,0.0278,0.0326,0.0074,0.413,14,10,0.0077
MAYO,13,2,0.0316,0.0315,0.0084,0.376,13,10,0.0072
MAYO,13,3,0.0343,0.0311,0.0088,0.314,12,10,0.0054
MAYO,13,4,0.0350,0.0316,0.0090,0.268,8,8,0.0052
MAYO,13,5,0.0270,0.0311,0.0090,0.248,7,8,0.0093
MAYO,13,6,0.0172,0.0294,0.0093,0.252,8,8,0.017
MAYO,13,7,0.0175,0.0277,0.0093,0.265,12,9,0.0148
MAYO,13,8,0.0173,0.0260,0.0094,0.297,15,8,0.0173
MAYO,13,9,0.0259,0.0257,0.0094,0.346,11,7,0.0124
MAYO,13,10,0.0340,0.0260,0.0091,0.385,11,14,0.009
MAYO,13,11,0.0361,0.0263,0.0089,0.432,12,12,0.0095
MAYO,13,12,0.0387,0.0267,0.0088,0.464,11,10,0.0109
MAYO,13,13,0.0441,0.0289,0.0088,0.490,12,10,0.0099
MAYO,13,14,0.0441,0.0322,0.0088,0.503,12,9,0.0106
MAYO,13,15,0.0429,0.0354,0.0088,0.512,12,9,0.0092
MAYO,13,16,0.0429,0.0386,0.0088,0.504,16,10,0.0096
MAYO,13,17,0.0438,0.0408,0.0087,0.498,18,11,0.009
MAYO,13,18,0.0426,0.0419,0.0085,0.503,16,10,0.0089
MAYO,13,19,0.0358,0.0419,0.0086,0.509,22,10,0.0108
MAYO,13,20,0.0276,0.0405,0.0088,0.528,25,10,0.0124
MAYO,13,21,0.0257,0.0382,0.0090,0.547,27,8,0.0096
MAYO,13,22,0.0247,0.0358,0.0087,0.551,25,9,0.0078
MAYO,13,23,0.0233,0.0333,0.0087,0.542,20,9,0.0076
MAYO,14,0,0.0241,0.0310,0.0087,0.531,15,5,0.0065
MAYO,14,1,0.0251,0.0286,0.0084,0.509,10,4,0.0058
MAYO,14,2,0.0238,0.0263,0.0075,0.481,8,4,0.0063
MAYO,14,3,0.0238,0.0248,0.0071,0.449,5,5,0.0061
MAYO,14,4,0.0229,0.0242,0.0072,0.426,6,7,0.007
