DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
OCT,21,10,11.71,3.99,0.38,4.73,194.58,7.18,3.99,82.12,19.01,66.35,625.08,7.18
OCT,21,11,16.73,2.56,0.25,2.54,203.22,11.42,5.85,90.52,20.45,58.86,624.79,11.42
OCT,21,12,17.39,2.35,0.29,3.47,112,7.35,6.12,97.32,21.02,54.81,624.36,7.35
OCT,21,13,18.05,2.26,0.25,3.19,126.26,6.26,6.4,94.43,22.11,51.42,623.64,6.26
OCT,21,14,18.83,3.89,0.28,3.39,37.41,12.11,5.65,83.45,22.7,50.6,622.86,12.11
OCT,21,15,16.09,9.81,0.25,3.29,86.05,15.57,5.52,67.82,22.46,51.04,622.25,15.57
OCT,21,16,16.35,18.65,0.2,3.57,48.59,8.02,5.37,63.62,22.83,50.01,621.68,8.02
OCT,21,17,16.13,8.33,0.16,2.5,37.5,9.59,5.82,68.53,22.4,50.43,621.71,9.59
OCT,21,18,13.19,9.29,0.19,4.3,39.7,8.79,5.27,68.04,21.15,54.46,621.93,8.79
OCT,21,19,10.18,14.07,0.21,5.79,29.61,6.92,4.98,65.14,19.78,59.57,622.46,6.92
OCT,21,20,8.64,25.33,0.2,5.56,33.14,6.54,5.03,68.55,18.73,64.19,623.09,6.54
OCT,21,21,8.42,26.85,0.16,5.31,27.81,8.3,4.62,72.29,18.23,65.65,623.55,8.3
OCT,21,22,11.19,5.87,0.11,2.15,23.66,10.19,4.52,77.98,17.31,69.71,623.9,10.19
OCT,21,23,11.12,8.98,0.06,2.13,11.87,6.78,4.26,78.11,16.65,72.73,624.04,6.78
OCT,22,0,9.27,23.51,0.02,4.1,13.44,16.65,3.79,76.94,16.04,75.64,623.84,16.65
OCT,22,1,14.08,19.47,0.01,2.78,16.69,NA,3.71,76.76,15.79,76.62,623.74,NA
OCT,22,2,15.26,12.74,0.01,1.34,9.38,NA,3.62,83.78,15.93,76,623.59,NA
OCT,22,3,16.17,5.77,0.01,0.4,3.88,NA,3.94,86.75,15.81,76.17,623.45,NA
OCT,22,4,14.14,12.99,0.01,0.69,8.49,5.47,3.65,88.28,15.6,77.35,623.3,5.47
OCT,22,5,13.83,3.07,0.23,0.4,5.94,NA,3.37,90.55,15.39,79.29,623.43,NA
OCT,22,6,9.65,2.62,0.4,1.75,4.3,2.61,3.14,94.66,15.05,81.28,623.48,2.61
OCT,22,7,5.98,2.53,0.44,5.56,7.43,3.78,2.86,92.52,14.84,82.92,623.7,3.78
OCT,22,8,7.39,2.48,0.36,4.84,6.88,4.81,3.71,86.61,15.07,82.04,623.89,4.81
OCT,22,9,12.38,2.48,0.32,1.71,18.6,6.81,4.59,82.25,16.42,75.03,624.32,6.81
OCT,22,10,18.25,2.66,0.24,0.41,24.3,8.94,5.36,84.86,18.97,64.73,624.44,8.94
OCT,22,11,24.24,2.67,0.32,0.4,31.73,9.97,5.81,93.19,20.44,57.47,624.45,9.97
OCT,22,12,29.27,7.91,0.42,1.68,29.68,20.1,5.43,83.31,21.77,52.94,623.79,20.1
OCT,22,13,32.79,3.88,0.36,2.57,36.04,13.67,4.56,91.25,23.2,47.65,622.9,13.67
OCT,22,14,33.94,3.26,0.37,2.64,40.35,10.45,3.3,114.93,23.61,45.27,622.22,10.45
OCT,22,15,33.73,3.49,0.22,5.79,35.05,7.38,2.9,110.74,23.25,46.13,621.73,7.38
OCT,22,16,36.64,2.71,0.23,2.4,37.86,6.33,1.91,139.17,23.96,45.29,621.54,6.33
OCT,22,17,33.33,2.56,0.16,2.26,43.23,4.2,2.38,164.74,24.75,40.1,621.53,4.2
OCT,22,18,23.36,2.2,0.37,4.53,29.9,3.63,3.83,184.41,23.86,31.14,621.71,3.63
OCT,22,19,15.55,2.33,0.66,11.36,38.42,2.07,3.43,158.16,21.48,37.23,622.27,2.07
OCT,22,20,6.06,3.11,0.42,20.46,42.52,7.39,2.16,157.23,19.4,46.74,622.73,7.39
OCT,22,21,7.88,2.9,0.23,16.26,43.98,10.86,1.35,129.56,19.04,47.17,623.27,10.86
OCT,22,22,8.64,3.96,0.22,14.11,46.92,6.07,2.79,121.42,18.36,52.56,623.63,6.07
OCT,22,23,2.19,8.06,0.12,17.81,35.55,11.41,2.61,108.72,17.1,71.01,623.98,11.41
OCT,23,0,2.59,4.5,0.01,13.15,27.88,6.85,2.71,100.35,16.54,77.61,623.87,6.85
OCT,23,1,7.6,3.53,0.01,3.64,23.26,5.83,2.73,97.83,16.14,79.74,623.92,5.83
OCT,23,2,4.1,3.1,0.05,6.42,13.7,7.49,2.8,86.17,15.46,82.83,623.73,7.49
OCT,23,3,7.15,2.73,0.05,4.32,9.9,8.45,2.89,81.16,14.99,82.18,623.54,8.45
OCT,23,4,7.02,3.71,0.16,3.94,12.98,12.47,2.97,85.91,14.54,83.67,623.4,12.47
OCT,23,5,1.35,5.18,0.38,13.35,18.74,16.54,3.03,86.88,14.44,82.6,623.36,16.54
OCT,23,6,0.8,5.97,0.54,13.3,36.05,11.48,3.44,89.74,13.93,84.35,623.58,11.48
OCT,23,7,1.75,3.81,0.56,10.96,45.37,22.42,2.74,97.49,14.04,84.38,623.61,22.42
OCT,23,8,3.8,4.55,0.37,10.76,61.56,16.11,3.57,87.21,15.11,79.52,623.99,16.11
OCT,23,9,10.39,3.58,0.38,5.34,51.2,14.29,4.69,85.77,16.72,72.96,624.28,14.29
OCT,23,10,14.1,3.38,0.39,5.98,43.41,13.81,4.07,84.17,18.7,66.58,624.52,13.81
OCT,23,11,20.24,3.64,0.36,7.79,44.29,16.19,3.24,97.24,20.19,60.14,624.39,16.19
OCT,23,12,25.95,3.08,0.32,5.32,43.46,11.83,2.15,125.91,21.89,54.89,624.02,11.83
OCT,23,13,23.93,2.59,0.26,1.44,31.38,10.54,3.68,159.91,23.16,49.93,623.46,10.54
OCT,23,14,20.88,2.49,0.2,1.48,25.51,5.82,3.82,167.68,23.47,48.2,622.88,5.82
OCT,23,15,16.64,2.31,0.21,2.55,28.97,4.05,4.44,179.21,22.57,50.56,622.52,4.05
OCT,23,16,16.13,2.37,0.15,4.52,27.3,4.83,4.8,176.25,22.13,52.17,622.36,4.83
OCT,23,17,15.86,2.22,0.22,3.02,30.56,4.23,5.14,182.11,21.83,51.74,622.34,4.23
OCT,23,18,12.93,2.43,0.25,4.75,28.1,20.38,5.1,177.83,20.76,53.67,622.45,20.38
OCT,23,19,10.03,2.56,0.63,7.36,35.3,6.04,3.03,198.06,19.59,59.98,622.72,6.04
OCT,23,20,4.66,2.52,0.49,11.55,47.66,7.42,1.8,152.47,18.93,62.17,623.21,7.42
OCT,23,21,5.29,2.6,0.35,12.27,46.3,6.95,1.6,108.1,18.14,67.22,623.74,6.95
OCT,23,22,0.8,2.59,0.13,13.73,47.53,3.86,1.04,197.42,17.22,71.32,624.08,3.86
OCT,23,23,6.02,2.49,0.07,7.03,19.76,2.53,1.59,134.64,16.69,74.85,624.16,2.53
OCT,24,0,6.43,2.42,0.02,6.74,15.35,3.86,2.25,116.52,16.32,76.33,624.05,3.86
OCT,24,1,9.88,2.27,0.01,3.36,7.58,2.52,2.01,134.22,15.66,78.19,624.07,2.52
OCT,24,2,5.05,2.31,0.01,8.21,3.02,2.61,1.52,191,15.14,79.3,624.13,2.61
OCT,24,3,3.91,2.38,0.02,8.28,12.47,3.75,1.46,188.47,14.74,81.94,623.97,3.75
OCT,24,4,NA,2.55,0.11,9.66,10.84,3.89,1,208.43,14.08,85.55,623.81,3.89
OCT,24,5,1.18,3.32,0.4,10.12,20.81,3.44,1,135.19,14.65,84.02,623.74,3.44
OCT,24,6,8.63,4.14,0.6,9.42,28.22,3.89,1.35,79.72,14.42,85.23,623.83,3.89
OCT,24,7,7.28,5.19,0.75,12.01,69.89,16.77,1.25,85.55,14.17,85.14,624.26,16.77
OCT,24,8,4.63,6.3,0.57,12.9,59.74,20.69,1.16,97.09,15.31,79.07,624.67,20.69
OCT,24,9,7.49,8.45,0.32,13.49,76.16,17.68,1.17,91.09,16.57,74.56,624.95,17.68
OCT,24,10,14.25,7.01,0.23,8.26,41.61,17.05,1.21,129.96,19.24,64.49,625.13,17.05
OCT,24,11,22.46,6.07,0.15,8.18,31.98,14.8,1.68,270.25,20.99,59.64,625,14.8
OCT,24,12,25.76,3.81,0.19,2.95,19.16,14.41,2,244.73,22.16,53.88,624.56,14.41
OCT,24,13,27.95,2.76,0.11,2.75,20.28,12.64,2.82,224.39,23.41,48.8,623.89,12.64
OCT,24,14,33.38,2.45,0.08,1.23,14.71,12.52,2.59,267.16,24.14,43.05,623.13,12.52
OCT,24,15,31.43,2.38,0.07,0.88,21.23,10.49,2.65,260.88,24.54,40.9,622.55,10.49
OCT,24,16,27.4,2.27,0.06,1,14.56,5.01,2.75,264.1,24.47,39.87,622.18,5.01
OCT,24,17,29.92,2.23,0.14,0.66,13.56,2.43,2.84,284.24,25.21,39.44,622,2.43
OCT,24,18,24.2,2.39,0.34,6.1,24.84,NA,2.05,293.48,23.42,45.25,622.22,NA
OCT,24,19,9.45,2.59,0.58,18.75,29.53,NA,1.37,290.89,22.15,50.82,622.52,NA
OCT,24,20,2.52,2.96,0.25,22.88,55.66,5.89,1.42,229.86,20.71,57.27,623.03,5.89
OCT,24,21,8.87,2.48,0.1,12.45,52.25,12.26,1.88,220.05,19.82,62.63,623.39,12.26
OCT,24,22,11.18,2.33,0.06,5.57,23.54,13.77,2.7,226.83,18.25,70.69,623.74,13.77
OCT,24,23,10.69,2.29,0.07,4.92,11.17,8.98,2.36,241.37,17.28,75.01,623.96,8.98
OCT,25,0,5.33,2.38,0.12,9.02,9.62,3.47,1.03,298.57,16.38,78.97,624.11,3.47
OCT,25,1,0.8,2.48,0.06,14.41,22.33,3.47,0.92,264.75,16.01,80.84,623.95,3.47
OCT,25,2,1.37,2.53,0.02,12.07,21.93,6.7,1.32,231.63,15.82,81.22,623.76,6.7
OCT,25,3,3.2,2.33,0.01,6.9,9.69,6.68,1.84,258.3,14.77,85.86,623.58,6.68
OCT,25,4,1.81,2.2,0.01,8.17,7.9,3.36,1.29,259.48,14.34,87.61,623.33,3.36
OCT,25,5,1.09,2.2,0.1,9.07,14.15,5.37,1.16,279.44,14.25,87.55,623.26,5.37
OCT,25,6,1.44,2.3,0.7,9.63,10.96,7.46,1,258.03,13.78,89.93,623.44,7.46
OCT,25,7,NA,2.61,1.27,11.32,31.19,5.22,0.66,276.28,13.52,91.1,623.7,5.22
OCT,25,8,1.72,2.94,0.45,13.8,60.07,16.63,1.11,301.98,15.22,85.64,623.97,16.63
OCT,25,9,6.04,2.84,0.1,11.2,63.77,18.62,1.48,256.52,17.06,77.49,624.2,18.62
OCT,25,10,16.92,2.5,0.08,2.45,22.09,10.69,1.61,224.72,19.66,69.32,624.28,10.69
OCT,25,11,25.11,2.49,0.09,3.21,16.54,11.5,1.42,225.23,22.04,59.4,624.15,11.5
OCT,25,12,30.28,2.37,0.11,2.73,21.72,10.76,1.54,197.7,23.36,52.48,623.58,10.76
OCT,25,13,29.28,2.45,0.03,2.25,17.82,NA,1.82,206.4,24.57,48.57,622.8,NA
OCT,25,14,30.66,2.3,0.03,1.04,20.79,12.51,1.97,234.28,25.86,43.47,621.91,12.51
OCT,25,15,31.35,2.27,0.03,0.4,12.01,10.7,2.04,243.9,26.89,38.39,621.19,10.7
OCT,25,16,32.94,2.43,0.04,0.6,19.41,5.64,2.68,261.44,27.13,36.8,620.65,5.64
OCT,25,17,35.51,2.23,0.06,0.4,25.24,4.85,2.67,264.23,26.96,36.47,620.4,4.85
OCT,25,18,32.91,2.29,0.17,3.04,23.26,6.86,2.66,266.12,26.07,37.79,620.59,6.86
OCT,25,19,17.66,2.43,0.2,14.5,39.09,6.49,2.35,265.46,23.6,44.98,620.95,6.49
OCT,25,20,17.2,2.43,0.19,13.81,40.06,7.78,2.56,253.31,21.45,52.14,621.43,7.78
OCT,25,21,16.65,2.22,0.15,11.35,37.18,9.53,1.96,250.32,19.72,58.32,621.96,9.53
OCT,25,22,12.74,2.37,0.03,14.37,29.31,11.63,1.8,273.69,19.14,60.73,622.49,11.63
OCT,25,23,12.31,2.38,0.01,9.01,25.5,11.3,1.98,231.51,18.14,64.95,622.66,11.3
OCT,26,0,10.58,2.31,0.02,8.36,21.38,10.13,1.17,283.23,17.2,70.57,622.84,10.13
OCT,26,1,9.96,2.2,0.01,9.66,23.23,10.3,1.17,221.29,16.91,72.47,622.74,10.3
OCT,26,2,7.99,2.2,0.06,12.78,21.9,9.52,1.17,280.23,16.74,73.18,622.71,9.52
OCT,26,3,2.15,2.49,0.06,18.07,19.78,11.89,1.05,263.04,16.11,75.38,622.49,11.89
OCT,26,4,1.01,2.48,0.01,17.16,24.38,19.03,0.92,267.42,15.46,79.33,622.36,19.03
OCT,26,5,2.74,2.2,0.1,14.02,24.84,16.64,1.11,278.45,15.32,80.7,622.39,16.64
OCT,26,6,1.52,2.33,0.26,13.99,20.94,12.19,1.16,304.92,15.16,81.59,622.5,12.19
OCT,26,7,0.8,2.51,0.36,13.97,40.83,13.37,0.99,266.96,14.95,83.5,622.67,13.37
OCT,26,8,NA,2.6,0.3,13.34,51.9,17.23,1.18,260.87,15.58,81.6,623.15,17.23
OCT,26,9,6.09,3.03,0.15,14.66,42.56,17.8,1.19,263.09,18.4,69.54,623.45,17.8
OCT,26,10,17.61,2.74,0.06,6.77,39.31,21.85,1.93,219.41,19.76,66.51,623.67,21.85
OCT,26,11,29.96,2.57,0.02,2.42,25.41,14.11,1.77,242.07,22.07,58.6,623.57,14.11
OCT,26,12,40.28,2.48,0.06,1.86,17.35,14.57,2.03,281.8,23.5,51.18,623.18,14.57
OCT,26,13,42.23,2.54,0.03,1.69,25.48,18.25,2.13,263.61,24.23,47.04,622.49,18.25
OCT,26,14,43.47,2.47,0.02,1.74,21.95,NA,2.71,284.15,24.89,44.06,621.68,NA
OCT,26,15,46.41,2.69,0.01,0.66,31.11,28.15,2.7,278.48,25.76,41.74,621.06,28.15
OCT,26,16,44.54,2.45,0.04,0.4,22.89,19.79,2.79,272.69,26.49,37.98,620.62,19.79
OCT,26,17,43.95,2.51,0.03,0.4,27.55,11.22,2.72,269.51,26.41,36.51,620.41,11.22
OCT,26,18,43.18,2.53,0.32,0.4,25,12.83,2.2,280.6,25.67,36.96,620.42,12.83
OCT,26,19,50.83,2.67,0.36,16.57,44.39,12.92,1.82,260.03,23.52,42.64,620.61,12.92
OCT,26,20,26.14,2.55,0.14,21.34,53,17.41,1.79,239.3,21.67,50.17,621.15,17.41
OCT,26,21,20.44,2.34,0.08,10.25,44.61,19.67,1.8,250.44,20.46,54.48,621.82,19.67
OCT,26,22,19.87,2.24,0.04,7.21,37.47,12.85,1.78,246.23,19.25,60.34,622.28,12.85
OCT,26,23,18.59,2.22,0.06,5.21,28.16,13.19,1.52,253.41,18.31,64.89,622.52,13.19
OCT,27,0,17.59,2.2,0.09,8.85,29.28,17.42,1.09,208.88,17.66,68.85,622.72,17.42
OCT,27,1,4.15,2.4,0.14,16.72,31.01,13.8,1.9,95.27,16.99,71.83,622.81,13.8
OCT,27,2,3.63,2.45,0.17,15.51,37.6,20.31,2.21,100,17.09,74.14,622.8,20.31
OCT,27,3,2.68,4.93,0.14,16.59,34.73,22.3,2.38,92.36,16.93,78.95,622.72,22.3
OCT,27,4,5.2,3.07,0.16,10.66,28.98,20.65,1.93,103.57,16.63,81.18,622.7,20.65
OCT,27,5,2.78,2.6,0.28,11.63,28.86,16.94,1.62,89.16,16.45,82.62,622.81,16.94
OCT,27,6,2.71,2.34,0.45,10.86,27.43,13.07,1.51,78.69,16.24,84.29,622.97,13.07
OCT,27,7,NA,2.2,0.49,14.37,43.5,13.16,1.16,106.89,16.17,84.57,623.28,13.16
OCT,27,8,0.8,2.68,0.44,13.29,51.87,20.94,1.53,307.12,15.73,85.63,623.86,20.94
OCT,27,9,0.8,3.18,0.31,14.18,53.93,24.86,1.72,303.76,16.6,81.68,624.35,24.86
OCT,27,10,7.93,2.71,0.22,9.3,32.48,25.41,1.99,291.52,18.15,77.27,624.71,25.41
OCT,27,11,18.91,3.01,0.42,4.77,27.15,18.17,1.65,284,20.24,67.7,624.68,18.17
OCT,27,12,22.21,14.54,0.47,9.01,33.59,15.13,2.23,76.95,21.24,61.24,624.23,15.13
OCT,27,13,21.18,6.61,0.37,6.8,44.98,23.11,4.22,80.03,21.32,61.73,623.81,23.11
OCT,27,14,25.41,7.62,0.34,5.54,44.58,22.59,5.17,80.87,22.51,54.19,623.22,22.59
OCT,27,15,26.8,2.85,0.32,4.54,51.28,14.91,5.35,90.19,22.79,52.7,622.66,14.91
OCT,27,16,26.01,2.53,0.29,4.13,48.41,9.68,4.99,86.69,22.97,50.23,622.47,9.68
OCT,27,17,25.11,2.36,0.28,4.85,46.01,7.4,5.36,89.53,21.91,54.17,622.63,7.4
OCT,27,18,19.26,2.41,0.27,7.46,50.46,10.36,5.11,87.93,20.6,58.05,623.02,10.36
OCT,27,19,12.98,2.71,0.3,7.74,44.31,6.71,5.17,80.17,18.88,63.12,623.69,6.71
OCT,27,20,10.42,2.37,0.23,5.94,41.93,3.92,5.19,80.14,17.45,67.97,624.39,3.92
OCT,27,21,9.13,2.58,0.14,5.6,34.08,3.46,5.35,83.36,16.57,70.53,625.1,3.46
OCT,27,22,10.1,2.42,0.11,3.92,25.48,3.26,5.85,80.25,15.88,72.58,625.39,3.26
OCT,27,23,8.62,16.41,0.07,5.82,18.5,4,4.28,67.29,15.82,72.81,625.86,4
OCT,28,0,11.06,11.3,0.03,3.12,14.45,8.05,3.98,74.36,15.45,73.29,625.97,8.05
OCT,28,1,13.64,5.54,0.01,0.4,16.71,10.24,4.06,80.19,15.01,73.72,626.02,10.24
OCT,28,2,15.27,3.39,0.01,0.4,8.52,8.32,2.85,84.87,14.76,72.61,625.82,8.32
OCT,28,3,14.02,2.32,0.01,0.4,4.33,6.54,2.64,82.47,14.51,73.66,625.5,6.54
OCT,28,4,10.98,2.47,0.03,0.9,5.89,NA,2.52,99.35,14.21,75.11,625.4,NA
OCT,28,5,0.8,5.15,0.03,11.38,10.26,2.59,2.48,107.32,13.86,76.91,625.5,2.59
OCT,28,6,3.54,3.98,0.13,5.72,13.25,7.16,2.55,90.85,13.82,77.83,625.56,7.16
OCT,28,7,3.63,2.61,0.32,3.58,13.08,7.07,1.77,92,13.53,80.2,625.92,7.07
OCT,28,8,4.94,5.01,0.35,7.55,19.08,5.69,1.66,110.07,13.77,79.91,626.32,5.69
OCT,28,9,9.57,3.28,0.42,5.46,25.99,6,2.25,111.01,14.72,75.72,626.63,6
OCT,28,10,14.33,2.76,0.27,2.72,24.5,6.81,3.38,103.15,16.9,67.35,626.83,6.81
OCT,28,11,20.05,2.62,0.29,1.58,28.82,5.17,4.02,71.68,19.38,56.01,626.66,5.17
OCT,28,12,24.03,2.43,0.26,1.95,31.53,4.91,4.51,69.19,20.58,52.17,626.11,4.91
OCT,28,13,28.64,2.44,0.29,1.62,27.16,8.04,4.23,71.09,21.89,48.38,625.41,8.04
OCT,28,14,30,2.65,0.28,2.68,26.13,9.76,4.09,71.8,22.81,46.33,624.76,9.76
OCT,28,15,31.35,3.39,0.3,2.86,35.65,11.95,3.93,83.77,23.84,43.38,624.17,11.95
OCT,28,16,24.43,8.56,0.22,3.92,38.35,16.58,3.83,75.05,23.05,43.79,623.96,16.58
OCT,28,17,24.65,11.98,0.16,1.95,29.53,8.04,4.15,61.16,23.74,40.59,623.7,8.04
OCT,28,18,21.35,28.39,0.2,2.23,31.13,20.92,5.29,46.76,22.44,43.75,623.95,20.92
OCT,28,19,17.11,52.27,0.22,4.4,45.61,10.46,5.38,49.12,20.55,50.22,624.53,10.46
OCT,28,20,15.27,53.98,0.16,4.82,41.8,12.79,4.82,54.54,18.99,55.62,625.24,12.79
OCT,28,21,14.21,14.24,0.2,4.2,25.97,14.84,3.82,42.55,17.77,60.96,625.96,14.84
OCT,28,22,11.52,28.98,0.24,7.03,14.26,1.51,2.91,52.19,17.29,63.64,626.3,1.51
OCT,28,23,8.82,9.09,0.1,7.8,26.39,5.43,2.43,91.3,16.31,68.32,626.63,5.43
OCT,29,0,12.1,4.04,0.09,1.86,16.49,8.84,3.14,81.37,15.3,73.78,626.64,8.84
OCT,29,1,9.47,3.56,0.08,3.68,10.97,8.05,3.19,75.72,14.6,76.95,626.52,8.05
OCT,29,2,10.12,3.42,0.04,2.01,4.7,6.3,2.31,83.64,14.15,78.03,626.28,6.3
OCT,29,3,6.7,3.34,0.04,3.74,8.24,8.14,2.93,88.55,13.16,82.46,625.97,8.14
OCT,29,4,10.13,3.32,0.01,0.4,5.01,7.2,2.75,87.51,13.05,82.92,625.71,7.2
OCT,29,5,5.51,4.78,0.05,5.13,12.99,4.25,1.83,93.72,12.96,82.64,625.62,4.25
OCT,29,6,1.17,5.91,0.1,8.12,19.74,8.57,1.48,84.68,12.2,85.71,625.83,8.57
OCT,29,7,0.8,4.47,0.52,11.11,25.48,10.26,1.67,83.25,12.43,84.96,626.01,10.26
OCT,29,8,0.8,5.44,0.76,11.34,55.24,9.06,1.47,106.08,13.38,79.67,626.29,9.06
OCT,29,9,11.68,4.75,0.52,6.67,62.52,12.09,3.11,80.46,16.23,67.5,626.54,12.09
OCT,29,10,23.31,3.47,0.27,0.4,46.44,11.53,5.3,85.4,18.06,60.42,626.69,11.53
OCT,29,11,25.73,3.25,0.26,0.74,38.54,10.19,4.76,75.51,19.57,55.15,626.58,10.19
OCT,29,12,29.9,2.89,0.27,0.95,41.44,11.44,4.93,79.51,20.34,51.47,626.06,11.44
OCT,29,13,32.23,2.29,0.3,1.22,37.98,11.95,4.44,79.6,21.51,47.02,625.29,11.95
OCT,29,14,33.83,2.2,0.32,0.87,34,9.78,4.63,82.53,22.2,45.41,624.51,9.78
OCT,29,15,34.4,2.2,0.33,3.5,45.53,8.67,4.25,89.35,22.71,44.35,623.82,8.67
OCT,29,16,32.29,2.49,0.31,4.81,40.74,12.49,3.67,82.37,23.03,43.42,623.47,12.49
OCT,29,17,28.99,2.2,0.36,5.17,33.84,13.68,3.42,93.99,22.95,42.96,623.33,13.68
OCT,29,18,23.93,NA,0.45,8.93,43.47,11.78,2.89,87.48,22.18,46.58,623.38,11.78
OCT,29,19,15.02,2.75,0.49,14.23,49.85,10.33,2.73,53.71,21.05,49.94,623.77,10.33
OCT,29,20,12.78,2.93,0.55,14.94,59.12,10.3,2.88,72.4,19.77,54.69,624.33,10.3
OCT,29,21,10.67,12.13,0.44,11.31,50.81,17.16,2.83,68.93,18.22,62.12,624.86,17.16
OCT,29,22,13.42,47.5,0.15,6.98,37.87,12.64,3.9,55.43,17.43,65.85,625.1,12.64
OCT,29,23,8.25,8.06,0.16,8.66,30.7,13.24,2.4,97.62,15.91,72.19,625.37,13.24
OCT,30,0,8.99,4.41,0.08,6.33,17.18,11.63,2.98,85.46,15.51,74.98,625.38,11.63
OCT,30,1,11.56,2.75,0.03,3.63,21.11,8.37,2.76,88.63,15.24,76.26,625.09,8.37
OCT,30,2,7.37,3.5,0.04,6.76,13.99,7.3,2.04,91.78,14.67,78.79,624.87,7.3
OCT,30,3,7.26,2.95,0.01,5.54,7.24,5.17,2.34,99.54,14.55,80.11,624.44,5.17
OCT,30,4,2.52,5.56,0.01,10.56,12.98,4.88,2.05,89.23,14.02,82.45,624.27,4.88
OCT,30,5,3.41,3.11,0.01,8.95,5.48,NA,2.33,87.63,13.69,83.82,624.3,NA
OCT,30,6,4.01,2.84,0.02,5.89,10.44,5.94,2.07,79.33,13.24,86.03,624.43,5.94
OCT,30,7,0.8,2.69,0.3,9.7,25.54,9.28,1.64,71.55,12.78,87.65,624.7,9.28
OCT,30,8,0.8,2.8,0.52,10.13,56.48,11.75,1.97,76.6,13.23,85.63,624.88,11.75
OCT,30,9,6.5,4.76,0.46,10.5,52.34,17.25,1.36,83.73,15.59,74.85,625.23,17.25
OCT,30,10,15.58,4.68,0.27,4.94,42.48,13.85,1.97,75.29,18.3,65.09,625.33,13.85
OCT,30,11,23.78,3.84,0.18,2.83,33.14,13.82,1.9,115.95,20.56,58.13,625.32,13.82
OCT,30,12,34.48,4.89,0.12,3.82,24.58,14,1.85,56.21,21.85,52.32,624.81,14
OCT,30,13,45.2,5.83,0.11,2.86,24.75,20.05,1.86,274.08,24.02,40.61,624.04,20.05
OCT,30,14,53.15,6.16,0.12,2.77,27.41,21.75,1.97,259.59,24.98,36.41,623.15,21.75
OCT,30,15,55.59,4.37,0.06,1.87,19.22,22.85,2.35,276.62,26.32,32.36,622.41,22.85
OCT,30,16,59.37,3.52,0.08,2.34,30.45,12.21,2.52,278.28,26.24,29.6,621.94,12.21
OCT,30,17,44.48,3.11,0.05,1.63,26.28,13.42,2.6,294.15,26.03,30.03,621.81,13.42
OCT,30,18,34.1,3.28,0.1,6.94,30.98,10.77,2.41,302.73,24.67,30.85,622,10.77
OCT,30,19,8.86,3.59,0.44,31.43,51.59,9.5,1.8,291.24,22.58,34.56,622.35,9.5
OCT,30,20,5.51,3.35,0.41,32.47,58.48,12.37,1.45,269.93,21.51,38.41,622.87,12.37
OCT,30,21,10.98,3.08,0.35,23.34,56,26.64,1.93,249.87,20.76,44.72,623.27,26.64
OCT,30,22,21.56,3.13,0.24,12.32,45.83,20.85,2.77,206.76,19.57,58.2,623.65,20.85
OCT,30,23,24.11,2.9,0.08,6.09,18.82,9.05,2.86,222.71,18.72,61.63,623.79,9.05
OCT,31,0,25.19,2.66,0.03,3.11,22.57,11.51,1.82,259.54,18.16,63.97,623.92,11.51
OCT,31,1,22.31,2.83,0.03,2.96,19.97,13.49,1.2,268.84,17.25,69.34,623.97,13.49
OCT,31,2,17.44,2.85,0.03,7.53,20.39,12.28,1.76,222.71,16.74,70.97,623.78,12.28
OCT,31,3,15.55,2.94,0.03,7.88,12.82,17.99,1.67,202.99,16.21,73.63,623.65,17.99
OCT,31,4,15.69,2.72,0.01,6.14,18.36,15.03,1.13,195.96,15.73,75.26,623.52,15.03
OCT,31,5,10.03,3.69,0.05,11.74,14.43,15.3,0.57,104.26,15.39,78.35,623.55,15.3
OCT,31,6,2.45,3.83,0.13,17.26,23.18,15.93,0.9,301.61,15.09,79.25,623.78,15.93
OCT,31,7,0.8,4.57,0.62,20.99,36.01,15.81,0.91,173.45,15.03,80.69,623.91,15.81
OCT,31,8,1.66,3.85,0.37,18.45,47.74,23.59,1.32,249.77,15.85,78.15,624.09,23.59
OCT,31,9,10.23,3.22,0.35,10.79,31.94,17.37,1.21,252.47,17.23,74.46,624.36,17.37
OCT,31,10,24.31,3.13,0.22,4.62,27.17,17.06,1.9,250.78,NA,68.65,624.67,17.06
OCT,31,11,33.22,3.15,0.1,0.55,7.39,13.14,2.58,264.99,22.97,61.63,624.58,13.14
OCT,31,12,42.27,2.86,0.07,0.4,14.53,NA,2.82,279.05,24.5,50.96,623.87,NA
OCT,31,13,42.29,2.27,0.12,0.66,20.58,27.34,2.43,255.78,26.19,41.13,623.07,27.34
OCT,31,14,41.55,2.76,0.11,0.4,24.52,15.03,2.8,267.86,26.81,40.76,622.48,15.03
OCT,31,15,39.7,2.6,0.13,0.71,22.63,15.71,3.2,267.12,27.4,39.44,621.96,15.71
OCT,31,16,40.01,2.74,0.08,0.4,24.52,11.6,3.15,280.5,27.91,35.46,621.52,11.6
OCT,31,17,36.06,2.38,0.07,0.4,25.49,8.86,3.98,272.47,27.67,33.13,621.45,8.86
OCT,31,18,30.82,2.48,0.1,2.42,24.83,6.2,3.31,290.77,26.46,36.48,621.72,6.2
