DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
MAY,11,10,15.14,2.6,0.26,9.16,34.23,24.53,1.72,256.69,21.22,46.6,625,24.53
MAY,11,11,16.91,2.45,0.2,7.1,24.25,NA,1.8,237.87,23.33,41.4,624.73,NA
MAY,11,12,21.57,2.39,0.13,4.07,27.72,20.89,2.85,274.73,24.6,37.54,624.21,20.89
MAY,11,13,23.16,2.34,0.1,1.81,21.61,17.22,2.5,236.46,24.74,32.69,623.53,17.22
MAY,11,14,24.07,2.27,0.07,1.09,18.93,13.88,2.87,274.17,24.42,28.28,622.82,13.88
MAY,11,15,25.01,2.23,0.03,0.9,17.86,12.42,2.42,272.35,27.4,23.04,622.07,12.42
MAY,11,16,24.45,2.29,0.02,1.44,16.22,NA,2.48,262.96,29.13,21.09,621.42,NA
MAY,11,17,26.41,NA,0.01,0.74,19.24,16.45,2.34,265.89,30.14,18.88,620.89,16.45
MAY,11,18,26.28,2.22,0.01,0.49,18.33,12.58,2.19,261.18,29.82,19.91,620.71,12.58
MAY,11,19,23.57,NA,0.01,1.68,26.58,12.3,2.67,253.5,28.26,23.29,620.96,12.3
MAY,11,20,16.41,2.43,0.1,6.35,61.63,13.52,2.82,213.99,26.24,28.63,621.39,13.52
MAY,11,21,11.79,2.22,0.21,6.94,82.46,47.93,2.59,161.61,22.28,37.87,622.06,47.93
MAY,11,22,10.87,2.45,0.22,6.2,88.52,30.04,2.36,211.44,20.61,41.43,622.78,30.04
MAY,11,23,9.24,2.78,0.23,6.67,118.22,29.6,2.12,158.34,20.4,49.41,623.25,29.6
MAY,12,0,10.24,2.58,0.19,5.22,65.2,38.8,1.39,122.39,20.99,47.53,623.55,38.8
MAY,12,1,4.85,2.83,0.18,8.95,56.94,30.28,1.33,336.13,19.76,53.05,623.92,30.28
MAY,12,2,6.76,2.53,0.14,7.06,41.9,36.47,0.84,120.25,19.72,53.39,623.84,36.47
MAY,12,3,1.02,2.72,0.17,11.81,53.72,25.45,1.43,271.93,18.61,58.79,623.91,25.45
MAY,12,4,0.8,2.86,0.14,11.8,50.49,37.61,1.08,247.5,18.16,61.35,623.97,37.61
MAY,12,5,0.96,2.47,0.12,6.44,39.41,35.88,1.62,259.62,18.1,64.93,624.03,35.88
MAY,12,6,1,2.37,0.11,6.08,42.3,33.3,1.86,274.83,15.53,69.95,624.56,33.3
MAY,12,7,0.8,2.41,0.13,7.62,45.05,27.39,2.11,258.09,15.64,69.77,625.04,27.39
MAY,12,8,0.8,2.43,0.16,6.59,50.1,28.02,2.08,254.22,17.84,65.8,625.49,28.02
MAY,12,9,2.82,2.37,0.14,4.93,35.1,30.15,3.24,272.67,20.44,62.31,625.56,30.15
MAY,12,10,6.5,2.21,0.12,3.51,31.17,23.96,3.45,271.12,22.43,53.94,625.38,23.96
MAY,12,11,9.45,2.24,0.09,2.12,34.21,25.98,3,266.27,24.44,46.06,625.02,25.98
MAY,12,12,12.19,NA,0.08,1.39,28.6,22.25,2.49,266.13,26.37,39.95,624.55,22.25
MAY,12,13,14.95,2.31,0.06,0.97,38.36,23.71,2.85,276.88,27.3,37.05,623.97,23.71
MAY,12,14,15.79,NA,0.07,0.91,35.73,20.04,2.55,259.17,26.29,32.29,623.3,20.04
MAY,12,15,16.13,2.58,0.07,1.06,24.71,NA,2.72,239.32,27.57,26.65,622.37,NA
MAY,12,16,16.82,2.25,0.07,1.32,30.43,23.92,2.86,251.5,29.76,24.54,621.67,23.92
MAY,12,17,19.19,2.21,0.02,0.66,27.55,26.61,2.5,299,30.32,21.42,621.43,26.61
MAY,12,18,18.69,2.52,0.01,0.4,27.39,21.98,2.67,286.24,30.53,19.92,621.04,21.98
MAY,12,19,16.36,NA,0.01,1.79,47.43,16.68,3.59,308.43,28.07,28.05,621.44,16.68
MAY,12,20,8.88,NA,0.06,5.71,57.89,13.65,2.74,304.25,26.76,29.47,621.93,13.65
MAY,12,21,5.34,2.2,0.15,4.94,61.99,19.69,2.86,226.68,25.78,33.55,622.83,19.69
MAY,12,22,5.8,2.21,0.12,2.81,65.01,32.27,3.46,237.15,21.1,44.39,623.4,32.27
MAY,12,23,4.28,2.31,0.12,2.29,60.41,34.23,2.03,256.28,20.37,49.26,623.92,34.23
MAY,13,0,2.22,2.22,0.13,3.47,57.32,33.71,2.13,114.78,21.32,49.71,624.26,33.71
MAY,13,1,7.76,2.55,0.08,4.21,82.42,39.45,3.95,91.14,20.58,51.22,624.5,39.45
MAY,13,2,8.88,2.72,0.05,4.52,32.31,NA,2.62,106.84,19.87,54.02,624.18,NA
MAY,13,3,8.51,2.36,0.02,3.06,20.74,NA,1.78,146.34,20.24,51.76,623.77,NA
MAY,13,4,5.96,2.36,0.01,2.6,27.99,NA,1.83,190.05,19.98,59.14,623.69,NA
MAY,13,5,4.37,2.39,0.01,3.08,28.34,NA,1.83,82.1,19.26,63.05,623.77,NA
MAY,13,6,3.34,2.53,0.01,5.77,32.94,NA,2.1,109.29,18.26,68.07,624.05,NA
MAY,13,7,1.92,2.76,0.06,9.59,45.77,39.41,2.15,130.18,18.54,67.28,624.44,39.41
MAY,13,8,3.6,2.51,0.1,6.39,40.55,39.51,2.1,124.41,19.41,64,624.83,39.51
MAY,13,9,18.56,2.64,0.12,NA,34.18,NA,2.09,139.7,21.15,NA,NA,NA
MAY,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,13,14,NA,2.35,0.01,1.86,NA,NA,2.39,258.64,28.92,31.29,622.93,NA
MAY,13,15,27.39,2.38,0.02,1.51,26.39,NA,2.55,268.63,27.26,27.9,621.99,NA
MAY,13,16,25.96,2.25,0.02,1.03,36.15,10.94,2.48,269.96,30.61,25.69,621.11,10.94
MAY,13,17,24.23,2.52,0.01,0.88,32.93,12.84,3.68,280.48,29.75,27.22,620.88,12.84
MAY,13,18,23.11,2.2,0.01,1.04,52.86,22.05,4.33,288.73,25.51,33.4,620.96,22.05
MAY,13,19,20.59,3.33,0.2,1.54,46.08,16.88,3.55,358.51,27.81,31.29,621.1,16.88
MAY,13,20,18.45,NA,0.1,0.46,53.25,17.69,4.01,260.71,24.92,37.44,621.93,17.69
MAY,13,21,14.69,6.19,0.14,1.04,32.39,9.24,2.39,257.06,21.84,39.49,622.84,9.24
MAY,13,22,13.02,7.41,0.15,1.36,69.34,24.54,3.65,254.54,20.76,52.81,623.1,24.54
MAY,13,23,14.36,88.17,0.1,0.4,44.56,NA,1.56,269.84,20.31,57.17,623.66,NA
MAY,14,0,11.69,68.85,0.09,1.34,44.6,39.39,1.36,9.03,20.71,57.52,623.99,39.39
MAY,14,1,10.04,46.82,0.07,2.39,55.84,41.74,1.26,278.14,20.18,60.39,623.99,41.74
MAY,14,2,7.02,37.39,0.06,2.67,51.14,42.24,1.86,249.11,18.42,63.35,623.75,42.24
MAY,14,3,7.59,6.97,0.03,1.27,34.65,NA,2.84,234.34,17.11,63.55,623.6,NA
MAY,14,4,6.58,17.06,0.01,1.13,21.41,NA,2.24,250.88,18.08,69.44,623.4,NA
MAY,14,5,4.47,16.92,0.01,2.31,32.73,25.02,1.74,293.11,17.92,72.3,623.35,25.02
MAY,14,6,5.04,5.11,0.01,3.76,35.71,33.62,1.58,299.29,17.99,68.56,623.38,33.62
MAY,14,7,0.8,3.96,0.07,8.12,45.08,30.53,1.58,264.66,16.9,67.58,623.74,30.53
MAY,14,8,4.54,4.79,0.05,5.09,41.15,28.34,1.64,270.47,16.23,64.44,624.17,28.34
MAY,14,9,7.97,28.71,0.08,5.03,45.32,20.82,1.14,228.13,19.67,54.81,624.48,20.82
MAY,14,10,19.51,19.85,0.24,10,59.84,39.6,2.14,90.44,23.19,50.89,624.37,39.6
MAY,14,11,14.74,4.71,0.3,6.24,55.52,46.48,2.5,110.22,24.02,48.94,624.12,46.48
MAY,14,12,15.42,5.04,0.25,3.89,58.52,33.73,2.6,115.65,24.73,43.39,623.74,33.73
MAY,14,13,18.07,6.46,0.22,2.59,44.97,32.6,2.26,174.45,27.63,38.42,623.1,32.6
MAY,14,14,17.96,6.45,0.23,3,49.41,36.98,2.39,104.73,29.05,33.68,622.41,36.98
MAY,14,15,18.92,10.08,0.24,2.72,47.48,44.87,3.4,55.5,28.11,32.23,621.57,44.87
MAY,14,16,15.32,2.31,0.15,2.46,53.58,37.13,4.72,48.37,25.33,33.4,621.12,37.13
MAY,14,17,18.54,2.2,0.05,0.4,17.32,NA,3.57,299.22,25.49,30.2,620.67,NA
MAY,14,18,16.26,2.2,0.04,0.4,37.37,20.4,2.83,288.03,27.45,33.17,620.48,20.4
MAY,14,19,12.76,2.26,0.13,2.47,60.61,17.66,3.54,192.76,25.56,39.79,621.04,17.66
MAY,14,20,11.11,2.35,0.16,2.04,81.42,38.39,4.26,250.84,22.6,53.02,621.98,38.39
MAY,14,21,11.25,2.47,0.15,1.12,73.21,37.68,4.94,246.27,19.32,72.71,622.88,37.68
MAY,14,22,11.42,2.51,0.1,0.4,46.67,36.62,2.9,262.59,18.15,80.45,623.6,36.62
MAY,14,23,11.95,2.5,0.07,0.4,28.32,NA,1.6,292.51,18.81,74.35,624.26,NA
MAY,15,0,11.06,2.53,0.05,0.53,33.05,24.21,1.95,207.74,18.48,75.02,624.3,24.21
MAY,15,1,10.4,2.51,0.03,0.4,24.6,NA,1.38,273.9,17.14,75.42,624.16,NA
MAY,15,2,9.05,2.45,0.02,2.2,32.12,21.81,1.6,274.47,18.67,71.06,623.82,21.81
MAY,15,3,5.44,2.51,0.02,2.93,32.8,24.8,1.74,235.97,18.34,75.02,623.53,24.8
MAY,15,4,6.66,2.37,0.01,1.79,27.68,25.36,1.93,202.31,17.7,77.12,623.35,25.36
MAY,15,5,5.24,2.47,0.02,2.4,25.68,19.32,1.99,187.41,17.52,78.71,623.13,19.32
MAY,15,6,3.23,2.55,0.05,3.17,35.34,24.27,2.18,275.03,17.13,81.83,623.24,24.27
MAY,15,7,0.8,2.54,0.08,4.47,38.21,28.37,1.31,273.05,16.94,84.2,623.6,28.37
MAY,15,8,0.8,2.56,0.11,3.6,35.13,23.35,1.51,276.45,18.15,78.44,624.07,23.35
MAY,15,9,4.86,3.36,0.14,3.17,43.52,27.99,1.74,271.32,20.2,68.32,624.3,27.99
MAY,15,10,8.58,18.43,0.19,5.07,51.83,26.29,1.46,85.25,22.82,57.91,624.28,26.29
MAY,15,11,21.81,26.87,0.32,11.81,84.19,54.58,1.61,230.11,25.14,50.1,624.03,54.58
MAY,15,12,29.48,22.18,0.57,6.03,95.34,67.92,2.32,259.1,26.21,44.31,623.65,67.92
MAY,15,13,26.23,5.62,0.46,2.01,56.92,NA,2.14,255.29,26.11,37.94,623.13,NA
MAY,15,14,23.28,2.83,0.32,0.62,43.39,38.74,2.43,260.59,25.95,33.85,622.41,38.74
MAY,15,15,25.46,2.5,0.24,0.4,27.49,24.53,2.53,257.39,30.79,29.65,621.41,24.53
MAY,15,16,26.05,5.78,0.24,0.46,32.6,26.84,2.55,202.99,30.84,28.56,620.56,26.84
MAY,15,17,17.32,4,0.22,1.13,62.32,29.16,3.57,280.46,25.14,43.48,620.3,29.16
MAY,15,18,10.49,2.57,0.25,2.08,40.15,25.76,3.29,274,22.15,43.26,620.32,25.76
MAY,15,19,8.59,2.36,0.24,2.56,55.98,44.4,3,289.73,23.72,44.41,620.65,44.4
MAY,15,20,11.22,2.2,0.2,2.82,37.21,20.36,2.89,292.11,23.39,46.86,621.24,20.36
MAY,15,21,9.52,2.3,0.19,1.96,25.69,19.67,2.53,71.3,24.85,42.82,621.57,19.67
MAY,15,22,4.52,6.23,0.36,5.42,41.69,12.81,1.99,70.37,24.15,44.54,622.05,12.81
MAY,15,23,3.92,3.66,0.28,5.99,67.02,21.63,3.18,88.56,23.08,45.26,622.61,21.63
MAY,16,0,6.3,2.5,0.15,3.19,39,NA,3.57,82.76,22.65,49.08,622.84,NA
MAY,16,1,6.79,2.62,0.08,1.04,24.05,16.23,3.75,76.68,21.62,54.13,622.98,16.23
MAY,16,2,6.65,3.91,0.04,0.84,34.94,16.98,3.63,74.88,20.68,60.12,622.83,16.98
MAY,16,3,5.48,7.07,0.03,2.29,38.84,22.18,3.57,77.86,19.17,64.96,622.67,22.18
MAY,16,4,5.68,5.81,0.03,2.09,35.35,NA,3.79,67.4,17.32,67.04,622.52,NA
MAY,16,5,5.41,5.96,0.05,2.77,35.03,25.71,3.24,73.18,18.93,67.76,622.62,25.71
MAY,16,6,3.8,2.79,0.14,4.17,30.45,29.55,2.91,84.36,18.11,70.18,622.91,29.55
MAY,16,7,0.8,2.78,0.33,7.85,55.53,20.58,2.52,89.73,17.84,71.85,623.19,20.58
MAY,16,8,0.8,4.03,0.42,8.11,69.24,24.64,2.68,85.65,19.36,66.87,623.6,24.64
MAY,16,9,5.99,3.55,0.38,8.09,55.85,31.16,3.32,85.46,21.7,57.02,623.88,31.16
MAY,16,10,8.62,2.49,0.36,5.33,42.4,24.41,3.46,108.58,23.47,46.85,623.98,24.41
MAY,16,11,10.92,2.72,0.34,3.82,39.91,22.65,2.87,95.27,23.53,39.94,623.79,22.65
MAY,16,12,14.01,6.43,0.29,1.96,49.65,19.88,2.17,111.73,24.31,34,623.31,19.88
MAY,16,13,15.59,12.45,0.27,1.67,37.68,24.08,2.02,145.97,29.33,28.69,622.77,24.08
MAY,16,14,18.09,8.52,0.27,1.77,42.83,29.3,2.22,181.87,30.65,26.35,622.07,29.3
MAY,16,15,19.07,6.85,0.22,1.73,37.27,32.84,2.15,203.45,31.55,24.48,621.23,32.84
MAY,16,16,21.71,8.09,0.23,1.67,44.71,25.53,2.04,188.5,29.26,24.07,620.79,25.53
MAY,16,17,18.48,4.44,0.2,1.45,38.8,22.27,2.14,161.04,32.09,21.52,620.43,22.27
MAY,16,18,13.89,3.17,0.17,1.07,61.24,16.92,4.95,260.19,25.99,36.13,620.61,16.92
MAY,16,19,12.34,2.32,0.18,2.52,36.34,13.6,3.82,289.11,23.83,44.72,621.13,13.6
MAY,16,20,8.97,2.38,0.22,5.52,49.77,28.5,2.75,306.16,23.91,43.3,621.68,28.5
MAY,16,21,8.95,2.27,0.22,4.43,43.4,20.85,1.95,293.71,24.42,39.93,622.05,20.85
MAY,16,22,4.85,3.39,0.27,5.22,43.2,17.17,2.71,69.62,22.32,39.71,622.46,17.17
MAY,16,23,6.34,4.12,0.15,3.79,47.73,18.3,3.86,83.54,24.47,43.74,622.81,18.3
MAY,17,0,6.2,2.4,0.08,2.76,37.6,21.76,4.19,89.34,23.54,47.4,623.17,21.76
MAY,17,1,5.13,2.51,0.05,2.92,32.82,19.79,3.79,84.48,22.03,50.61,623.03,19.79
MAY,17,2,5.22,2.36,0.03,2.09,37.39,22.21,3.94,84.48,20.99,54.7,622.81,22.21
MAY,17,3,5.05,4,0.03,1.86,26.92,18.26,4.18,71.97,20.57,56.87,622.55,18.26
MAY,17,4,4.76,3.45,0.01,2.44,29.7,19.63,3.92,67.58,20.14,60.64,622.53,19.63
MAY,17,5,4.66,4.21,0.01,2.67,32.62,15.92,3.01,75.88,19.6,61.68,622.7,15.92
MAY,17,6,5.32,4.02,0.01,4.35,34.56,28.1,2.64,84.03,19.75,60.86,622.84,28.1
MAY,17,7,3.19,3.03,0.18,7.6,68.68,26.73,1.96,94.61,18.98,63.82,623.21,26.73
MAY,17,8,3.93,2.67,0.28,7.47,84.99,23.23,2.27,87.8,19.9,60.06,623.56,23.23
MAY,17,9,7.58,2.64,0.21,6.69,53,21.78,2.75,82.94,21.91,50.99,623.67,21.78
MAY,17,10,12.11,2.55,0.13,7.06,48,20.37,2.6,96.08,24.05,42.92,623.81,20.37
MAY,17,11,13.91,2.66,0.11,3.86,55.34,24.38,2.15,104.75,26.05,35.04,623.6,24.38
MAY,17,12,18.09,3.49,0.07,1.38,35.64,22.33,2.19,271.54,27.65,31.1,623.22,22.33
MAY,17,13,21.55,5.65,0.07,0.9,39.16,25.66,2.45,251.34,28.78,26.46,622.66,25.66
MAY,17,14,24.62,5.52,0.07,1.17,40.45,25.29,2.32,263.77,27.07,27.84,622.06,25.29
MAY,17,15,26.31,3.72,0.06,1.53,46.69,34.24,3.29,263.68,30.02,29.53,621.33,34.24
MAY,17,16,25.28,2.53,0.04,0.77,47.74,36.92,2.71,274.44,30.26,27,620.93,36.92
MAY,17,17,21.47,2.22,0.02,1.09,29.45,22.25,2.42,46.88,30.34,25.41,620.48,22.25
MAY,17,18,18.44,NA,0.02,1.68,35.64,15.88,2.78,112.26,28.45,27.03,620.46,15.88
MAY,17,19,15.78,2.2,0.05,3.74,119.45,21.15,2.11,285.16,25.6,29.36,620.74,21.15
MAY,17,20,9.42,2.58,0.2,7.01,124.63,30.76,3.08,281.99,25.21,39.99,621.33,30.76
MAY,17,21,8.68,2.37,0.25,6.5,112.2,79.8,2.56,297.25,24.17,41.35,621.54,79.8
MAY,17,22,11.92,2.23,0.15,4.06,60.31,46.3,3.26,278.92,23.94,47.26,622.23,46.3
MAY,17,23,11.88,2.2,0.11,4.21,51.53,26.7,2.51,298.48,23.45,45.59,622.43,26.7
MAY,18,0,8.21,2.94,0.11,5.46,42.52,30.89,1.47,89.82,23.28,45.38,622.45,30.89
MAY,18,1,7.43,2.51,0.05,4.87,45.57,26.74,3.06,79.55,23.17,35.09,622.33,26.74
MAY,18,2,7.17,3.02,0.02,6.64,42.07,20.06,2.16,114.21,22.07,35.94,622.15,20.06
MAY,18,3,3.72,3.55,0.03,7.23,57.06,35.14,1.32,179.61,20.66,46.19,622.19,35.14
MAY,18,4,1.49,3.15,0.06,8.19,52.78,30.04,1.21,221.17,19.54,53.95,622.15,30.04
MAY,18,5,0.8,2.38,0.06,7.87,55.13,34.66,0.95,274.22,18.07,63.56,622.12,34.66
MAY,18,6,0.8,2.32,0.09,8.17,48.12,33.35,1.35,313.69,17.82,67.17,622.36,33.35
MAY,18,7,0.8,2.28,0.19,8.24,66.51,39.63,1.16,271.98,17.9,67.61,622.63,39.63
MAY,18,8,0.8,2.51,0.23,7.64,61.87,35.65,1.46,262.64,17.97,57.27,622.8,35.65
MAY,18,9,0.8,2.61,0.13,7.58,46.44,30.83,2.04,269.68,21.76,51.04,623.11,30.83
MAY,18,10,7.29,6.61,0.22,7.15,39.51,25.67,1.96,264.43,24.24,41.39,623.04,25.67
MAY,18,11,31.44,14.17,0.27,5.29,190.38,47.71,2.38,278.25,26.49,37.39,622.79,47.71
MAY,18,12,38.52,9.29,0.21,3.41,54.29,45.81,3.06,266.73,27.59,35.23,622.2,45.81
MAY,18,13,39.62,6.07,0.15,2.29,50.4,23.49,3.2,265.27,29.19,31.38,621.47,23.49
MAY,18,14,37.4,3.63,0.14,2.38,41.92,25.98,4.05,266.17,30.34,28.92,620.77,25.98
MAY,18,15,36.9,2.89,0.1,1.72,35.45,28.61,4.03,274.2,29.35,25.93,620.13,28.61
MAY,18,16,39.26,2.66,0.12,1.85,33.36,19.5,4,259.71,32.05,26.17,619.4,19.5
MAY,18,17,34.09,2.57,0.07,1.36,41.15,24.18,3.95,265.79,31.38,22.83,618.9,24.18
MAY,18,18,23.78,2.2,0.01,1.18,95.05,24.41,4.31,263.73,30.17,19.58,618.89,24.41
MAY,18,19,18.01,2.3,0.02,5.11,30.04,18.62,4.16,269.75,29.76,19.35,619.02,18.62
MAY,18,20,0.99,2.53,0.17,17.86,51.14,15.09,2.81,264.62,26.16,22.14,619.39,15.09
MAY,18,21,10.72,4.54,0.58,19.11,76.25,23.25,3.04,233.92,27.63,26.84,619.92,23.25
MAY,18,22,12.53,4.26,0.49,18.69,107.17,78.12,2.22,141.32,26.68,29.43,620.65,78.12
MAY,18,23,9.56,4.11,0.46,17.2,103.58,57.32,1.5,189.6,25.96,30.54,621.33,57.32
MAY,19,0,7.92,3.37,0.25,12.37,101.6,64.49,3.13,216.24,25.1,30.56,621.57,64.49
MAY,19,1,6.63,3.11,0.2,7.64,72.26,50.34,1.98,209.74,23.79,34.54,621.68,50.34
MAY,19,2,4.04,3.16,0.18,8.32,66.46,46.95,2.12,244.2,22.6,40.01,621.61,46.95
MAY,19,3,7.11,2.97,0.15,5.43,54.75,46.04,2.41,233.71,21.39,47.1,621.5,46.04
MAY,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,19,11,47.01,2.3,0.05,0.8,14.19,NA,3.2,277.51,25.47,27.63,622.19,NA
MAY,19,12,51.73,2.44,0.06,0.4,30.88,NA,3.06,271.92,22.58,24.27,621.92,NA
MAY,19,13,53.74,2.31,0.08,0.43,32.46,6.6,3.28,269.31,27.23,20.41,621.48,6.6
MAY,19,14,55.41,2.61,0.06,1.3,26.46,7.36,3.79,269.99,29.76,17.56,620.85,7.36
MAY,19,15,53.86,2.46,0.02,0.4,21,8.38,3.92,277.63,31.47,15.26,620.3,8.38
MAY,19,16,60.05,2.43,0.08,1.26,26.02,9.51,3.99,249.82,32.79,15.51,619.73,9.51
MAY,19,17,57.28,2.26,0.09,1.74,28.26,12.59,4.03,240.69,32.9,15.88,619.33,12.59
MAY,19,18,57.09,2.33,0.05,1.78,35.14,16.82,5.79,250.77,31.98,16.09,619.13,16.82
MAY,19,19,56.85,2.31,0.08,3.56,38.32,11.62,5.56,246.06,30.61,15.55,619.32,11.62
MAY,19,20,53.56,4.5,0.45,14.89,72.71,20.16,3.72,249.71,23.83,19.45,619.93,20.16
MAY,19,21,37.2,4.54,0.57,21.92,146.94,70.85,2.78,270.28,22.07,23.06,620.46,70.85
MAY,19,22,26.51,4.23,0.6,24.89,118.76,94.37,2.27,262.32,23.3,25.74,620.83,94.37
MAY,19,23,35.85,4.27,0.6,19.65,145.47,76.98,2.46,248.48,23.47,26.33,621.21,76.98
MAY,20,0,35.83,4.27,0.58,17.78,142.26,112.63,2.53,246.35,22.61,29.43,621.61,112.63
MAY,20,1,21.4,3.77,0.43,15.64,126.94,104.29,1.5,249.66,21.17,32.11,621.91,104.29
MAY,20,2,17.38,3.34,0.35,11.93,98.1,86.56,1.58,209.81,20.55,33.84,621.98,86.56
MAY,20,3,18.8,2.73,0.17,8.89,71.84,66.3,1.81,202.11,20.26,33.4,622.08,66.3
MAY,20,4,19.81,2.4,0.11,8.36,48.95,38.68,1.51,197.32,19.63,35.69,622.06,38.68
MAY,20,5,18.3,2.27,0.09,8.42,39.19,27.8,1.31,256.85,18.85,39.08,622.1,27.8
MAY,20,6,12.75,2.3,0.11,13.08,41.71,22.43,1.52,285.16,17.67,44.06,622.32,22.43
MAY,20,7,1.62,2.65,0.45,22.65,57.54,27.05,1.62,289.63,15.55,45.37,622.64,27.05
MAY,20,8,9.78,3.35,0.48,22.32,88.5,29.7,2.25,279.77,16.4,38.7,623.05,29.7
MAY,20,9,32.89,3.05,0.21,10.41,70.64,42.29,2.71,274.81,19.33,34.21,623.61,42.29
MAY,20,10,47.11,3.12,0.18,7.53,47.87,34.57,2.79,285.35,22.69,32.41,623.62,34.57
MAY,20,11,57.18,3.08,0.17,3.02,56.37,24.95,2.63,272.97,25.75,34.05,623.38,24.95
MAY,20,12,59.32,3.1,0.17,2.04,48.02,28.11,2.57,270.82,27.6,33.19,622.9,28.11
MAY,20,13,61.84,2.99,0.17,1.93,41.95,30.51,3.43,264.67,29.35,26.17,622.26,30.51
MAY,20,14,62.74,2.72,0.13,1.29,44.96,25.6,4.14,264.24,30.72,23.06,621.64,25.6
MAY,20,15,54.51,2.23,0.06,0.67,28.43,27.15,4.73,259.05,31.88,15.41,621.04,27.15
MAY,20,16,54.78,2.27,0.03,0.62,18.28,NA,4.19,252.7,30.87,14.84,620.41,NA
MAY,20,17,57.68,2.2,0.01,0.4,20.04,NA,4.25,251.41,27.57,14.14,619.93,NA
MAY,20,18,59.9,2.28,0.01,0.4,25.48,15.86,4.82,249.78,28.72,15.5,619.68,15.86
MAY,20,19,59.04,2.47,0.06,1.76,52.16,17.95,4.76,249.15,29.64,15.34,619.96,17.95
MAY,20,20,41.16,2.2,0.06,7.77,69.61,20.98,3.31,269.13,28.3,16.38,620.45,20.98
MAY,20,21,33.78,2.2,0.15,11.23,55.32,12.23,2.77,276.07,26.26,15.42,620.79,12.23
MAY,20,22,27.83,2.37,0.21,15.11,62.52,21.82,1.66,262.3,24.46,17.87,621.27,21.82
MAY,20,23,28.22,7.78,0.23,14.19,68.23,37.55,1.44,51.95,23.61,19.77,622.18,37.55
MAY,21,0,17.21,18.75,0.24,22.26,82.53,49.72,2.16,132.23,23.1,23.27,622.03,49.72
MAY,21,1,20.03,5.43,0.14,13.11,73.49,49.33,2.28,87.89,21.82,44.01,621.79,49.33
MAY,21,2,15.99,7.54,0.15,18.68,67.19,37.48,2.55,104.02,20.7,54.08,621.71,37.48
MAY,21,3,14.58,12.43,0.22,19.24,72.92,45.21,1.92,121.32,19.95,58.2,621.58,45.21
MAY,21,4,13.08,6.18,0.24,18.83,62.98,44.38,1.17,173.44,19.02,58.32,621.71,44.38
MAY,21,5,2.72,5.93,0.58,29.16,78.64,42.25,0.9,114.12,18.82,56.86,622.02,42.25
MAY,21,6,0.8,5.8,0.73,28.32,130.93,57.48,1.37,87.68,15.44,62.5,622.59,57.48
MAY,21,7,0.8,5.79,0.74,23.19,121.7,58.56,1.95,96.21,17.69,61.45,622.93,58.56
MAY,21,8,4.38,5.62,0.55,16.27,110.69,53.78,2.07,95.21,18.87,57.39,623.13,53.78
MAY,21,9,19.97,35.32,0.36,15.67,86.86,43.47,1.92,96.85,22.63,45.8,623.03,43.47
MAY,21,10,48.97,46.44,0.29,8.59,82.95,52.04,1.87,93.23,25.22,38.09,622.87,52.04
MAY,21,11,56.17,38.62,0.28,6.4,72.03,51.34,2.19,313.92,26.13,35.41,622.51,51.34
MAY,21,12,55.27,26.02,0.26,4.91,69.24,53.71,2.14,253.71,28.73,28.7,621.97,53.71
MAY,21,13,53.88,15.45,0.16,4.22,62.68,48.71,2.45,265.4,26.28,23.18,621.33,48.71
MAY,21,14,49.64,7.49,0.04,0.48,36.4,NA,2.8,264.78,30.01,19.56,620.75,NA
MAY,21,15,47.74,3.8,0.07,1.68,44.04,31.9,2.94,246.24,28.78,17.57,620.18,31.9
MAY,21,16,44.79,2.64,0.04,1.21,41.97,28.98,3.78,255.86,28.68,15.78,619.68,28.98
MAY,21,17,38,2.31,0.01,0.59,40.25,28.73,3.5,265.63,30.54,13.95,619.62,28.73
MAY,21,18,30.3,2.73,0.09,4.75,51.02,19.24,3.56,214.65,29.18,20.06,620,19.24
MAY,21,19,10.18,3.11,0.3,9.95,108.8,24.65,4.76,165.12,26.46,34.24,620.59,24.65
MAY,21,20,7.87,3.76,0.31,8.82,86.12,30.39,4.06,111.17,24.73,39.87,621.35,30.39
MAY,21,21,13.55,3.14,0.2,5.65,66.38,23.56,3.81,111.71,24.02,41.35,622.1,23.56
