DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,11,8,0.8,2.73,1.52,42.66,102.08,35.89,1.06,256.57,10.2,68.67,623.8,35.89
ENE,11,9,0.8,3.57,1.28,42.48,146.98,54.24,1.13,299.82,12.04,59.58,624.3,54.24
ENE,11,10,0.8,3.27,0.36,21.14,96.21,57.12,1.97,249.1,15.32,55.83,624.63,57.12
ENE,11,11,0.8,2.57,0.05,2.29,52.04,29.8,2.27,283.3,18.15,46.33,624.64,29.8
ENE,11,12,0.8,2.44,0.01,0.4,42.83,21.13,2.48,283.35,18.36,41.95,624.27,21.13
ENE,11,13,10.21,2.35,0.01,0.4,33.92,21.34,3.33,260.41,20.56,36.69,623.56,21.34
ENE,11,14,12.1,2.2,0.01,0.4,32.75,21.11,3.04,261.78,22.33,31.87,622.66,21.11
ENE,11,15,8.95,2.68,0.01,0.4,38.21,16.71,3.49,307.33,20.71,30.94,622.9,16.71
ENE,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENE,12,11,17.32,16.58,0.19,6.1,20.41,15.85,4.59,81.84,15.61,48.48,626.61,15.85
ENE,12,12,21.42,2.2,0.16,1.89,38.57,NA,3.68,96.86,16.46,41.29,626.27,NA
ENE,12,13,22.59,47.8,0.14,3.65,103.38,19.86,2.3,103.66,17.51,35.4,625.46,19.86
ENE,12,14,23.42,92.1,0.23,7.62,176.86,31.73,2,141.58,17.94,31.82,624.4,31.73
ENE,12,15,26.48,66.42,0.25,8.78,55.65,31.24,1.73,181.38,19.26,24.9,623.57,31.24
ENE,12,16,30.75,35.86,0.01,0.4,44.75,27.8,1.86,280.27,20.73,18.22,623.13,27.8
ENE,12,17,31.35,22.14,0.05,0.4,65.34,26.99,2.21,263.16,23.41,17.57,623.03,26.99
ENE,12,18,29,14.71,0.01,1.55,63.08,30.76,1.55,263.8,22.71,17.94,623.19,30.76
ENE,12,19,13.26,7.55,0.61,36.19,82.97,22.82,1.51,249.44,19.13,21.33,623.58,22.82
ENE,12,20,1.17,9.01,1.44,66.51,132.35,30.62,1.14,222.74,19.35,23.94,623.97,30.62
ENE,12,21,NA,8.54,2.64,64.73,173.45,43.86,0.67,NA,17.61,28.88,624.44,43.86
ENE,12,22,0.8,8.47,5.5,57.47,238.39,57.69,0.72,NA,16.43,32.71,624.75,57.69
ENE,12,23,NA,7.26,3.46,50.33,383.2,93.28,0.85,285.92,14.63,35.29,624.91,93.28
ENE,13,0,NA,16.47,0.89,46.51,237.67,87.02,2.54,109.16,13.71,36.44,625.05,87.02
ENE,13,1,2.38,7.36,0.35,37.31,144.58,60.51,2.11,95.69,12.96,36.76,625,60.51
ENE,13,2,1.03,6.98,0.35,38.87,103.32,43.14,1.88,107.99,11.76,39.56,624.91,43.14
ENE,13,3,NA,4.8,0.45,39.11,103.32,37.26,1.79,97.58,11.54,43.14,624.95,37.26
ENE,13,4,0.8,5.45,0.33,33.53,101.56,37.04,2.25,80.61,9.74,47.01,625.02,37.04
ENE,13,5,NA,4.39,0.25,31.54,83.91,36.5,2.59,89.57,9.45,51.31,625.11,36.5
ENE,13,6,5.83,6.86,0.31,30.8,85.31,28.28,3.11,88.21,8.35,55.28,625.18,28.28
ENE,13,7,1.64,5.3,0.37,28.76,82.23,42.9,2.9,95.99,6.97,58.5,625.39,42.9
ENE,13,8,0.8,5.43,0.63,28.02,104.85,32.26,2.54,99.32,6.14,61.07,625.95,32.26
ENE,13,9,0.8,6.7,0.58,22.62,118.66,36.98,3.02,82.45,7.72,55.88,626.63,36.98
ENE,13,10,0.8,7.04,0.74,23.1,98.77,28.98,2.99,97.76,10.49,47.92,627.06,28.98
ENE,13,11,0.8,4.73,0.56,17.43,100.74,35.2,3.46,97.21,12.88,39.01,627.27,35.2
ENE,13,12,6.3,6.34,0.51,14.47,87.84,34.04,3.85,109.97,15.99,33.64,626.97,34.04
ENE,13,13,10.73,2.81,0.53,11.81,78.75,32.83,3.98,99.25,18.81,27.62,626.32,32.83
ENE,13,14,13.85,2.61,0.33,10.5,72.56,21.15,4.52,95.45,22.18,22.59,625.38,21.15
ENE,13,15,14.11,9.71,0.29,7.93,82.83,21.03,4.58,54.14,23.68,15.77,624.85,21.03
ENE,13,16,13.88,5.35,0.19,6.83,61.45,16.73,5.02,49.41,22.08,15.24,624.6,16.73
ENE,13,17,12.53,3.96,0.19,6.79,80.42,16.93,5.42,45.44,21.83,15.41,624.55,16.93
ENE,13,18,9.77,10.29,0.16,7.19,100.71,21.29,5.72,36.27,22.05,15.94,624.89,21.29
ENE,13,19,3.32,62.23,0.48,16.27,151.63,15.64,5.74,55.63,18.76,24.57,625.66,15.64
ENE,13,20,3.27,77.89,0.17,10.31,230.69,33.59,6.25,56.04,14.96,33.05,626.45,33.59
ENE,13,21,2.45,26.97,0.16,12.42,159.84,35.95,5.23,73.44,12.56,37.27,627.1,35.95
ENE,13,22,9.85,24.63,0.1,9.82,124.04,28.3,6.06,73.38,11.14,42.61,627.85,28.3
ENE,13,23,11.69,6.97,0.09,4.13,98.53,26.03,6.33,82.64,8.45,54.5,628.29,26.03
ENE,14,0,12.26,3.45,0.03,1.32,91.12,16.31,6.14,81.96,7.18,60.68,628.55,16.31
ENE,14,1,10.65,9.68,0.01,2.76,61.96,10.35,5.96,77.33,6.66,63.37,628.33,10.35
ENE,14,2,8.2,26.84,0.01,7.07,46.42,7.15,4.55,75.92,6.23,64.94,628.25,7.15
ENE,14,3,8.64,25.88,0.02,5.59,37.94,19.62,4.62,72.5,5.04,65.4,628.04,19.62
ENE,14,4,9.03,18.75,0.05,3.36,31.94,19.58,3.36,80.88,4.82,65.64,627.77,19.58
ENE,14,5,9.46,4.14,0.05,1.13,24.06,18.37,3.25,88.39,4.48,68.2,627.53,18.37
ENE,14,6,9.58,2.88,0.05,0.4,20.44,9.83,3.7,87.09,4.35,68.97,627.64,9.83
ENE,14,7,9.33,2.55,0.11,0.4,18.72,10.59,3.76,86.1,4.33,69.38,628.06,10.59
ENE,14,8,8.11,3.16,0.2,1.96,30.56,11.86,3.05,83.94,4.57,68.76,628.47,11.86
ENE,14,9,9.51,9.19,0.25,4.81,26.93,13.29,3.37,83.13,6.22,62.03,629.02,13.29
ENE,14,10,13.79,13.42,0.25,1.66,32.12,14.31,4.83,70.63,8.69,52.7,629.37,14.31
ENE,14,11,15.22,9.7,0.24,0.4,40.68,15.66,4.99,69.22,10.13,48.24,629.48,15.66
ENE,14,12,16.2,6.68,0.36,0.89,28.88,14.77,4.27,84.21,12.05,42.24,628.94,14.77
ENE,14,13,17.52,2.7,0.37,1.92,31.1,15.43,3.86,99.18,14.23,36.18,628.17,15.43
ENE,14,14,18.69,2.69,0.34,3.21,21.5,17.79,3.25,110.43,16.43,31.88,626.99,17.79
ENE,14,15,19.3,3.35,0.33,3.65,26.83,NA,3.2,105.02,18.66,26.68,626.04,NA
ENE,14,16,19.74,4.91,0.35,6.41,36.24,12.29,2.93,118.18,20.04,24.13,625.33,12.29
ENE,14,17,20.54,3.7,0.32,5.89,37.77,15.38,2.87,140.14,21.09,21.4,624.93,15.38
ENE,14,18,19.39,3.13,0.38,9.8,44.82,16.31,1.96,145.72,21.25,21.94,624.84,16.31
ENE,14,19,15.74,5.12,0.38,13.98,59.37,13.92,1.85,315.08,19.42,23.63,625.16,13.92
ENE,14,20,4.33,12.98,0.89,37.91,84.98,13.84,1.72,8.41,17.28,26.69,625.6,13.84
ENE,14,21,5.6,17.96,0.7,23.82,98.9,27.34,2.23,80.13,16.21,24.66,626.19,27.34
ENE,14,22,7.27,9.84,0.39,15.73,73.62,22.61,1.95,78.03,12.57,29.41,626.61,22.61
ENE,14,23,8.4,2.62,0.24,9.76,53.16,19.96,2.32,95.78,10.7,35.39,626.77,19.96
ENE,15,0,8.79,2.2,0.11,6.19,47.43,15.41,3.07,92.78,9.66,40.07,626.77,15.41
ENE,15,1,8.93,2.2,0.04,4.38,36.44,13.91,3.09,89.08,9.41,45.19,626.71,13.91
ENE,15,2,9.89,3.69,0.01,1.56,35.25,12.21,3.8,93.31,8.47,50.27,626.54,12.21
ENE,15,3,9.77,2.2,0.01,1.71,30.33,10.62,3.41,109.6,7.64,54.48,626.3,10.62
ENE,15,4,10.27,4.78,0.01,0.4,32.84,7.18,3.79,107.93,6.91,57.07,626.04,7.18
ENE,15,5,7.04,3.95,0.01,0.85,32.22,4.52,2.79,102.6,5.74,62.96,626.01,4.52
ENE,15,6,4.54,2.97,0.02,4.63,44.17,7.47,2.74,109.74,4.42,68.78,626.02,7.47
ENE,15,7,2.66,2.97,0.17,9.9,43.68,14.55,3.1,116.3,3.89,70.99,626.26,14.55
ENE,15,8,1.34,3.54,0.57,14.3,73.45,21.91,3.35,108.34,3.68,76.42,626.6,21.91
ENE,15,9,5.96,3.49,0.47,5.72,86.45,36.71,4.45,104.19,5.24,73.75,627.09,36.71
ENE,15,10,9.05,5.13,0.45,4.48,69.86,28.57,4.98,101,7.35,64.26,627.51,28.57
ENE,15,11,11.4,4.6,0.35,2.42,59.83,32.14,4.18,103.57,9.67,53.32,627.51,32.14
ENE,15,12,13.77,4.25,0.38,3.32,48.17,24.62,3.06,107.75,12.44,41.36,626.93,24.62
ENE,15,13,16.61,7.57,0.36,3.17,50.01,22.62,2.61,127.03,14.83,34.34,625.95,22.62
ENE,15,14,20.59,5.88,0.15,0.96,37.16,32.45,2.07,138.13,17.3,27.5,624.88,32.45
ENE,15,15,22.7,11.06,0.12,0.4,37.24,25.28,1.62,168.34,19.85,21.02,623.98,25.28
ENE,15,16,22.91,3.24,0.08,2.7,34.57,3.76,2.11,151.43,22.22,10.83,623.22,3.76
ENE,15,17,23.01,4.18,0.15,0.4,NA,NA,1.97,136.68,22.27,8.42,623.11,NA
ENE,15,18,21.92,3.68,0.19,3.18,NA,NA,1.4,130.06,22.03,6.36,623.14,NA
ENE,15,19,7.85,3.36,1.25,33.94,40.96,NA,1.36,200.89,19.69,9.2,623.33,NA
ENE,15,20,NA,4.84,1.71,49.16,146.33,31.66,0.99,261.34,16.15,18.11,623.71,31.66
ENE,15,21,0.8,5.75,3.75,46.13,171.34,41.2,1.19,263.55,14.65,22.24,624.22,41.2
ENE,15,22,NA,13.62,3.18,48.23,230.09,64.13,1.17,211.77,13.64,25.59,624.89,64.13
ENE,15,23,NA,9.92,1.37,36.54,204.7,65.38,2.28,102.09,12.7,25.33,625.19,65.38
ENE,16,0,NA,4.56,0.22,23.67,109.19,46.79,2.66,84.36,11.43,30.26,625.15,46.79
ENE,16,1,1.28,3.9,0.07,17.25,73.96,28.23,2.54,100.56,9.78,32.05,625.07,28.23
ENE,16,2,0.8,9.34,0.13,22.05,69.42,20.89,2.26,89.05,8.9,35.54,625.14,20.89
ENE,16,3,NA,4.77,0.21,25.64,64.34,18.59,2.13,89.26,7.9,45.58,625.11,18.59
ENE,16,4,NA,7.96,0.2,26.61,56.55,18.67,1.99,88.77,7.41,47.54,625.03,18.67
ENE,16,5,NA,6.65,0.2,25.23,62.92,19.14,1.51,74.1,6.31,51.35,625.2,19.14
ENE,16,6,NA,4.37,0.29,24.57,52.42,12.78,2,90.56,5.36,53.84,625.3,12.78
ENE,16,7,NA,3.86,0.55,24.61,59.01,14.46,1.47,88.72,4.7,54.01,625.62,14.46
ENE,16,8,NA,3.95,0.99,25.74,99.59,22.83,2.09,79.09,4.96,54.53,626.14,22.83
ENE,16,9,0.8,9.17,0.83,25.37,110.07,40.3,2.52,96.72,6.48,50.86,626.84,40.3
ENE,16,10,1.58,9.28,0.85,22.47,107.9,32.76,3.15,100.91,9.32,46.06,627.2,32.76
ENE,16,11,6.33,14.17,0.78,25.81,109.39,32.48,3.86,103.74,12.63,35.58,627.27,32.48
ENE,16,12,12.44,7.18,0.49,13.95,67.31,34.09,3.66,111.06,16.21,25.46,626.68,34.09
ENE,16,13,16.78,7.32,0.56,13.43,46.84,26.83,3.47,120.26,18.48,21.75,625.92,26.83
ENE,16,14,19.37,4.88,0.44,12.12,44.08,40.04,3.11,110.06,20.39,17.22,625.05,40.04
ENE,16,15,20.85,2.43,0.41,10.63,43.89,19.5,3.67,101.49,22.02,13.35,624.35,19.5
ENE,16,16,22.58,2.2,0.28,8.19,50.14,15.03,3.83,84.01,22.94,10.39,623.86,15.03
ENE,16,17,22.16,3.13,0.27,11.14,51.79,16.31,3.54,85.42,23.05,12.39,623.6,16.31
ENE,16,18,15.95,9.92,0.37,15.77,68.41,24.32,3.25,72.68,22.43,15.47,623.69,24.32
ENE,16,19,8.27,53.12,0.54,16.81,117.04,18.64,4.74,53.18,19.35,23.24,624.17,18.64
ENE,16,20,6.46,16.59,0.36,12.97,116.78,30.99,5.06,77.64,16.75,30.25,624.99,30.99
ENE,16,21,5.92,23.68,0.26,11.57,100.69,22.62,5.59,76.31,14.39,38.93,625.74,22.62
ENE,16,22,9.2,30.55,0.12,9.68,82.46,20.83,5.91,72.04,12.97,46.82,626.4,20.83
ENE,16,23,11.06,19.99,0.08,5.59,62.32,24,5.52,76.24,11.97,51.21,626.78,24
ENE,17,0,12.66,5.76,0.03,1.39,36.31,16.6,4.97,79.45,11.1,55.32,626.85,16.6
ENE,17,1,12.88,10.71,0.01,0.95,35.18,14.76,4.84,78.19,8.97,58.15,626.72,14.76
ENE,17,2,12.59,11.22,0.01,0.68,27.46,11.66,4.43,82.18,10.34,59.57,626.62,11.66
ENE,17,3,12.02,3.39,0.01,0.4,20.59,12.74,3.96,81.41,9.41,62.32,626.46,12.74
ENE,17,4,10.09,3.42,0.02,3.3,18.4,9.21,3.44,81.8,8.82,66.01,626.22,9.21
ENE,17,5,9.23,2.87,0.07,4.38,15.56,4.55,3.69,90.62,8.34,68.52,626.18,4.55
ENE,17,6,7.96,2.76,0.11,7.41,39.46,7.07,3.43,86.11,7.71,72.3,626.44,7.07
ENE,17,7,5.21,2.62,0.37,14.71,26.56,6.76,3.19,92.94,6.44,75.58,626.75,6.76
ENE,17,8,4.01,2.96,0.63,16.73,43.48,6.25,3.56,89.62,6.41,77.47,627.06,6.25
ENE,17,9,6.66,3.56,0.54,11.11,46.27,12.26,3.85,83.1,8.37,72.51,627.7,12.26
ENE,17,10,10.63,4.07,0.4,5.06,47.64,23.32,5.68,87.72,10.41,65.21,628.01,23.32
ENE,17,11,12.06,45.44,0.36,NA,64.76,21.42,5.4,82.32,12.37,57.96,628.15,21.42
ENE,17,12,13.96,55.04,0.35,6.02,60.74,22.6,4.8,76.54,14.4,50.25,627.73,22.6
ENE,17,13,NA,49.78,NA,5.3,35.39,20.58,4.25,81.58,16.72,40.68,626.95,20.58
ENE,17,14,20.1,7.83,0.44,11.48,32.58,28.12,3.62,80.66,18.4,35.26,626.13,28.12
ENE,17,15,22.03,15.7,0.34,10.9,26.59,NA,2.21,116.9,20.37,29.04,625.29,NA
ENE,17,16,24.48,24.34,0.31,8.86,36.06,26.13,1.94,135.42,21.3,25.28,624.68,26.13
ENE,17,17,23.77,13.39,0.33,12.58,49.98,21,1.67,132.26,21.69,24.48,624.37,21
ENE,17,18,18.8,14.56,0.64,25.34,70.03,23.21,1.98,102.97,20.39,27.04,624.39,23.21
ENE,17,19,8.71,19.28,1.17,50.89,111.64,25.96,1.37,76.86,19.39,28.97,624.61,25.96
ENE,17,20,0.8,22.55,2.73,71.82,205,38.32,1.51,97.14,18.34,31.31,624.9,38.32
ENE,17,21,1.2,7.04,0.99,40.7,256.87,81.46,3.4,84.17,16.24,35.48,625.39,81.46
ENE,17,22,8.92,3.41,0.27,11.29,127.76,40.54,5.4,86.01,14.1,43.57,625.97,40.54
ENE,17,23,7.96,3.22,0.15,8.76,89.49,18.62,5.2,82.46,12.48,49.03,626.34,18.62
ENE,18,0,7.7,3.29,0.07,7.05,45.46,17.63,4.52,82.83,10.98,53.38,626.49,17.63
ENE,18,1,8.33,3.14,0.03,4.42,39.74,12.93,5.1,87.27,9.35,58.3,626.61,12.93
ENE,18,2,9.01,2.78,0.02,2.06,35.73,11.59,4.92,80.62,8.88,61.92,626.55,11.59
ENE,18,3,8.86,2.79,0.01,1.69,24.03,11.5,4.38,83.58,8.21,65.12,626.42,11.5
ENE,18,4,9.88,2.55,0.01,0.4,19.04,7.13,4.12,82.09,7.81,67.11,626.08,7.13
ENE,18,5,9.85,2.56,0.01,0.4,16.08,7.16,4,86.4,7.39,69.31,625.96,7.16
ENE,18,6,7.28,2.2,0.01,2.87,18.19,4.58,3.37,91.41,6.87,71.97,625.99,4.58
ENE,18,7,4.59,2.2,0.14,9.52,31.99,4.23,3.19,88.77,6.4,74.39,626.15,4.23
ENE,18,8,3.57,2.5,0.31,11.94,38.87,9.32,3.31,83.15,6.18,75.52,626.5,9.32
ENE,18,9,5.4,2.2,0.3,7.96,56.96,13.43,3.7,85.62,5.93,73.2,626.91,13.43
ENE,18,10,8.39,2.38,0.31,5.43,51.36,16.02,3.86,89.76,8.14,64.72,627.33,16.02
ENE,18,11,11.27,2.53,0.26,3.55,46.42,16.56,4.23,92.03,9.98,57.33,627.26,16.56
ENE,18,12,13.34,3.47,0.28,6.72,51.56,18.31,3.87,94.29,11.63,50.13,626.83,18.31
ENE,18,13,17.52,4.4,0.33,9.85,50.11,26.27,2.88,94.79,14.41,42.62,626.01,26.27
ENE,18,14,20.99,4.83,0.31,9.33,41.35,37.12,1.94,108.05,16.61,36.89,625.08,37.12
ENE,18,15,25.22,4.04,0.11,4.41,51.9,29.32,2,290.82,18.54,32.98,624.12,29.32
ENE,18,16,27.3,3.16,0.04,0.92,51.68,22.52,2.2,275.08,21.12,30.2,623.43,22.52
ENE,18,17,26.63,2.82,0.11,5.5,38.17,24.95,1.91,256.86,22.43,28.19,623.18,24.95
ENE,18,18,26.71,3.1,0.05,3.9,50.73,23.36,1.84,278.35,21.79,28.8,623.18,23.36
ENE,18,19,17.2,3.03,0.4,24.09,65.93,20.82,1.16,283.81,19.98,31.8,623.4,20.82
ENE,18,20,1.56,3.83,2.45,61.31,121.46,28.83,1.1,285.21,18.48,35.53,623.63,28.83
ENE,18,21,7.85,2.98,0.71,34.51,162.85,49.65,3.46,169.66,17.46,37.64,624.18,49.65
ENE,18,22,8.85,2.56,0.39,23.78,50.28,27.95,2.64,161.45,16.53,42.16,624.38,27.95
ENE,18,23,6.19,2.75,0.26,25.66,31.85,14.85,1.43,218.72,13.42,46.78,624.77,14.85
ENE,19,0,NA,4.54,0.5,37.25,49.94,19.47,0.86,228.7,11.99,52.27,625.1,19.47
ENE,19,1,NA,3.87,0.41,37.17,54.67,26.37,1.22,251.16,12.47,54.43,625.27,26.37
ENE,19,2,1.36,3.35,0.3,37.33,50.63,27.6,0.93,209.47,11.71,53.48,625.21,27.6
ENE,19,3,2.96,2.82,0.4,33.24,60.93,29.32,0.95,193.98,11.02,55.61,624.91,29.32
ENE,19,4,3.97,3.21,0.3,30.55,60.37,31.39,1.18,75.82,9.79,59.51,624.69,31.39
ENE,19,5,21.04,7.79,0.32,32.3,88.21,33.5,1.28,91.92,9.43,62.1,624.61,33.5
ENE,19,6,3.47,6.36,0.26,31.46,81.95,56.02,2.3,100.29,9,60.65,624.68,56.02
ENE,19,7,NA,5.04,0.25,26.72,70.18,30.33,3.09,96.35,7.69,61.94,624.88,30.33
ENE,19,8,NA,8.84,0.69,27.4,88.42,27.12,2.53,107.55,7.09,64.92,625.16,27.12
ENE,19,9,0.99,6.19,0.75,21.52,105.82,31.54,2.85,98.42,8.84,62.71,625.8,31.54
ENE,19,10,4.7,4.82,0.55,17.72,91.06,27.37,3.07,100.49,11.24,55.94,626.24,27.37
ENE,19,11,8.53,13.48,0.56,24.03,74.36,24.69,3.13,99.54,14.93,48,626.19,24.69
ENE,19,12,14.87,46.04,0.42,16.18,87.39,43.61,1.89,111.41,17.89,40.13,625.76,43.61
ENE,19,13,18.79,6.73,0.23,7.26,43.7,NA,1.56,156.18,20.04,37.19,624.88,NA
ENE,19,14,21.1,3.61,0.1,2.93,17.71,NA,2.18,267.77,21.04,33.93,623.87,NA
ENE,19,15,23.15,2.56,0.01,0.4,15.3,NA,2.26,305.81,22.1,29.22,623.02,NA
ENE,19,16,23.03,2.25,0.04,0.75,24.72,20.23,2.31,248,23.11,25.14,622.54,20.23
ENE,19,17,23.59,2.2,0.01,0.56,22.02,11.43,2.67,267.84,22.93,21.96,622.21,11.43
ENE,19,18,22.85,2.45,0.16,5.03,29.51,13.12,1.77,246.59,22.17,22.11,622.11,13.12
ENE,19,19,7.51,2.91,0.81,39.57,56.87,15.43,1.49,207.52,20.36,24.49,622.26,15.43
ENE,19,20,0.8,3.4,1.44,54.84,123.59,28.76,2,169.26,18.64,28.71,622.56,28.76
ENE,19,21,2.69,3.14,1.07,46.04,100.4,30.08,2.21,162.12,17.43,34.38,623.13,30.08
ENE,19,22,2.75,3.76,0.68,39.73,78.94,25.82,1.7,200.59,15.69,38.46,623.63,25.82
ENE,19,23,NA,4.87,0.86,44.18,89.76,26.3,1.17,302.28,14.38,41.31,623.96,26.3
ENE,20,0,NA,5.87,1.52,42.75,112.47,30.68,1.12,84.54,14.01,44.92,624.08,30.68
ENE,20,1,1.82,4.34,0.55,39.7,127.99,40.84,1.32,99.7,13.31,52.29,624.14,40.84
ENE,20,2,1.17,4.4,0.66,35.93,91.44,36.06,0.91,281.81,12.34,55.2,624.09,36.06
ENE,20,3,NA,5.04,0.8,34.43,100.3,37.99,1.13,259.76,11.08,56.57,623.95,37.99
ENE,20,4,NA,5.07,0.55,32.57,75.36,44.49,0.93,255.11,10.6,57.16,623.93,44.49
ENE,20,5,NA,7.45,0.46,33.79,88.39,36.4,2.14,107.62,10.21,58.16,624.26,36.4
ENE,20,6,NA,9.37,0.54,38,87.57,38.28,1.7,120.52,10.58,52.5,624.32,38.28
ENE,20,7,NA,7.43,0.66,36.66,77.25,43.4,1.32,108.66,10.33,53.07,624.49,43.4
ENE,20,8,NA,10.54,1.12,38.78,104.97,30.53,1.48,105.19,9.97,54.42,624.79,30.53
ENE,20,9,1.07,12.41,0.89,33.04,143.35,38.35,2.28,91.66,10.44,53.38,625.24,38.35
ENE,20,10,5.53,9.62,0.87,28.92,132.76,49.02,2.63,102.19,12.99,49.05,625.66,49.02
ENE,20,11,12.39,5.85,0.63,20.08,93.06,42.51,2.07,112.22,16.6,41.3,625.73,42.51
ENE,20,12,17.53,4.23,0.24,7.53,48.96,33.32,1.58,310.91,18.56,38.01,625.21,33.32
ENE,20,13,20.54,3.75,0.17,4.21,24.74,NA,1.87,263.57,18.95,34.96,624.44,NA
ENE,20,14,21.77,2.94,0.11,1.75,28.34,NA,2.62,262.49,19.74,26.94,623.53,NA
ENE,20,15,22.84,2.59,0.1,1.97,32.39,16.32,3.29,258.52,21.4,22.24,622.77,16.32
ENE,20,16,23.82,2.41,0.04,0.4,31.92,14.64,3.18,271.6,20.59,16.39,622.31,14.64
ENE,20,17,21.27,2.32,0.01,0.46,32.03,13.44,4.63,272.95,21,13.51,622.12,13.44
ENE,20,18,19.78,2.2,0.02,4.28,53.16,12.5,3.45,272.26,20.15,15.81,622.37,12.5
ENE,20,19,7.22,2.41,0.39,31.56,64.92,13.25,1.3,270.21,19.53,20.06,622.54,13.25
ENE,20,20,NA,3.04,1.24,47.5,85.89,24.11,1.01,263.09,18.72,23.26,623.1,24.11
ENE,20,21,0.8,3.87,1.42,43.46,115.67,26.23,1.33,194.75,17.69,21.8,623.68,26.23
ENE,20,22,0.8,3.87,0.8,38.79,94.67,42.58,1.63,180.34,16.93,22.85,624.01,42.58
ENE,20,23,NA,4.01,1.44,38.23,110.2,29.92,1.04,289.6,15.07,27.82,624.2,29.92
ENE,21,0,NA,4.75,2.05,34.86,144.3,41.24,1.17,268.7,13.7,31.84,624.28,41.24
ENE,21,1,NA,4.14,0.8,32.39,127.43,46.63,1.15,279.47,11.39,34.8,624.24,46.63
ENE,21,2,NA,3.51,0.72,30.57,96.32,40.85,1.08,194.4,9.94,36.28,624.14,40.85
ENE,21,3,NA,3.5,1.15,29.13,101.04,41.06,0.73,146.54,9.79,36.22,623.91,41.06
ENE,21,4,NA,3.35,0.92,25.29,116.54,46.67,0.81,280.6,8.94,39.95,623.73,46.67
ENE,21,5,NA,3.57,1.2,24.14,109.84,54.99,0.83,129.69,9.48,42.81,623.75,54.99
ENE,21,6,NA,8.38,0.59,25.39,112.32,56.35,1.29,76.03,8.08,45.45,623.86,56.35
ENE,21,7,NA,9.95,0.45,25.87,98.53,38.79,1.42,110.92,7.85,46.55,623.93,38.79
ENE,21,8,NA,7.33,0.74,24.64,71.37,31.22,1.01,95.81,7.93,46.61,624.11,31.22
ENE,21,9,2.77,20.71,0.87,24.81,120.73,45.86,1.46,96.12,8.77,41.08,624.66,45.86
ENE,21,10,7.74,16.66,0.79,29.5,126.83,62.62,1.78,101.93,11.65,40.09,625.06,62.62
ENE,21,11,14.46,15.48,0.42,19.19,116.53,61.92,1.64,62.37,15.41,35.13,624.83,61.92
ENE,21,12,20.53,17.73,0.32,11.89,41.86,NA,1.62,228.17,17.74,29.94,624.44,NA
ENE,21,13,22.55,9.62,0.14,4.03,24.33,NA,2.21,270.15,20.17,28.99,623.61,NA
ENE,21,14,22.34,3.53,0.13,2.29,34.81,21.66,3.58,267.86,22.14,24.79,622.66,21.66
ENE,21,15,18.49,2.46,0.12,0.75,30.35,18.56,5.06,254.37,23.24,22.17,621.81,18.56
ENE,21,16,18.47,2.41,0.08,0.68,62.47,7.14,6.01,259.74,24.41,19.94,621.36,7.14
ENE,21,17,19.17,2.37,0.03,0.4,70.2,11.7,6.15,268.82,24.5,15.73,621.3,11.7
ENE,21,18,18.45,2.2,0.01,0.4,51.03,14.28,5.06,272.08,23.82,10.97,621.54,14.28
ENE,21,19,14.63,3.59,0.01,7.2,48.08,11.12,3.29,278.97,21.5,13.58,621.87,11.12
ENE,21,20,7.59,7.39,0.26,23.94,104.42,15.35,2.74,273.52,18.81,18.44,622.26,15.35
ENE,21,21,8.91,2.2,0.01,15.73,57.77,53.32,2.64,267.71,17.81,19.14,622.82,53.32
